FID,dec_ssh
vbl_ssh_allreg_dec.46566,0.99000001
vbl_ssh_allreg_dec.46567,1.03999996
vbl_ssh_allreg_dec.46568,1.10000002
vbl_ssh_allreg_dec.46569,1.14999998
vbl_ssh_allreg_dec.46570,1.19000006
vbl_ssh_allreg_dec.46571,1.23000002
vbl_ssh_allreg_dec.46572,1.26999998
vbl_ssh_allreg_dec.46573,1.30999994
vbl_ssh_allreg_dec.46574,1.35000002
vbl_ssh_allreg_dec.46575,1.38
vbl_ssh_allreg_dec.46576,1.41999996
vbl_ssh_allreg_dec.46577,1.44000006
vbl_ssh_allreg_dec.46578,1.47000003
vbl_ssh_allreg_dec.46579,1.49000001
vbl_ssh_allreg_dec.46580,1.51999998
vbl_ssh_allreg_dec.46581,1.54999995
vbl_ssh_allreg_dec.46582,1.58000004
vbl_ssh_allreg_dec.46583,1.60000002
vbl_ssh_allreg_dec.46584,1.61000001
vbl_ssh_allreg_dec.46585,1.63
vbl_ssh_allreg_dec.46586,1.63999999
vbl_ssh_allreg_dec.46587,1.64999998
vbl_ssh_allreg_dec.46588,1.66999996
vbl_ssh_allreg_dec.46589,1.67999995
vbl_ssh_allreg_dec.46590,1.69000006
vbl_ssh_allreg_dec.46591,1.71000004
vbl_ssh_allreg_dec.46592,1.72000003
vbl_ssh_allreg_dec.46593,1.73000002
vbl_ssh_allreg_dec.46594,1.74000001
vbl_ssh_allreg_dec.46595,1.75
vbl_ssh_allreg_dec.46596,1.75999999
vbl_ssh_allreg_dec.46597,1.76999998
vbl_ssh_allreg_dec.46598,0.62
vbl_ssh_allreg_dec.46599,0.69999999
vbl_ssh_allreg_dec.46600,0.75999999
vbl_ssh_allreg_dec.46601,0.82999998
vbl_ssh_allreg_dec.46602,0.88999999
vbl_ssh_allreg_dec.46603,0.94
vbl_ssh_allreg_dec.46604,1
vbl_ssh_allreg_dec.46605,1.04999995
vbl_ssh_allreg_dec.46606,1.10000002
vbl_ssh_allreg_dec.46607,1.14999998
vbl_ssh_allreg_dec.46608,1.19000006
vbl_ssh_allreg_dec.46609,1.24000001
vbl_ssh_allreg_dec.46610,1.27999997
vbl_ssh_allreg_dec.46611,1.32000005
vbl_ssh_allreg_dec.46612,1.35000002
vbl_ssh_allreg_dec.46613,1.38999999
vbl_ssh_allreg_dec.46614,1.41999996
vbl_ssh_allreg_dec.46615,1.45000005
vbl_ssh_allreg_dec.46616,1.47000003
vbl_ssh_allreg_dec.46617,1.5
vbl_ssh_allreg_dec.46618,1.52999997
vbl_ssh_allreg_dec.46619,1.55999994
vbl_ssh_allreg_dec.46620,1.58000004
vbl_ssh_allreg_dec.46621,1.60000002
vbl_ssh_allreg_dec.46622,1.62
vbl_ssh_allreg_dec.46623,1.63
vbl_ssh_allreg_dec.46624,1.64999998
vbl_ssh_allreg_dec.46625,1.65999997
vbl_ssh_allreg_dec.46626,1.66999996
vbl_ssh_allreg_dec.46627,1.69000006
vbl_ssh_allreg_dec.46628,1.70000005
vbl_ssh_allreg_dec.46629,1.71000004
vbl_ssh_allreg_dec.46630,1.72000003
vbl_ssh_allreg_dec.46631,1.73000002
vbl_ssh_allreg_dec.46632,1.74000001
vbl_ssh_allreg_dec.46633,1.75
vbl_ssh_allreg_dec.46634,1.75999999
vbl_ssh_allreg_dec.46635,1.76999998
vbl_ssh_allreg_dec.46636,0.63999999
vbl_ssh_allreg_dec.46637,0.70999998
vbl_ssh_allreg_dec.46638,0.77999997
vbl_ssh_allreg_dec.46639,0.83999997
vbl_ssh_allreg_dec.46640,0.89999998
vbl_ssh_allreg_dec.46641,0.94999999
vbl_ssh_allreg_dec.46642,1.00999999
vbl_ssh_allreg_dec.46643,1.05999994
vbl_ssh_allreg_dec.46644,1.11000001
vbl_ssh_allreg_dec.46645,1.14999998
vbl_ssh_allreg_dec.46646,1.20000005
vbl_ssh_allreg_dec.46647,1.24000001
vbl_ssh_allreg_dec.46648,1.27999997
vbl_ssh_allreg_dec.46649,1.32000005
vbl_ssh_allreg_dec.46650,1.36000001
vbl_ssh_allreg_dec.46651,1.38999999
vbl_ssh_allreg_dec.46652,1.41999996
vbl_ssh_allreg_dec.46653,1.45000005
vbl_ssh_allreg_dec.46654,1.48000002
vbl_ssh_allreg_dec.46655,1.50999999
vbl_ssh_allreg_dec.46656,1.53999996
vbl_ssh_allreg_dec.46657,1.55999994
vbl_ssh_allreg_dec.46658,1.58000004
vbl_ssh_allreg_dec.46659,1.61000001
vbl_ssh_allreg_dec.46660,1.62
vbl_ssh_allreg_dec.46661,1.63999999
vbl_ssh_allreg_dec.46662,1.64999998
vbl_ssh_allreg_dec.46663,1.65999997
vbl_ssh_allreg_dec.46664,1.67999995
vbl_ssh_allreg_dec.46665,1.69000006
vbl_ssh_allreg_dec.46666,1.70000005
vbl_ssh_allreg_dec.46667,1.71000004
vbl_ssh_allreg_dec.46668,1.72000003
vbl_ssh_allreg_dec.46669,1.73000002
vbl_ssh_allreg_dec.46670,1.74000001
vbl_ssh_allreg_dec.46671,1.75
vbl_ssh_allreg_dec.46672,1.76999998
vbl_ssh_allreg_dec.46673,1.77999997
vbl_ssh_allreg_dec.46674,1.78999996
vbl_ssh_allreg_dec.46675,0.64999998
vbl_ssh_allreg_dec.46676,0.72000003
vbl_ssh_allreg_dec.46677,0.77999997
vbl_ssh_allreg_dec.46678,0.85000002
vbl_ssh_allreg_dec.46679,0.91000003
vbl_ssh_allreg_dec.46680,0.95999998
vbl_ssh_allreg_dec.46681,1.01999998
vbl_ssh_allreg_dec.46682,1.05999994
vbl_ssh_allreg_dec.46683,1.11000001
vbl_ssh_allreg_dec.46684,1.14999998
vbl_ssh_allreg_dec.46685,1.20000005
vbl_ssh_allreg_dec.46686,1.24000001
vbl_ssh_allreg_dec.46687,1.28999996
vbl_ssh_allreg_dec.46688,1.33000004
vbl_ssh_allreg_dec.46689,1.36000001
vbl_ssh_allreg_dec.46690,1.38999999
vbl_ssh_allreg_dec.46691,1.41999996
vbl_ssh_allreg_dec.46692,1.45000005
vbl_ssh_allreg_dec.46693,1.49000001
vbl_ssh_allreg_dec.46694,1.51999998
vbl_ssh_allreg_dec.46695,1.53999996
vbl_ssh_allreg_dec.46696,1.57000005
vbl_ssh_allreg_dec.46697,1.59000003
vbl_ssh_allreg_dec.46698,1.61000001
vbl_ssh_allreg_dec.46699,1.63
vbl_ssh_allreg_dec.46700,1.63999999
vbl_ssh_allreg_dec.46701,1.65999997
vbl_ssh_allreg_dec.46702,1.66999996
vbl_ssh_allreg_dec.46703,1.67999995
vbl_ssh_allreg_dec.46704,1.69000006
vbl_ssh_allreg_dec.46705,1.71000004
vbl_ssh_allreg_dec.46706,1.72000003
vbl_ssh_allreg_dec.46707,1.73000002
vbl_ssh_allreg_dec.46708,1.74000001
vbl_ssh_allreg_dec.46709,1.75
vbl_ssh_allreg_dec.46710,1.75999999
vbl_ssh_allreg_dec.46711,1.76999998
vbl_ssh_allreg_dec.46712,1.77999997
vbl_ssh_allreg_dec.46713,1.78999996
vbl_ssh_allreg_dec.46714,0.67000002
vbl_ssh_allreg_dec.46715,0.73000002
vbl_ssh_allreg_dec.46716,0.80000001
vbl_ssh_allreg_dec.46717,0.86000001
vbl_ssh_allreg_dec.46718,0.92000002
vbl_ssh_allreg_dec.46719,0.97000003
vbl_ssh_allreg_dec.46720,1.01999998
vbl_ssh_allreg_dec.46721,1.07000005
vbl_ssh_allreg_dec.46722,1.11000001
vbl_ssh_allreg_dec.46723,1.15999997
vbl_ssh_allreg_dec.46724,1.20000005
vbl_ssh_allreg_dec.46725,1.25
vbl_ssh_allreg_dec.46726,1.28999996
vbl_ssh_allreg_dec.46727,1.33000004
vbl_ssh_allreg_dec.46728,1.36000001
vbl_ssh_allreg_dec.46729,1.38999999
vbl_ssh_allreg_dec.46730,1.42999995
vbl_ssh_allreg_dec.46731,1.46000004
vbl_ssh_allreg_dec.46732,1.49000001
vbl_ssh_allreg_dec.46733,1.51999998
vbl_ssh_allreg_dec.46734,1.54999995
vbl_ssh_allreg_dec.46735,1.57000005
vbl_ssh_allreg_dec.46736,1.59000003
vbl_ssh_allreg_dec.46737,1.61000001
vbl_ssh_allreg_dec.46738,1.63
vbl_ssh_allreg_dec.46739,1.63999999
vbl_ssh_allreg_dec.46740,1.65999997
vbl_ssh_allreg_dec.46741,1.66999996
vbl_ssh_allreg_dec.46742,1.69000006
vbl_ssh_allreg_dec.46743,1.70000005
vbl_ssh_allreg_dec.46744,1.71000004
vbl_ssh_allreg_dec.46745,1.72000003
vbl_ssh_allreg_dec.46746,1.73000002
vbl_ssh_allreg_dec.46747,1.74000001
vbl_ssh_allreg_dec.46748,1.75
vbl_ssh_allreg_dec.46749,1.75999999
vbl_ssh_allreg_dec.46750,1.76999998
vbl_ssh_allreg_dec.46751,1.77999997
vbl_ssh_allreg_dec.46752,1.79999995
vbl_ssh_allreg_dec.46753,1.80999994
vbl_ssh_allreg_dec.46754,0.68000001
vbl_ssh_allreg_dec.46755,0.74000001
vbl_ssh_allreg_dec.46756,0.80000001
vbl_ssh_allreg_dec.46757,0.86000001
vbl_ssh_allreg_dec.46758,0.92000002
vbl_ssh_allreg_dec.46759,0.97000003
vbl_ssh_allreg_dec.46760,1.01999998
vbl_ssh_allreg_dec.46761,1.07000005
vbl_ssh_allreg_dec.46762,1.12
vbl_ssh_allreg_dec.46763,1.15999997
vbl_ssh_allreg_dec.46764,1.21000004
vbl_ssh_allreg_dec.46765,1.28999996
vbl_ssh_allreg_dec.46766,1.32000005
vbl_ssh_allreg_dec.46767,1.36000001
vbl_ssh_allreg_dec.46768,1.38999999
vbl_ssh_allreg_dec.46769,1.42999995
vbl_ssh_allreg_dec.46770,1.46000004
vbl_ssh_allreg_dec.46771,1.49000001
vbl_ssh_allreg_dec.46772,1.51999998
vbl_ssh_allreg_dec.46773,1.54999995
vbl_ssh_allreg_dec.46774,1.57000005
vbl_ssh_allreg_dec.46775,1.60000002
vbl_ssh_allreg_dec.46776,1.62
vbl_ssh_allreg_dec.46777,1.63
vbl_ssh_allreg_dec.46778,1.64999998
vbl_ssh_allreg_dec.46779,1.65999997
vbl_ssh_allreg_dec.46780,1.67999995
vbl_ssh_allreg_dec.46781,1.69000006
vbl_ssh_allreg_dec.46782,1.70000005
vbl_ssh_allreg_dec.46783,1.71000004
vbl_ssh_allreg_dec.46784,1.72000003
vbl_ssh_allreg_dec.46785,1.74000001
vbl_ssh_allreg_dec.46786,1.75
vbl_ssh_allreg_dec.46787,1.75999999
vbl_ssh_allreg_dec.46788,1.76999998
vbl_ssh_allreg_dec.46789,1.77999997
vbl_ssh_allreg_dec.46790,1.77999997
vbl_ssh_allreg_dec.46791,1.79999995
vbl_ssh_allreg_dec.46792,1.80999994
vbl_ssh_allreg_dec.46793,1.82000005
vbl_ssh_allreg_dec.46794,0.61000001
vbl_ssh_allreg_dec.46795,0.69
vbl_ssh_allreg_dec.46796,0.75
vbl_ssh_allreg_dec.46797,0.81999999
vbl_ssh_allreg_dec.46798,0.87
vbl_ssh_allreg_dec.46799,0.92000002
vbl_ssh_allreg_dec.46800,0.98000002
vbl_ssh_allreg_dec.46801,1.01999998
vbl_ssh_allreg_dec.46802,1.07000005
vbl_ssh_allreg_dec.46803,1.12
vbl_ssh_allreg_dec.46804,1.15999997
vbl_ssh_allreg_dec.46805,1.21000004
vbl_ssh_allreg_dec.46806,1.25
vbl_ssh_allreg_dec.46807,1.27999997
vbl_ssh_allreg_dec.46808,1.32000005
vbl_ssh_allreg_dec.46809,1.36000001
vbl_ssh_allreg_dec.46810,1.38999999
vbl_ssh_allreg_dec.46811,1.42999995
vbl_ssh_allreg_dec.46812,1.46000004
vbl_ssh_allreg_dec.46813,1.49000001
vbl_ssh_allreg_dec.46814,1.51999998
vbl_ssh_allreg_dec.46815,1.54999995
vbl_ssh_allreg_dec.46816,1.58000004
vbl_ssh_allreg_dec.46817,1.60000002
vbl_ssh_allreg_dec.46818,1.62
vbl_ssh_allreg_dec.46819,1.63999999
vbl_ssh_allreg_dec.46820,1.64999998
vbl_ssh_allreg_dec.46821,1.66999996
vbl_ssh_allreg_dec.46822,1.67999995
vbl_ssh_allreg_dec.46823,1.69000006
vbl_ssh_allreg_dec.46824,1.70000005
vbl_ssh_allreg_dec.46825,1.72000003
vbl_ssh_allreg_dec.46826,1.73000002
vbl_ssh_allreg_dec.46827,1.74000001
vbl_ssh_allreg_dec.46828,1.75
vbl_ssh_allreg_dec.46829,1.75999999
vbl_ssh_allreg_dec.46830,1.76999998
vbl_ssh_allreg_dec.46831,1.77999997
vbl_ssh_allreg_dec.46832,1.78999996
vbl_ssh_allreg_dec.46833,1.79999995
vbl_ssh_allreg_dec.46834,1.80999994
vbl_ssh_allreg_dec.46835,1.82000005
vbl_ssh_allreg_dec.46836,1.83000004
vbl_ssh_allreg_dec.46837,0.68000001
vbl_ssh_allreg_dec.46838,0.75
vbl_ssh_allreg_dec.46839,0.81
vbl_ssh_allreg_dec.46840,0.87
vbl_ssh_allreg_dec.46841,0.92000002
vbl_ssh_allreg_dec.46842,0.97000003
vbl_ssh_allreg_dec.46843,1.00999999
vbl_ssh_allreg_dec.46844,1.05999994
vbl_ssh_allreg_dec.46845,1.10000002
vbl_ssh_allreg_dec.46846,1.14999998
vbl_ssh_allreg_dec.46847,1.20000005
vbl_ssh_allreg_dec.46848,1.23000002
vbl_ssh_allreg_dec.46849,1.26999998
vbl_ssh_allreg_dec.46850,1.30999994
vbl_ssh_allreg_dec.46851,1.35000002
vbl_ssh_allreg_dec.46852,1.38999999
vbl_ssh_allreg_dec.46853,1.41999996
vbl_ssh_allreg_dec.46854,1.45000005
vbl_ssh_allreg_dec.46855,1.48000002
vbl_ssh_allreg_dec.46856,1.51999998
vbl_ssh_allreg_dec.46857,1.54999995
vbl_ssh_allreg_dec.46858,1.57000005
vbl_ssh_allreg_dec.46859,1.60000002
vbl_ssh_allreg_dec.46860,1.62
vbl_ssh_allreg_dec.46861,1.63999999
vbl_ssh_allreg_dec.46862,1.64999998
vbl_ssh_allreg_dec.46863,1.65999997
vbl_ssh_allreg_dec.46864,1.67999995
vbl_ssh_allreg_dec.46865,1.69000006
vbl_ssh_allreg_dec.46866,1.70000005
vbl_ssh_allreg_dec.46867,1.72000003
vbl_ssh_allreg_dec.46868,1.73000002
vbl_ssh_allreg_dec.46869,1.74000001
vbl_ssh_allreg_dec.46870,1.75
vbl_ssh_allreg_dec.46871,1.75999999
vbl_ssh_allreg_dec.46872,1.76999998
vbl_ssh_allreg_dec.46873,1.77999997
vbl_ssh_allreg_dec.46874,1.78999996
vbl_ssh_allreg_dec.46875,1.79999995
vbl_ssh_allreg_dec.46876,1.80999994
vbl_ssh_allreg_dec.46877,1.83000004
vbl_ssh_allreg_dec.46878,1.84000003
vbl_ssh_allreg_dec.46879,0.67000002
vbl_ssh_allreg_dec.46880,0.75
vbl_ssh_allreg_dec.46881,0.80000001
vbl_ssh_allreg_dec.46882,0.86000001
vbl_ssh_allreg_dec.46883,0.89999998
vbl_ssh_allreg_dec.46884,0.94999999
vbl_ssh_allreg_dec.46885,1
vbl_ssh_allreg_dec.46886,1.04999995
vbl_ssh_allreg_dec.46887,1.10000002
vbl_ssh_allreg_dec.46888,1.13999999
vbl_ssh_allreg_dec.46889,1.17999995
vbl_ssh_allreg_dec.46890,1.23000002
vbl_ssh_allreg_dec.46891,1.26999998
vbl_ssh_allreg_dec.46892,1.30999994
vbl_ssh_allreg_dec.46893,1.35000002
vbl_ssh_allreg_dec.46894,1.38
vbl_ssh_allreg_dec.46895,1.40999997
vbl_ssh_allreg_dec.46896,1.44000006
vbl_ssh_allreg_dec.46897,1.47000003
vbl_ssh_allreg_dec.46898,1.50999999
vbl_ssh_allreg_dec.46899,1.53999996
vbl_ssh_allreg_dec.46900,1.57000005
vbl_ssh_allreg_dec.46901,1.59000003
vbl_ssh_allreg_dec.46902,1.62
vbl_ssh_allreg_dec.46903,1.63
vbl_ssh_allreg_dec.46904,1.64999998
vbl_ssh_allreg_dec.46905,1.65999997
vbl_ssh_allreg_dec.46906,1.67999995
vbl_ssh_allreg_dec.46907,1.69000006
vbl_ssh_allreg_dec.46908,1.71000004
vbl_ssh_allreg_dec.46909,1.72000003
vbl_ssh_allreg_dec.46910,1.73000002
vbl_ssh_allreg_dec.46911,1.74000001
vbl_ssh_allreg_dec.46912,1.75
vbl_ssh_allreg_dec.46913,1.76999998
vbl_ssh_allreg_dec.46914,1.77999997
vbl_ssh_allreg_dec.46915,1.78999996
vbl_ssh_allreg_dec.46916,1.79999995
vbl_ssh_allreg_dec.46917,1.80999994
vbl_ssh_allreg_dec.46918,1.82000005
vbl_ssh_allreg_dec.46919,1.83000004
vbl_ssh_allreg_dec.46920,1.84000003
vbl_ssh_allreg_dec.46921,1.85000002
vbl_ssh_allreg_dec.46922,0.67000002
vbl_ssh_allreg_dec.46923,0.73000002
vbl_ssh_allreg_dec.46924,0.79000002
vbl_ssh_allreg_dec.46925,0.83999997
vbl_ssh_allreg_dec.46926,0.88999999
vbl_ssh_allreg_dec.46927,0.94
vbl_ssh_allreg_dec.46928,0.99000001
vbl_ssh_allreg_dec.46929,1.03999996
vbl_ssh_allreg_dec.46930,1.08000004
vbl_ssh_allreg_dec.46931,1.13
vbl_ssh_allreg_dec.46932,1.16999996
vbl_ssh_allreg_dec.46933,1.22000003
vbl_ssh_allreg_dec.46934,1.25999999
vbl_ssh_allreg_dec.46935,1.29999995
vbl_ssh_allreg_dec.46936,1.34000003
vbl_ssh_allreg_dec.46937,1.37
vbl_ssh_allreg_dec.46938,1.40999997
vbl_ssh_allreg_dec.46939,1.44000006
vbl_ssh_allreg_dec.46940,1.47000003
vbl_ssh_allreg_dec.46941,1.5
vbl_ssh_allreg_dec.46942,1.53999996
vbl_ssh_allreg_dec.46943,1.57000005
vbl_ssh_allreg_dec.46944,1.59000003
vbl_ssh_allreg_dec.46945,1.61000001
vbl_ssh_allreg_dec.46946,1.63
vbl_ssh_allreg_dec.46947,1.64999998
vbl_ssh_allreg_dec.46948,1.65999997
vbl_ssh_allreg_dec.46949,1.67999995
vbl_ssh_allreg_dec.46950,1.69000006
vbl_ssh_allreg_dec.46951,1.71000004
vbl_ssh_allreg_dec.46952,1.72000003
vbl_ssh_allreg_dec.46953,1.73000002
vbl_ssh_allreg_dec.46954,1.74000001
vbl_ssh_allreg_dec.46955,1.75999999
vbl_ssh_allreg_dec.46956,1.76999998
vbl_ssh_allreg_dec.46957,1.77999997
vbl_ssh_allreg_dec.46958,1.78999996
vbl_ssh_allreg_dec.46959,1.79999995
vbl_ssh_allreg_dec.46960,1.80999994
vbl_ssh_allreg_dec.46961,1.82000005
vbl_ssh_allreg_dec.46962,1.83000004
vbl_ssh_allreg_dec.46963,1.84000003
vbl_ssh_allreg_dec.46964,1.85000002
vbl_ssh_allreg_dec.46965,1.86000001
vbl_ssh_allreg_dec.46966,0.64999998
vbl_ssh_allreg_dec.46967,0.72000003
vbl_ssh_allreg_dec.46968,0.76999998
vbl_ssh_allreg_dec.46969,0.81999999
vbl_ssh_allreg_dec.46970,0.87
vbl_ssh_allreg_dec.46971,0.92000002
vbl_ssh_allreg_dec.46972,0.97000003
vbl_ssh_allreg_dec.46973,1.01999998
vbl_ssh_allreg_dec.46974,1.07000005
vbl_ssh_allreg_dec.46975,1.11000001
vbl_ssh_allreg_dec.46976,1.15999997
vbl_ssh_allreg_dec.46977,1.21000004
vbl_ssh_allreg_dec.46978,1.25
vbl_ssh_allreg_dec.46979,1.28999996
vbl_ssh_allreg_dec.46980,1.33000004
vbl_ssh_allreg_dec.46981,1.36000001
vbl_ssh_allreg_dec.46982,1.39999998
vbl_ssh_allreg_dec.46983,1.42999995
vbl_ssh_allreg_dec.46984,1.46000004
vbl_ssh_allreg_dec.46985,1.5
vbl_ssh_allreg_dec.46986,1.52999997
vbl_ssh_allreg_dec.46987,1.57000005
vbl_ssh_allreg_dec.46988,1.59000003
vbl_ssh_allreg_dec.46989,1.61000001
vbl_ssh_allreg_dec.46990,1.63
vbl_ssh_allreg_dec.46991,1.64999998
vbl_ssh_allreg_dec.46992,1.65999997
vbl_ssh_allreg_dec.46993,1.67999995
vbl_ssh_allreg_dec.46994,1.69000006
vbl_ssh_allreg_dec.46995,1.71000004
vbl_ssh_allreg_dec.46996,1.72000003
vbl_ssh_allreg_dec.46997,1.73000002
vbl_ssh_allreg_dec.46998,1.75
vbl_ssh_allreg_dec.46999,1.75999999
vbl_ssh_allreg_dec.47000,1.76999998
vbl_ssh_allreg_dec.47001,1.77999997
vbl_ssh_allreg_dec.47002,1.78999996
vbl_ssh_allreg_dec.47003,1.79999995
vbl_ssh_allreg_dec.47004,1.80999994
vbl_ssh_allreg_dec.47005,1.82000005
vbl_ssh_allreg_dec.47006,1.83000004
vbl_ssh_allreg_dec.47007,1.84000003
vbl_ssh_allreg_dec.47008,1.86000001
vbl_ssh_allreg_dec.47009,1.87
vbl_ssh_allreg_dec.47010,0.69
vbl_ssh_allreg_dec.47011,0.74000001
vbl_ssh_allreg_dec.47012,0.80000001
vbl_ssh_allreg_dec.47013,0.85000002
vbl_ssh_allreg_dec.47014,0.89999998
vbl_ssh_allreg_dec.47015,0.94999999
vbl_ssh_allreg_dec.47016,1
vbl_ssh_allreg_dec.47017,1.05999994
vbl_ssh_allreg_dec.47018,1.11000001
vbl_ssh_allreg_dec.47019,1.14999998
vbl_ssh_allreg_dec.47020,1.20000005
vbl_ssh_allreg_dec.47021,1.24000001
vbl_ssh_allreg_dec.47022,1.27999997
vbl_ssh_allreg_dec.47023,1.30999994
vbl_ssh_allreg_dec.47024,1.35000002
vbl_ssh_allreg_dec.47025,1.38999999
vbl_ssh_allreg_dec.47026,1.42999995
vbl_ssh_allreg_dec.47027,1.46000004
vbl_ssh_allreg_dec.47028,1.49000001
vbl_ssh_allreg_dec.47029,1.52999997
vbl_ssh_allreg_dec.47030,1.55999994
vbl_ssh_allreg_dec.47031,1.59000003
vbl_ssh_allreg_dec.47032,1.61000001
vbl_ssh_allreg_dec.47033,1.63
vbl_ssh_allreg_dec.47034,1.64999998
vbl_ssh_allreg_dec.47035,1.65999997
vbl_ssh_allreg_dec.47036,1.67999995
vbl_ssh_allreg_dec.47037,1.69000006
vbl_ssh_allreg_dec.47038,1.71000004
vbl_ssh_allreg_dec.47039,1.72000003
vbl_ssh_allreg_dec.47040,1.74000001
vbl_ssh_allreg_dec.47041,1.75
vbl_ssh_allreg_dec.47042,1.75999999
vbl_ssh_allreg_dec.47043,1.76999998
vbl_ssh_allreg_dec.47044,1.77999997
vbl_ssh_allreg_dec.47045,1.79999995
vbl_ssh_allreg_dec.47046,1.79999995
vbl_ssh_allreg_dec.47047,1.82000005
vbl_ssh_allreg_dec.47048,1.83000004
vbl_ssh_allreg_dec.47049,1.84000003
vbl_ssh_allreg_dec.47050,1.85000002
vbl_ssh_allreg_dec.47051,1.86000001
vbl_ssh_allreg_dec.47052,1.87
vbl_ssh_allreg_dec.47053,1.88
vbl_ssh_allreg_dec.47054,0.60000002
vbl_ssh_allreg_dec.47055,0.66000003
vbl_ssh_allreg_dec.47056,0.70999998
vbl_ssh_allreg_dec.47057,0.76999998
vbl_ssh_allreg_dec.47058,0.82999998
vbl_ssh_allreg_dec.47059,0.88
vbl_ssh_allreg_dec.47060,0.94
vbl_ssh_allreg_dec.47061,0.99000001
vbl_ssh_allreg_dec.47062,1.03999996
vbl_ssh_allreg_dec.47063,1.10000002
vbl_ssh_allreg_dec.47064,1.14999998
vbl_ssh_allreg_dec.47065,1.19000006
vbl_ssh_allreg_dec.47066,1.23000002
vbl_ssh_allreg_dec.47067,1.26999998
vbl_ssh_allreg_dec.47068,1.30999994
vbl_ssh_allreg_dec.47069,1.35000002
vbl_ssh_allreg_dec.47070,1.38
vbl_ssh_allreg_dec.47071,1.41999996
vbl_ssh_allreg_dec.47072,1.45000005
vbl_ssh_allreg_dec.47073,1.49000001
vbl_ssh_allreg_dec.47074,1.51999998
vbl_ssh_allreg_dec.47075,1.54999995
vbl_ssh_allreg_dec.47076,1.58000004
vbl_ssh_allreg_dec.47077,1.61000001
vbl_ssh_allreg_dec.47078,1.63
vbl_ssh_allreg_dec.47079,1.64999998
vbl_ssh_allreg_dec.47080,1.65999997
vbl_ssh_allreg_dec.47081,1.67999995
vbl_ssh_allreg_dec.47082,1.69000006
vbl_ssh_allreg_dec.47083,1.71000004
vbl_ssh_allreg_dec.47084,1.72000003
vbl_ssh_allreg_dec.47085,1.74000001
vbl_ssh_allreg_dec.47086,1.75
vbl_ssh_allreg_dec.47087,1.75999999
vbl_ssh_allreg_dec.47088,1.77999997
vbl_ssh_allreg_dec.47089,1.78999996
vbl_ssh_allreg_dec.47090,1.79999995
vbl_ssh_allreg_dec.47091,1.80999994
vbl_ssh_allreg_dec.47092,1.82000005
vbl_ssh_allreg_dec.47093,1.83000004
vbl_ssh_allreg_dec.47094,1.84000003
vbl_ssh_allreg_dec.47095,1.85000002
vbl_ssh_allreg_dec.47096,1.86000001
vbl_ssh_allreg_dec.47097,1.87
vbl_ssh_allreg_dec.47098,1.88
vbl_ssh_allreg_dec.47099,1.88999999
vbl_ssh_allreg_dec.47100,0.56999999
vbl_ssh_allreg_dec.47101,0.63
vbl_ssh_allreg_dec.47102,0.69
vbl_ssh_allreg_dec.47103,0.75
vbl_ssh_allreg_dec.47104,0.81
vbl_ssh_allreg_dec.47105,0.87
vbl_ssh_allreg_dec.47106,0.93000001
vbl_ssh_allreg_dec.47107,0.98000002
vbl_ssh_allreg_dec.47108,1.02999997
vbl_ssh_allreg_dec.47109,1.09000003
vbl_ssh_allreg_dec.47110,1.13
vbl_ssh_allreg_dec.47111,1.16999996
vbl_ssh_allreg_dec.47112,1.22000003
vbl_ssh_allreg_dec.47113,1.26999998
vbl_ssh_allreg_dec.47114,1.30999994
vbl_ssh_allreg_dec.47115,1.34000003
vbl_ssh_allreg_dec.47116,1.38
vbl_ssh_allreg_dec.47117,1.40999997
vbl_ssh_allreg_dec.47118,1.44000006
vbl_ssh_allreg_dec.47119,1.47000003
vbl_ssh_allreg_dec.47120,1.5
vbl_ssh_allreg_dec.47121,1.53999996
vbl_ssh_allreg_dec.47122,1.57000005
vbl_ssh_allreg_dec.47123,1.60000002
vbl_ssh_allreg_dec.47124,1.62
vbl_ssh_allreg_dec.47125,1.63999999
vbl_ssh_allreg_dec.47126,1.65999997
vbl_ssh_allreg_dec.47127,1.67999995
vbl_ssh_allreg_dec.47128,1.69000006
vbl_ssh_allreg_dec.47129,1.71000004
vbl_ssh_allreg_dec.47130,1.72000003
vbl_ssh_allreg_dec.47131,1.74000001
vbl_ssh_allreg_dec.47132,1.75
vbl_ssh_allreg_dec.47133,1.75999999
vbl_ssh_allreg_dec.47134,1.77999997
vbl_ssh_allreg_dec.47135,1.78999996
vbl_ssh_allreg_dec.47136,1.79999995
vbl_ssh_allreg_dec.47137,1.80999994
vbl_ssh_allreg_dec.47138,1.82000005
vbl_ssh_allreg_dec.47139,1.83000004
vbl_ssh_allreg_dec.47140,1.84000003
vbl_ssh_allreg_dec.47141,1.86000001
vbl_ssh_allreg_dec.47142,1.86000001
vbl_ssh_allreg_dec.47143,1.87
vbl_ssh_allreg_dec.47144,1.88999999
vbl_ssh_allreg_dec.47145,1.89999998
vbl_ssh_allreg_dec.47146,1.89999998
vbl_ssh_allreg_dec.47147,0.64999998
vbl_ssh_allreg_dec.47148,0.72000003
vbl_ssh_allreg_dec.47149,0.79000002
vbl_ssh_allreg_dec.47150,0.85000002
vbl_ssh_allreg_dec.47151,0.91000003
vbl_ssh_allreg_dec.47152,0.95999998
vbl_ssh_allreg_dec.47153,1.01999998
vbl_ssh_allreg_dec.47154,1.07000005
