FID,sep_ssh
vbl_ssh_allreg_sep.49599,0.74000001
vbl_ssh_allreg_sep.49600,0.73000002
vbl_ssh_allreg_sep.49601,0.73000002
vbl_ssh_allreg_sep.49602,0.72000003
vbl_ssh_allreg_sep.49603,0.72000003
vbl_ssh_allreg_sep.49604,0.70999998
vbl_ssh_allreg_sep.49605,0.70999998
vbl_ssh_allreg_sep.49606,0.69999999
vbl_ssh_allreg_sep.49607,0.69
vbl_ssh_allreg_sep.49608,0.69
vbl_ssh_allreg_sep.49609,0.68000001
vbl_ssh_allreg_sep.49610,0.68000001
vbl_ssh_allreg_sep.49611,0.67000002
vbl_ssh_allreg_sep.49612,0.66000003
vbl_ssh_allreg_sep.49613,0.66000003
vbl_ssh_allreg_sep.49614,0.64999998
vbl_ssh_allreg_sep.49615,0.63999999
vbl_ssh_allreg_sep.49616,0.63
vbl_ssh_allreg_sep.49617,0.62
vbl_ssh_allreg_sep.49618,0.61000001
vbl_ssh_allreg_sep.49619,0.58999997
vbl_ssh_allreg_sep.49620,0.57999998
vbl_ssh_allreg_sep.49621,0.56
vbl_ssh_allreg_sep.49622,0.54000002
vbl_ssh_allreg_sep.49623,0.51999998
vbl_ssh_allreg_sep.49624,0.5
vbl_ssh_allreg_sep.49625,0.46000001
vbl_ssh_allreg_sep.49626,0.43000001
vbl_ssh_allreg_sep.49627,0.40000001
vbl_ssh_allreg_sep.49628,0.82999998
vbl_ssh_allreg_sep.49629,0.82999998
vbl_ssh_allreg_sep.49630,0.82999998
vbl_ssh_allreg_sep.49631,0.82999998
vbl_ssh_allreg_sep.49632,0.82999998
vbl_ssh_allreg_sep.49633,0.83999997
vbl_ssh_allreg_sep.49634,0.83999997
vbl_ssh_allreg_sep.49635,0.83999997
vbl_ssh_allreg_sep.49636,0.83999997
vbl_ssh_allreg_sep.49637,0.85000002
vbl_ssh_allreg_sep.49638,0.85000002
vbl_ssh_allreg_sep.49639,0.85000002
vbl_ssh_allreg_sep.49640,0.86000001
vbl_ssh_allreg_sep.49641,0.86000001
vbl_ssh_allreg_sep.49642,0.86000001
vbl_ssh_allreg_sep.49643,0.86000001
vbl_ssh_allreg_sep.49644,0.86000001
vbl_ssh_allreg_sep.49645,0.86000001
vbl_ssh_allreg_sep.49646,0.86000001
vbl_ssh_allreg_sep.49647,0.86000001
vbl_ssh_allreg_sep.49648,0.86000001
vbl_ssh_allreg_sep.49649,0.86000001
vbl_ssh_allreg_sep.49650,0.86000001
vbl_ssh_allreg_sep.49651,0.86000001
vbl_ssh_allreg_sep.49652,0.86000001
vbl_ssh_allreg_sep.49653,0.86000001
vbl_ssh_allreg_sep.49654,0.86000001
vbl_ssh_allreg_sep.49655,0.85000002
vbl_ssh_allreg_sep.49656,0.85000002
vbl_ssh_allreg_sep.49657,0.85000002
vbl_ssh_allreg_sep.49658,0.85000002
vbl_ssh_allreg_sep.49659,0.85000002
vbl_ssh_allreg_sep.49660,0.85000002
vbl_ssh_allreg_sep.49661,0.85000002
vbl_ssh_allreg_sep.49662,0.83999997
vbl_ssh_allreg_sep.49663,0.83999997
vbl_ssh_allreg_sep.49664,0.83999997
vbl_ssh_allreg_sep.49665,0.83999997
vbl_ssh_allreg_sep.49666,0.83999997
vbl_ssh_allreg_sep.49667,0.83999997
vbl_ssh_allreg_sep.49668,0.82999998
vbl_ssh_allreg_sep.49669,0.82999998
vbl_ssh_allreg_sep.49670,0.79000002
vbl_ssh_allreg_sep.49671,0.79000002
vbl_ssh_allreg_sep.49672,0.77999997
vbl_ssh_allreg_sep.49673,0.77999997
vbl_ssh_allreg_sep.49674,0.77999997
vbl_ssh_allreg_sep.49675,0.76999998
vbl_ssh_allreg_sep.49676,0.76999998
vbl_ssh_allreg_sep.49677,0.76999998
vbl_ssh_allreg_sep.49678,0.75999999
vbl_ssh_allreg_sep.49679,0.75999999
vbl_ssh_allreg_sep.49680,0.75999999
vbl_ssh_allreg_sep.49681,0.75999999
vbl_ssh_allreg_sep.49682,0.75
vbl_ssh_allreg_sep.49683,0.75
vbl_ssh_allreg_sep.49684,0.75
vbl_ssh_allreg_sep.49685,0.74000001
vbl_ssh_allreg_sep.49686,0.74000001
vbl_ssh_allreg_sep.49687,0.74000001
vbl_ssh_allreg_sep.49688,0.73000002
vbl_ssh_allreg_sep.49689,0.73000002
vbl_ssh_allreg_sep.49690,0.72000003
vbl_ssh_allreg_sep.49691,0.72000003
vbl_ssh_allreg_sep.49692,0.70999998
vbl_ssh_allreg_sep.49693,0.70999998
vbl_ssh_allreg_sep.49694,0.69999999
vbl_ssh_allreg_sep.49695,0.69999999
vbl_ssh_allreg_sep.49696,0.69
vbl_ssh_allreg_sep.49697,0.68000001
vbl_ssh_allreg_sep.49698,0.68000001
vbl_ssh_allreg_sep.49699,0.67000002
vbl_ssh_allreg_sep.49700,0.67000002
vbl_ssh_allreg_sep.49701,0.66000003
vbl_ssh_allreg_sep.49702,0.64999998
vbl_ssh_allreg_sep.49703,0.63999999
vbl_ssh_allreg_sep.49704,0.63
vbl_ssh_allreg_sep.49705,0.62
vbl_ssh_allreg_sep.49706,0.61000001
vbl_ssh_allreg_sep.49707,0.60000002
vbl_ssh_allreg_sep.49708,0.58999997
vbl_ssh_allreg_sep.49709,0.56999999
vbl_ssh_allreg_sep.49710,0.56
vbl_ssh_allreg_sep.49711,0.52999997
vbl_ssh_allreg_sep.49712,0.50999999
vbl_ssh_allreg_sep.49713,0.47999999
vbl_ssh_allreg_sep.49714,0.44999999
vbl_ssh_allreg_sep.49715,0.41999999
vbl_ssh_allreg_sep.49716,0.80000001
vbl_ssh_allreg_sep.49717,0.81
vbl_ssh_allreg_sep.49718,0.81
vbl_ssh_allreg_sep.49719,0.81
vbl_ssh_allreg_sep.49720,0.81999999
vbl_ssh_allreg_sep.49721,0.81999999
vbl_ssh_allreg_sep.49722,0.81999999
vbl_ssh_allreg_sep.49723,0.81999999
vbl_ssh_allreg_sep.49724,0.82999998
vbl_ssh_allreg_sep.49725,0.82999998
vbl_ssh_allreg_sep.49726,0.83999997
vbl_ssh_allreg_sep.49727,0.83999997
vbl_ssh_allreg_sep.49728,0.85000002
vbl_ssh_allreg_sep.49729,0.85000002
vbl_ssh_allreg_sep.49730,0.85000002
vbl_ssh_allreg_sep.49731,0.86000001
vbl_ssh_allreg_sep.49732,0.86000001
vbl_ssh_allreg_sep.49733,0.86000001
vbl_ssh_allreg_sep.49734,0.86000001
vbl_ssh_allreg_sep.49735,0.86000001
vbl_ssh_allreg_sep.49736,0.86000001
vbl_ssh_allreg_sep.49737,0.86000001
vbl_ssh_allreg_sep.49738,0.86000001
vbl_ssh_allreg_sep.49739,0.86000001
vbl_ssh_allreg_sep.49740,0.86000001
vbl_ssh_allreg_sep.49741,0.86000001
vbl_ssh_allreg_sep.49742,0.86000001
vbl_ssh_allreg_sep.49743,0.85000002
vbl_ssh_allreg_sep.49744,0.85000002
vbl_ssh_allreg_sep.49745,0.85000002
vbl_ssh_allreg_sep.49746,0.85000002
vbl_ssh_allreg_sep.49747,0.85000002
vbl_ssh_allreg_sep.49748,0.83999997
vbl_ssh_allreg_sep.49749,0.83999997
vbl_ssh_allreg_sep.49750,0.83999997
vbl_ssh_allreg_sep.49751,0.83999997
vbl_ssh_allreg_sep.49752,0.83999997
vbl_ssh_allreg_sep.49753,0.83999997
vbl_ssh_allreg_sep.49754,0.83999997
vbl_ssh_allreg_sep.49755,0.83999997
vbl_ssh_allreg_sep.49756,0.82999998
vbl_ssh_allreg_sep.49757,0.82999998
vbl_ssh_allreg_sep.49758,0.82999998
vbl_ssh_allreg_sep.49759,0.82999998
vbl_ssh_allreg_sep.49760,0.82999998
vbl_ssh_allreg_sep.49761,0.81999999
vbl_ssh_allreg_sep.49762,0.81999999
vbl_ssh_allreg_sep.49763,0.81999999
vbl_ssh_allreg_sep.49764,0.81
vbl_ssh_allreg_sep.49765,0.81
vbl_ssh_allreg_sep.49766,0.81
vbl_ssh_allreg_sep.49767,0.81
vbl_ssh_allreg_sep.49768,0.80000001
vbl_ssh_allreg_sep.49769,0.80000001
vbl_ssh_allreg_sep.49770,0.80000001
vbl_ssh_allreg_sep.49771,0.80000001
vbl_ssh_allreg_sep.49772,0.79000002
vbl_ssh_allreg_sep.49773,0.79000002
vbl_ssh_allreg_sep.49774,0.79000002
vbl_ssh_allreg_sep.49775,0.77999997
vbl_ssh_allreg_sep.49776,0.77999997
vbl_ssh_allreg_sep.49777,0.77999997
vbl_ssh_allreg_sep.49778,0.76999998
vbl_ssh_allreg_sep.49779,0.76999998
vbl_ssh_allreg_sep.49780,0.76999998
vbl_ssh_allreg_sep.49781,0.75999999
vbl_ssh_allreg_sep.49782,0.75999999
vbl_ssh_allreg_sep.49783,0.75999999
vbl_ssh_allreg_sep.49784,0.75999999
vbl_ssh_allreg_sep.49785,0.75999999
vbl_ssh_allreg_sep.49786,0.75
vbl_ssh_allreg_sep.49787,0.75
vbl_ssh_allreg_sep.49788,0.74000001
vbl_ssh_allreg_sep.49789,0.74000001
vbl_ssh_allreg_sep.49790,0.74000001
vbl_ssh_allreg_sep.49791,0.73000002
vbl_ssh_allreg_sep.49792,0.73000002
vbl_ssh_allreg_sep.49793,0.72000003
vbl_ssh_allreg_sep.49794,0.72000003
vbl_ssh_allreg_sep.49795,0.70999998
vbl_ssh_allreg_sep.49796,0.70999998
vbl_ssh_allreg_sep.49797,0.69999999
vbl_ssh_allreg_sep.49798,0.69999999
vbl_ssh_allreg_sep.49799,0.69
vbl_ssh_allreg_sep.49800,0.69
vbl_ssh_allreg_sep.49801,0.68000001
vbl_ssh_allreg_sep.49802,0.68000001
vbl_ssh_allreg_sep.49803,0.67000002
vbl_ssh_allreg_sep.49804,0.67000002
vbl_ssh_allreg_sep.49805,0.64999998
vbl_ssh_allreg_sep.49806,0.64999998
vbl_ssh_allreg_sep.49807,0.63999999
vbl_ssh_allreg_sep.49808,0.63
vbl_ssh_allreg_sep.49809,0.62
vbl_ssh_allreg_sep.49810,0.61000001
vbl_ssh_allreg_sep.49811,0.58999997
vbl_ssh_allreg_sep.49812,0.57999998
vbl_ssh_allreg_sep.49813,0.56
vbl_ssh_allreg_sep.49814,0.54000002
vbl_ssh_allreg_sep.49815,0.51999998
vbl_ssh_allreg_sep.49816,0.5
vbl_ssh_allreg_sep.49817,0.47
vbl_ssh_allreg_sep.49818,0.44
vbl_ssh_allreg_sep.49819,0.41
vbl_ssh_allreg_sep.49820,0.77999997
vbl_ssh_allreg_sep.49821,0.79000002
vbl_ssh_allreg_sep.49822,0.79000002
vbl_ssh_allreg_sep.49823,0.79000002
vbl_ssh_allreg_sep.49824,0.79000002
vbl_ssh_allreg_sep.49825,0.79000002
vbl_ssh_allreg_sep.49826,0.79000002
vbl_ssh_allreg_sep.49827,0.79000002
vbl_ssh_allreg_sep.49828,0.80000001
vbl_ssh_allreg_sep.49829,0.80000001
vbl_ssh_allreg_sep.49830,0.81999999
vbl_ssh_allreg_sep.49831,0.82999998
vbl_ssh_allreg_sep.49832,0.83999997
vbl_ssh_allreg_sep.49833,0.83999997
vbl_ssh_allreg_sep.49834,0.85000002
vbl_ssh_allreg_sep.49835,0.85000002
vbl_ssh_allreg_sep.49836,0.86000001
vbl_ssh_allreg_sep.49837,0.86000001
vbl_ssh_allreg_sep.49838,0.86000001
vbl_ssh_allreg_sep.49839,0.86000001
vbl_ssh_allreg_sep.49840,0.86000001
vbl_ssh_allreg_sep.49841,0.86000001
vbl_ssh_allreg_sep.49842,0.85000002
vbl_ssh_allreg_sep.49843,0.85000002
vbl_ssh_allreg_sep.49844,0.85000002
vbl_ssh_allreg_sep.49845,0.85000002
vbl_ssh_allreg_sep.49846,0.85000002
vbl_ssh_allreg_sep.49847,0.85000002
vbl_ssh_allreg_sep.49848,0.85000002
vbl_ssh_allreg_sep.49849,0.85000002
vbl_ssh_allreg_sep.49850,0.85000002
vbl_ssh_allreg_sep.49851,0.83999997
vbl_ssh_allreg_sep.49852,0.83999997
vbl_ssh_allreg_sep.49853,0.83999997
vbl_ssh_allreg_sep.49854,0.83999997
vbl_ssh_allreg_sep.49855,0.83999997
vbl_ssh_allreg_sep.49856,0.83999997
vbl_ssh_allreg_sep.49857,0.83999997
vbl_ssh_allreg_sep.49858,0.82999998
vbl_ssh_allreg_sep.49859,0.82999998
vbl_ssh_allreg_sep.49860,0.82999998
vbl_ssh_allreg_sep.49861,0.82999998
vbl_ssh_allreg_sep.49862,0.82999998
vbl_ssh_allreg_sep.49863,0.81999999
vbl_ssh_allreg_sep.49864,0.81999999
vbl_ssh_allreg_sep.49865,0.81999999
vbl_ssh_allreg_sep.49866,0.81999999
vbl_ssh_allreg_sep.49867,0.81
vbl_ssh_allreg_sep.49868,0.81
vbl_ssh_allreg_sep.49869,0.81
vbl_ssh_allreg_sep.49870,0.81
vbl_ssh_allreg_sep.49871,0.80000001
vbl_ssh_allreg_sep.49872,0.80000001
vbl_ssh_allreg_sep.49873,0.80000001
vbl_ssh_allreg_sep.49874,0.80000001
vbl_ssh_allreg_sep.49875,0.79000002
vbl_ssh_allreg_sep.49876,0.79000002
vbl_ssh_allreg_sep.49877,0.79000002
vbl_ssh_allreg_sep.49878,0.77999997
vbl_ssh_allreg_sep.49879,0.77999997
vbl_ssh_allreg_sep.49880,0.77999997
vbl_ssh_allreg_sep.49881,0.76999998
vbl_ssh_allreg_sep.49882,0.76999998
vbl_ssh_allreg_sep.49883,0.76999998
vbl_ssh_allreg_sep.49884,0.75999999
vbl_ssh_allreg_sep.49885,0.75999999
vbl_ssh_allreg_sep.49886,0.75999999
vbl_ssh_allreg_sep.49887,0.75
vbl_ssh_allreg_sep.49888,0.75
vbl_ssh_allreg_sep.49889,0.75
vbl_ssh_allreg_sep.49890,0.75
vbl_ssh_allreg_sep.49891,0.74000001
vbl_ssh_allreg_sep.49892,0.74000001
vbl_ssh_allreg_sep.49893,0.74000001
vbl_ssh_allreg_sep.49894,0.73000002
vbl_ssh_allreg_sep.49895,0.73000002
vbl_ssh_allreg_sep.49896,0.72000003
vbl_ssh_allreg_sep.49897,0.72000003
vbl_ssh_allreg_sep.49898,0.70999998
vbl_ssh_allreg_sep.49899,0.70999998
vbl_ssh_allreg_sep.49900,0.70999998
vbl_ssh_allreg_sep.49901,0.69999999
vbl_ssh_allreg_sep.49902,0.69
vbl_ssh_allreg_sep.49903,0.69
vbl_ssh_allreg_sep.49904,0.68000001
vbl_ssh_allreg_sep.49905,0.68000001
vbl_ssh_allreg_sep.49906,0.67000002
vbl_ssh_allreg_sep.49907,0.67000002
vbl_ssh_allreg_sep.49908,0.66000003
vbl_ssh_allreg_sep.49909,0.64999998
vbl_ssh_allreg_sep.49910,0.64999998
vbl_ssh_allreg_sep.49911,0.63
vbl_ssh_allreg_sep.49912,0.62
vbl_ssh_allreg_sep.49913,0.61000001
vbl_ssh_allreg_sep.49914,0.60000002
vbl_ssh_allreg_sep.49915,0.57999998
vbl_ssh_allreg_sep.49916,0.56999999
vbl_ssh_allreg_sep.49917,0.55000001
vbl_ssh_allreg_sep.49918,0.52999997
vbl_ssh_allreg_sep.49919,0.50999999
vbl_ssh_allreg_sep.49920,0.47999999
vbl_ssh_allreg_sep.49921,0.46000001
vbl_ssh_allreg_sep.49922,0.43000001
vbl_ssh_allreg_sep.49923,0.38999999
vbl_ssh_allreg_sep.49924,0.75999999
vbl_ssh_allreg_sep.49925,0.75999999
vbl_ssh_allreg_sep.49926,0.75999999
vbl_ssh_allreg_sep.49927,0.75999999
vbl_ssh_allreg_sep.49928,0.75999999
vbl_ssh_allreg_sep.49929,0.75999999
vbl_ssh_allreg_sep.49930,0.75
vbl_ssh_allreg_sep.49931,0.75
vbl_ssh_allreg_sep.49932,0.75
vbl_ssh_allreg_sep.49933,0.75999999
vbl_ssh_allreg_sep.49934,0.76999998
vbl_ssh_allreg_sep.49935,0.79000002
vbl_ssh_allreg_sep.49936,0.80000001
vbl_ssh_allreg_sep.49937,0.81999999
vbl_ssh_allreg_sep.49938,0.83999997
vbl_ssh_allreg_sep.49939,0.85000002
vbl_ssh_allreg_sep.49940,0.85000002
vbl_ssh_allreg_sep.49941,0.85000002
vbl_ssh_allreg_sep.49942,0.85000002
vbl_ssh_allreg_sep.49943,0.86000001
vbl_ssh_allreg_sep.49944,0.85000002
vbl_ssh_allreg_sep.49945,0.85000002
vbl_ssh_allreg_sep.49946,0.85000002
vbl_ssh_allreg_sep.49947,0.85000002
vbl_ssh_allreg_sep.49948,0.85000002
vbl_ssh_allreg_sep.49949,0.85000002
vbl_ssh_allreg_sep.49950,0.85000002
vbl_ssh_allreg_sep.49951,0.85000002
vbl_ssh_allreg_sep.49952,0.85000002
vbl_ssh_allreg_sep.49953,0.85000002
vbl_ssh_allreg_sep.49954,0.83999997
vbl_ssh_allreg_sep.49955,0.83999997
vbl_ssh_allreg_sep.49956,0.83999997
vbl_ssh_allreg_sep.49957,0.83999997
vbl_ssh_allreg_sep.49958,0.83999997
vbl_ssh_allreg_sep.49959,0.83999997
vbl_ssh_allreg_sep.49960,0.83999997
vbl_ssh_allreg_sep.49961,0.83999997
vbl_ssh_allreg_sep.49962,0.82999998
vbl_ssh_allreg_sep.49963,0.82999998
vbl_ssh_allreg_sep.49964,0.82999998
vbl_ssh_allreg_sep.49965,0.82999998
vbl_ssh_allreg_sep.49966,0.81999999
vbl_ssh_allreg_sep.49967,0.81999999
vbl_ssh_allreg_sep.49968,0.81999999
vbl_ssh_allreg_sep.49969,0.81999999
vbl_ssh_allreg_sep.49970,0.81999999
vbl_ssh_allreg_sep.49971,0.81
vbl_ssh_allreg_sep.49972,0.81
vbl_ssh_allreg_sep.49973,0.80000001
vbl_ssh_allreg_sep.49974,0.80000001
vbl_ssh_allreg_sep.49975,0.80000001
vbl_ssh_allreg_sep.49976,0.80000001
vbl_ssh_allreg_sep.49977,0.80000001
vbl_ssh_allreg_sep.49978,0.79000002
vbl_ssh_allreg_sep.49979,0.79000002
vbl_ssh_allreg_sep.49980,0.79000002
vbl_ssh_allreg_sep.49981,0.77999997
vbl_ssh_allreg_sep.49982,0.77999997
vbl_ssh_allreg_sep.49983,0.77999997
vbl_ssh_allreg_sep.49984,0.76999998
vbl_ssh_allreg_sep.49985,0.76999998
vbl_ssh_allreg_sep.49986,0.76999998
vbl_ssh_allreg_sep.49987,0.75999999
vbl_ssh_allreg_sep.49988,0.75999999
vbl_ssh_allreg_sep.49989,0.75999999
vbl_ssh_allreg_sep.49990,0.75
vbl_ssh_allreg_sep.49991,0.75
vbl_ssh_allreg_sep.49992,0.75
vbl_ssh_allreg_sep.49993,0.74000001
vbl_ssh_allreg_sep.49994,0.74000001
vbl_ssh_allreg_sep.49995,0.74000001
vbl_ssh_allreg_sep.49996,0.73000002
vbl_ssh_allreg_sep.49997,0.73000002
vbl_ssh_allreg_sep.49998,0.72000003
vbl_ssh_allreg_sep.49999,0.72000003
vbl_ssh_allreg_sep.50000,0.72000003
vbl_ssh_allreg_sep.50001,0.70999998
vbl_ssh_allreg_sep.50002,0.70999998
vbl_ssh_allreg_sep.50003,0.69999999
vbl_ssh_allreg_sep.50004,0.69999999
vbl_ssh_allreg_sep.50005,0.69
vbl_ssh_allreg_sep.50006,0.69
vbl_ssh_allreg_sep.50007,0.68000001
vbl_ssh_allreg_sep.50008,0.68000001
vbl_ssh_allreg_sep.50009,0.67000002
vbl_ssh_allreg_sep.50010,0.67000002
vbl_ssh_allreg_sep.50011,0.66000003
vbl_ssh_allreg_sep.50012,0.64999998
vbl_ssh_allreg_sep.50013,0.63999999
vbl_ssh_allreg_sep.50014,0.63999999
vbl_ssh_allreg_sep.50015,0.63
vbl_ssh_allreg_sep.50016,0.62
vbl_ssh_allreg_sep.50017,0.61000001
vbl_ssh_allreg_sep.50018,0.58999997
vbl_ssh_allreg_sep.50019,0.57999998
vbl_ssh_allreg_sep.50020,0.56
vbl_ssh_allreg_sep.50021,0.54000002
vbl_ssh_allreg_sep.50022,0.51999998
vbl_ssh_allreg_sep.50023,0.5
vbl_ssh_allreg_sep.50024,0.47
vbl_ssh_allreg_sep.50025,0.44
vbl_ssh_allreg_sep.50026,0.41
vbl_ssh_allreg_sep.50027,0.38
vbl_ssh_allreg_sep.50028,0.72000003
vbl_ssh_allreg_sep.50029,0.72000003
vbl_ssh_allreg_sep.50030,0.72000003
vbl_ssh_allreg_sep.50031,0.72000003
vbl_ssh_allreg_sep.50032,0.70999998
vbl_ssh_allreg_sep.50033,0.69
vbl_ssh_allreg_sep.50034,0.67000002
vbl_ssh_allreg_sep.50035,0.63
vbl_ssh_allreg_sep.50036,0.57999998
vbl_ssh_allreg_sep.50037,0.69999999
vbl_ssh_allreg_sep.50038,0.72000003
vbl_ssh_allreg_sep.50039,0.74000001
vbl_ssh_allreg_sep.50040,0.77999997
vbl_ssh_allreg_sep.50041,0.81
vbl_ssh_allreg_sep.50042,0.83999997
vbl_ssh_allreg_sep.50043,0.85000002
vbl_ssh_allreg_sep.50044,0.85000002
vbl_ssh_allreg_sep.50045,0.85000002
vbl_ssh_allreg_sep.50046,0.85000002
vbl_ssh_allreg_sep.50047,0.85000002
vbl_ssh_allreg_sep.50048,0.85000002
vbl_ssh_allreg_sep.50049,0.85000002
vbl_ssh_allreg_sep.50050,0.85000002
vbl_ssh_allreg_sep.50051,0.85000002
vbl_ssh_allreg_sep.50052,0.85000002
vbl_ssh_allreg_sep.50053,0.85000002
vbl_ssh_allreg_sep.50054,0.85000002
vbl_ssh_allreg_sep.50055,0.83999997
vbl_ssh_allreg_sep.50056,0.83999997
vbl_ssh_allreg_sep.50057,0.83999997
vbl_ssh_allreg_sep.50058,0.83999997
vbl_ssh_allreg_sep.50059,0.83999997
vbl_ssh_allreg_sep.50060,0.83999997
vbl_ssh_allreg_sep.50061,0.83999997
vbl_ssh_allreg_sep.50062,0.82999998
vbl_ssh_allreg_sep.50063,0.82999998
vbl_ssh_allreg_sep.50064,0.82999998
vbl_ssh_allreg_sep.50065,0.82999998
vbl_ssh_allreg_sep.50066,0.82999998
vbl_ssh_allreg_sep.50067,0.81999999
vbl_ssh_allreg_sep.50068,0.81999999
vbl_ssh_allreg_sep.50069,0.81999999
vbl_ssh_allreg_sep.50070,0.81999999
vbl_ssh_allreg_sep.50071,0.81999999
vbl_ssh_allreg_sep.50072,0.81
vbl_ssh_allreg_sep.50073,0.81
vbl_ssh_allreg_sep.50074,0.81
vbl_ssh_allreg_sep.50075,0.80000001
vbl_ssh_allreg_sep.50076,0.80000001
vbl_ssh_allreg_sep.50077,0.80000001
vbl_ssh_allreg_sep.50078,0.80000001
vbl_ssh_allreg_sep.50079,0.79000002
vbl_ssh_allreg_sep.50080,0.79000002
vbl_ssh_allreg_sep.50081,0.79000002
vbl_ssh_allreg_sep.50082,0.79000002
vbl_ssh_allreg_sep.50083,0.77999997
vbl_ssh_allreg_sep.50084,0.77999997
vbl_ssh_allreg_sep.50085,0.77999997
vbl_ssh_allreg_sep.50086,0.76999998
vbl_ssh_allreg_sep.50087,0.76999998
vbl_ssh_allreg_sep.50088,0.76999998
vbl_ssh_allreg_sep.50089,0.75999999
vbl_ssh_allreg_sep.50090,0.75999999
vbl_ssh_allreg_sep.50091,0.75999999
vbl_ssh_allreg_sep.50092,0.75
vbl_ssh_allreg_sep.50093,0.75
vbl_ssh_allreg_sep.50094,0.74000001
vbl_ssh_allreg_sep.50095,0.74000001
vbl_ssh_allreg_sep.50096,0.74000001
vbl_ssh_allreg_sep.50097,0.73000002
vbl_ssh_allreg_sep.50098,0.73000002
vbl_ssh_allreg_sep.50099,0.73000002
vbl_ssh_allreg_sep.50100,0.72000003
vbl_ssh_allreg_sep.50101,0.72000003
vbl_ssh_allreg_sep.50102,0.70999998
vbl_ssh_allreg_sep.50103,0.70999998
vbl_ssh_allreg_sep.50104,0.70999998
vbl_ssh_allreg_sep.50105,0.70999998
vbl_ssh_allreg_sep.50106,0.69999999
vbl_ssh_allreg_sep.50107,0.69
vbl_ssh_allreg_sep.50108,0.69
vbl_ssh_allreg_sep.50109,0.68000001
vbl_ssh_allreg_sep.50110,0.68000001
vbl_ssh_allreg_sep.50111,0.67000002
vbl_ssh_allreg_sep.50112,0.67000002
vbl_ssh_allreg_sep.50113,0.66000003
vbl_ssh_allreg_sep.50114,0.64999998
vbl_ssh_allreg_sep.50115,0.64999998
vbl_ssh_allreg_sep.50116,0.63999999
vbl_ssh_allreg_sep.50117,0.63
vbl_ssh_allreg_sep.50118,0.62
vbl_ssh_allreg_sep.50119,0.61000001
vbl_ssh_allreg_sep.50120,0.60000002
vbl_ssh_allreg_sep.50121,0.57999998
vbl_ssh_allreg_sep.50122,0.56999999
vbl_ssh_allreg_sep.50123,0.55000001
vbl_ssh_allreg_sep.50124,0.52999997
vbl_ssh_allreg_sep.50125,0.50999999
vbl_ssh_allreg_sep.50126,0.49000001
vbl_ssh_allreg_sep.50127,0.44999999
vbl_ssh_allreg_sep.50128,0.41999999
vbl_ssh_allreg_sep.50129,0.68000001
vbl_ssh_allreg_sep.50130,0.68000001
vbl_ssh_allreg_sep.50131,0.68000001
vbl_ssh_allreg_sep.50132,0.67000002
vbl_ssh_allreg_sep.50133,0.66000003
vbl_ssh_allreg_sep.50134,0.63
vbl_ssh_allreg_sep.50135,0.58999997
vbl_ssh_allreg_sep.50136,0.54000002
vbl_ssh_allreg_sep.50137,0.47
vbl_ssh_allreg_sep.50138,0.76999998
vbl_ssh_allreg_sep.50139,0.80000001
vbl_ssh_allreg_sep.50140,0.82999998
vbl_ssh_allreg_sep.50141,0.83999997
vbl_ssh_allreg_sep.50142,0.83999997
vbl_ssh_allreg_sep.50143,0.85000002
vbl_ssh_allreg_sep.50144,0.85000002
vbl_ssh_allreg_sep.50145,0.85000002
vbl_ssh_allreg_sep.50146,0.85000002
vbl_ssh_allreg_sep.50147,0.85000002
vbl_ssh_allreg_sep.50148,0.85000002
vbl_ssh_allreg_sep.50149,0.83999997
vbl_ssh_allreg_sep.50150,0.83999997
vbl_ssh_allreg_sep.50151,0.83999997
vbl_ssh_allreg_sep.50152,0.83999997
vbl_ssh_allreg_sep.50153,0.83999997
vbl_ssh_allreg_sep.50154,0.83999997
vbl_ssh_allreg_sep.50155,0.83999997
vbl_ssh_allreg_sep.50156,0.83999997
vbl_ssh_allreg_sep.50157,0.82999998
vbl_ssh_allreg_sep.50158,0.82999998
vbl_ssh_allreg_sep.50159,0.82999998
vbl_ssh_allreg_sep.50160,0.82999998
vbl_ssh_allreg_sep.50161,0.82999998
vbl_ssh_allreg_sep.50162,0.82999998
vbl_ssh_allreg_sep.50163,0.81999999
vbl_ssh_allreg_sep.50164,0.81999999
vbl_ssh_allreg_sep.50165,0.81999999
vbl_ssh_allreg_sep.50166,0.81
vbl_ssh_allreg_sep.50167,0.81
vbl_ssh_allreg_sep.50168,0.81
vbl_ssh_allreg_sep.50169,0.81
vbl_ssh_allreg_sep.50170,0.80000001
vbl_ssh_allreg_sep.50171,0.80000001
vbl_ssh_allreg_sep.50172,0.80000001
vbl_ssh_allreg_sep.50173,0.80000001
vbl_ssh_allreg_sep.50174,0.79000002
vbl_ssh_allreg_sep.50175,0.79000002
vbl_ssh_allreg_sep.50176,0.79000002
vbl_ssh_allreg_sep.50177,0.77999997
vbl_ssh_allreg_sep.50178,0.77999997
vbl_ssh_allreg_sep.50179,0.77999997
vbl_ssh_allreg_sep.50180,0.76999998
vbl_ssh_allreg_sep.50181,0.76999998
vbl_ssh_allreg_sep.50182,0.76999998
vbl_ssh_allreg_sep.50183,0.75999999
vbl_ssh_allreg_sep.50184,0.75999999
vbl_ssh_allreg_sep.50185,0.75999999
vbl_ssh_allreg_sep.50186,0.75
vbl_ssh_allreg_sep.50187,0.75
