FID,jun_ssh
vbl_ssh_allreg_jun.44474,0.52999997
vbl_ssh_allreg_jun.44475,0.55000001
vbl_ssh_allreg_jun.44476,0.55000001
vbl_ssh_allreg_jun.44477,0.55000001
vbl_ssh_allreg_jun.44478,0.55000001
vbl_ssh_allreg_jun.44479,0.55000001
vbl_ssh_allreg_jun.44480,0.55000001
vbl_ssh_allreg_jun.44481,0.54000002
vbl_ssh_allreg_jun.44482,0.54000002
vbl_ssh_allreg_jun.44483,0.52999997
vbl_ssh_allreg_jun.44484,0.50999999
vbl_ssh_allreg_jun.44485,0.5
vbl_ssh_allreg_jun.44486,0.49000001
vbl_ssh_allreg_jun.44487,0.47
vbl_ssh_allreg_jun.44488,0.46000001
vbl_ssh_allreg_jun.44489,0.46000001
vbl_ssh_allreg_jun.44490,0.46000001
vbl_ssh_allreg_jun.44491,0.46000001
vbl_ssh_allreg_jun.44492,0.46000001
vbl_ssh_allreg_jun.44493,0.46000001
vbl_ssh_allreg_jun.44494,0.46000001
vbl_ssh_allreg_jun.44495,0.46000001
vbl_ssh_allreg_jun.44496,0.46000001
vbl_ssh_allreg_jun.44497,0.47
vbl_ssh_allreg_jun.44498,0.47
vbl_ssh_allreg_jun.44499,0.54000002
vbl_ssh_allreg_jun.44500,0.55000001
vbl_ssh_allreg_jun.44501,0.56
vbl_ssh_allreg_jun.44502,0.56
vbl_ssh_allreg_jun.44503,0.56
vbl_ssh_allreg_jun.44504,0.56
vbl_ssh_allreg_jun.44505,0.56
vbl_ssh_allreg_jun.44506,0.56
vbl_ssh_allreg_jun.44507,0.55000001
vbl_ssh_allreg_jun.44508,0.54000002
vbl_ssh_allreg_jun.44509,0.52999997
vbl_ssh_allreg_jun.44510,0.51999998
vbl_ssh_allreg_jun.44511,0.50999999
vbl_ssh_allreg_jun.44512,0.49000001
vbl_ssh_allreg_jun.44513,0.47999999
vbl_ssh_allreg_jun.44514,0.47
vbl_ssh_allreg_jun.44515,0.46000001
vbl_ssh_allreg_jun.44516,0.46000001
vbl_ssh_allreg_jun.44517,0.46000001
vbl_ssh_allreg_jun.44518,0.46000001
vbl_ssh_allreg_jun.44519,0.46000001
vbl_ssh_allreg_jun.44520,0.46000001
vbl_ssh_allreg_jun.44521,0.46000001
vbl_ssh_allreg_jun.44522,0.46000001
vbl_ssh_allreg_jun.44523,0.43000001
vbl_ssh_allreg_jun.44524,0.54000002
vbl_ssh_allreg_jun.44525,0.56
vbl_ssh_allreg_jun.44526,0.56
vbl_ssh_allreg_jun.44527,0.56999999
vbl_ssh_allreg_jun.44528,0.56999999
vbl_ssh_allreg_jun.44529,0.56999999
vbl_ssh_allreg_jun.44530,0.56999999
vbl_ssh_allreg_jun.44531,0.56999999
vbl_ssh_allreg_jun.44532,0.56
vbl_ssh_allreg_jun.44533,0.55000001
vbl_ssh_allreg_jun.44534,0.54000002
vbl_ssh_allreg_jun.44535,0.52999997
vbl_ssh_allreg_jun.44536,0.50999999
vbl_ssh_allreg_jun.44537,0.5
vbl_ssh_allreg_jun.44538,0.47999999
vbl_ssh_allreg_jun.44539,0.47
vbl_ssh_allreg_jun.44540,0.46000001
vbl_ssh_allreg_jun.44541,0.46000001
vbl_ssh_allreg_jun.44542,0.46000001
vbl_ssh_allreg_jun.44543,0.44999999
vbl_ssh_allreg_jun.44544,0.44999999
vbl_ssh_allreg_jun.44545,0.44999999
vbl_ssh_allreg_jun.44546,0.46000001
vbl_ssh_allreg_jun.44547,0.44999999
vbl_ssh_allreg_jun.44548,0.55000001
vbl_ssh_allreg_jun.44549,0.56
vbl_ssh_allreg_jun.44550,0.56999999
vbl_ssh_allreg_jun.44551,0.56999999
vbl_ssh_allreg_jun.44552,0.57999998
vbl_ssh_allreg_jun.44553,0.57999998
vbl_ssh_allreg_jun.44554,0.57999998
vbl_ssh_allreg_jun.44555,0.57999998
vbl_ssh_allreg_jun.44556,0.56999999
vbl_ssh_allreg_jun.44557,0.56
vbl_ssh_allreg_jun.44558,0.55000001
vbl_ssh_allreg_jun.44559,0.54000002
vbl_ssh_allreg_jun.44560,0.51999998
vbl_ssh_allreg_jun.44561,0.50999999
vbl_ssh_allreg_jun.44562,0.49000001
vbl_ssh_allreg_jun.44563,0.46000001
vbl_ssh_allreg_jun.44564,0.44999999
vbl_ssh_allreg_jun.44565,0.44
vbl_ssh_allreg_jun.44566,0.44
vbl_ssh_allreg_jun.44567,0.44
vbl_ssh_allreg_jun.44568,0.44
vbl_ssh_allreg_jun.44569,0.44999999
vbl_ssh_allreg_jun.44570,0.44999999
vbl_ssh_allreg_jun.44571,0.44999999
vbl_ssh_allreg_jun.44572,0.56
vbl_ssh_allreg_jun.44573,0.56999999
vbl_ssh_allreg_jun.44574,0.57999998
vbl_ssh_allreg_jun.44575,0.57999998
vbl_ssh_allreg_jun.44576,0.57999998
vbl_ssh_allreg_jun.44577,0.57999998
vbl_ssh_allreg_jun.44578,0.58999997
vbl_ssh_allreg_jun.44579,0.58999997
vbl_ssh_allreg_jun.44580,0.57999998
vbl_ssh_allreg_jun.44581,0.56999999
vbl_ssh_allreg_jun.44582,0.56
vbl_ssh_allreg_jun.44583,0.55000001
vbl_ssh_allreg_jun.44584,0.52999997
vbl_ssh_allreg_jun.44585,0.50999999
vbl_ssh_allreg_jun.44586,0.49000001
vbl_ssh_allreg_jun.44587,0.46000001
vbl_ssh_allreg_jun.44588,0.44
vbl_ssh_allreg_jun.44589,0.43000001
vbl_ssh_allreg_jun.44590,0.43000001
vbl_ssh_allreg_jun.44591,0.43000001
vbl_ssh_allreg_jun.44592,0.43000001
vbl_ssh_allreg_jun.44593,0.43000001
vbl_ssh_allreg_jun.44594,0.44
vbl_ssh_allreg_jun.44595,0.44
vbl_ssh_allreg_jun.44596,0.56
vbl_ssh_allreg_jun.44597,0.56999999
vbl_ssh_allreg_jun.44598,0.57999998
vbl_ssh_allreg_jun.44599,0.57999998
vbl_ssh_allreg_jun.44600,0.57999998
vbl_ssh_allreg_jun.44601,0.58999997
vbl_ssh_allreg_jun.44602,0.58999997
vbl_ssh_allreg_jun.44603,0.58999997
vbl_ssh_allreg_jun.44604,0.58999997
vbl_ssh_allreg_jun.44605,0.56999999
vbl_ssh_allreg_jun.44606,0.56
vbl_ssh_allreg_jun.44607,0.55000001
vbl_ssh_allreg_jun.44608,0.52999997
vbl_ssh_allreg_jun.44609,0.50999999
vbl_ssh_allreg_jun.44610,0.47
vbl_ssh_allreg_jun.44611,0.43000001
vbl_ssh_allreg_jun.44612,0.40000001
vbl_ssh_allreg_jun.44613,0.37
vbl_ssh_allreg_jun.44614,0.28
vbl_ssh_allreg_jun.44615,0.38
vbl_ssh_allreg_jun.44616,0.38
vbl_ssh_allreg_jun.44617,0.56
vbl_ssh_allreg_jun.44618,0.57999998
vbl_ssh_allreg_jun.44619,0.58999997
vbl_ssh_allreg_jun.44620,0.58999997
vbl_ssh_allreg_jun.44621,0.58999997
vbl_ssh_allreg_jun.44622,0.60000002
vbl_ssh_allreg_jun.44623,0.60000002
vbl_ssh_allreg_jun.44624,0.60000002
vbl_ssh_allreg_jun.44625,0.58999997
vbl_ssh_allreg_jun.44626,0.57999998
vbl_ssh_allreg_jun.44627,0.56999999
vbl_ssh_allreg_jun.44628,0.56
vbl_ssh_allreg_jun.44629,0.54000002
vbl_ssh_allreg_jun.44630,0.5
vbl_ssh_allreg_jun.44631,0.46000001
vbl_ssh_allreg_jun.44632,0.40000001
vbl_ssh_allreg_jun.44633,0.34
vbl_ssh_allreg_jun.44634,0.56999999
vbl_ssh_allreg_jun.44635,0.57999998
vbl_ssh_allreg_jun.44636,0.58999997
vbl_ssh_allreg_jun.44637,0.58999997
vbl_ssh_allreg_jun.44638,0.58999997
vbl_ssh_allreg_jun.44639,0.60000002
vbl_ssh_allreg_jun.44640,0.60000002
vbl_ssh_allreg_jun.44641,0.60000002
vbl_ssh_allreg_jun.44642,0.58999997
vbl_ssh_allreg_jun.44643,0.58999997
vbl_ssh_allreg_jun.44644,0.57999998
vbl_ssh_allreg_jun.44645,0.56
vbl_ssh_allreg_jun.44646,0.54000002
vbl_ssh_allreg_jun.44647,0.50999999
vbl_ssh_allreg_jun.44648,0.46000001
vbl_ssh_allreg_jun.44649,0.34999999
vbl_ssh_allreg_jun.44650,0.31
vbl_ssh_allreg_jun.44651,0.56999999
vbl_ssh_allreg_jun.44652,0.58999997
vbl_ssh_allreg_jun.44653,0.60000002
vbl_ssh_allreg_jun.44654,0.60000002
vbl_ssh_allreg_jun.44655,0.60000002
vbl_ssh_allreg_jun.44656,0.60000002
vbl_ssh_allreg_jun.44657,0.60000002
vbl_ssh_allreg_jun.44658,0.60000002
vbl_ssh_allreg_jun.44659,0.60000002
vbl_ssh_allreg_jun.44660,0.58999997
vbl_ssh_allreg_jun.44661,0.57999998
vbl_ssh_allreg_jun.44662,0.56999999
vbl_ssh_allreg_jun.44663,0.55000001
vbl_ssh_allreg_jun.44664,0.50999999
vbl_ssh_allreg_jun.44665,0.47
vbl_ssh_allreg_jun.44666,0.37
vbl_ssh_allreg_jun.44667,0.56999999
vbl_ssh_allreg_jun.44668,0.60000002
vbl_ssh_allreg_jun.44669,0.60000002
vbl_ssh_allreg_jun.44670,0.60000002
vbl_ssh_allreg_jun.44671,0.61000001
vbl_ssh_allreg_jun.44672,0.61000001
vbl_ssh_allreg_jun.44673,0.61000001
vbl_ssh_allreg_jun.44674,0.61000001
vbl_ssh_allreg_jun.44675,0.60000002
vbl_ssh_allreg_jun.44676,0.60000002
vbl_ssh_allreg_jun.44677,0.58999997
vbl_ssh_allreg_jun.44678,0.57999998
vbl_ssh_allreg_jun.44679,0.56
vbl_ssh_allreg_jun.44680,0.52999997
vbl_ssh_allreg_jun.44681,0.49000001
vbl_ssh_allreg_jun.44682,0.44
vbl_ssh_allreg_jun.44683,0.37
vbl_ssh_allreg_jun.44684,0.34999999
vbl_ssh_allreg_jun.44685,0.57999998
vbl_ssh_allreg_jun.44686,0.60000002
vbl_ssh_allreg_jun.44687,0.61000001
vbl_ssh_allreg_jun.44688,0.61000001
vbl_ssh_allreg_jun.44689,0.61000001
vbl_ssh_allreg_jun.44690,0.62
vbl_ssh_allreg_jun.44691,0.62
vbl_ssh_allreg_jun.44692,0.62
vbl_ssh_allreg_jun.44693,0.61000001
vbl_ssh_allreg_jun.44694,0.61000001
vbl_ssh_allreg_jun.44695,0.60000002
vbl_ssh_allreg_jun.44696,0.58999997
vbl_ssh_allreg_jun.44697,0.56999999
vbl_ssh_allreg_jun.44698,0.55000001
vbl_ssh_allreg_jun.44699,0.50999999
vbl_ssh_allreg_jun.44700,0.47999999
vbl_ssh_allreg_jun.44701,0.41999999
vbl_ssh_allreg_jun.44702,0.40000001
vbl_ssh_allreg_jun.44703,0.36000001
vbl_ssh_allreg_jun.44704,0.58999997
vbl_ssh_allreg_jun.44705,0.61000001
vbl_ssh_allreg_jun.44706,0.62
vbl_ssh_allreg_jun.44707,0.62
vbl_ssh_allreg_jun.44708,0.62
vbl_ssh_allreg_jun.44709,0.63
vbl_ssh_allreg_jun.44710,0.63
vbl_ssh_allreg_jun.44711,0.63
vbl_ssh_allreg_jun.44712,0.62
vbl_ssh_allreg_jun.44713,0.62
vbl_ssh_allreg_jun.44714,0.61000001
vbl_ssh_allreg_jun.44715,0.60000002
vbl_ssh_allreg_jun.44716,0.58999997
vbl_ssh_allreg_jun.44717,0.56999999
vbl_ssh_allreg_jun.44718,0.54000002
vbl_ssh_allreg_jun.44719,0.50999999
vbl_ssh_allreg_jun.44720,0.47
vbl_ssh_allreg_jun.44721,0.44
vbl_ssh_allreg_jun.44722,0.40000001
vbl_ssh_allreg_jun.44723,0.44999999
vbl_ssh_allreg_jun.44724,0.60000002
vbl_ssh_allreg_jun.44725,0.62
vbl_ssh_allreg_jun.44726,0.63
vbl_ssh_allreg_jun.44727,0.63
vbl_ssh_allreg_jun.44728,0.63999999
vbl_ssh_allreg_jun.44729,0.63999999
vbl_ssh_allreg_jun.44730,0.63999999
vbl_ssh_allreg_jun.44731,0.63999999
vbl_ssh_allreg_jun.44732,0.63
vbl_ssh_allreg_jun.44733,0.63
vbl_ssh_allreg_jun.44734,0.62
vbl_ssh_allreg_jun.44735,0.62
vbl_ssh_allreg_jun.44736,0.61000001
vbl_ssh_allreg_jun.44737,0.58999997
vbl_ssh_allreg_jun.44738,0.56999999
vbl_ssh_allreg_jun.44739,0.54000002
vbl_ssh_allreg_jun.44740,0.50999999
vbl_ssh_allreg_jun.44741,0.47999999
vbl_ssh_allreg_jun.44742,0.44
vbl_ssh_allreg_jun.44743,0.50999999
vbl_ssh_allreg_jun.44744,0.61000001
vbl_ssh_allreg_jun.44745,0.63
vbl_ssh_allreg_jun.44746,0.63999999
vbl_ssh_allreg_jun.44747,0.63999999
vbl_ssh_allreg_jun.44748,0.64999998
vbl_ssh_allreg_jun.44749,0.64999998
vbl_ssh_allreg_jun.44750,0.64999998
vbl_ssh_allreg_jun.44751,0.64999998
vbl_ssh_allreg_jun.44752,0.64999998
vbl_ssh_allreg_jun.44753,0.63999999
vbl_ssh_allreg_jun.44754,0.63999999
vbl_ssh_allreg_jun.44755,0.63
vbl_ssh_allreg_jun.44756,0.63
vbl_ssh_allreg_jun.44757,0.62
vbl_ssh_allreg_jun.44758,0.60000002
vbl_ssh_allreg_jun.44759,0.56999999
vbl_ssh_allreg_jun.44760,0.55000001
vbl_ssh_allreg_jun.44761,0.51999998
vbl_ssh_allreg_jun.44762,0.47999999
vbl_ssh_allreg_jun.44763,0.44
vbl_ssh_allreg_jun.44764,0.56
vbl_ssh_allreg_jun.44765,0.62
vbl_ssh_allreg_jun.44766,0.63999999
vbl_ssh_allreg_jun.44767,0.64999998
vbl_ssh_allreg_jun.44768,0.64999998
vbl_ssh_allreg_jun.44769,0.66000003
vbl_ssh_allreg_jun.44770,0.66000003
vbl_ssh_allreg_jun.44771,0.67000002
vbl_ssh_allreg_jun.44772,0.67000002
vbl_ssh_allreg_jun.44773,0.66000003
vbl_ssh_allreg_jun.44774,0.64999998
vbl_ssh_allreg_jun.44775,0.64999998
vbl_ssh_allreg_jun.44776,0.64999998
vbl_ssh_allreg_jun.44777,0.64999998
vbl_ssh_allreg_jun.44778,0.64999998
vbl_ssh_allreg_jun.44779,0.63
vbl_ssh_allreg_jun.44780,0.61000001
vbl_ssh_allreg_jun.44781,0.58999997
vbl_ssh_allreg_jun.44782,0.56
vbl_ssh_allreg_jun.44783,0.54000002
vbl_ssh_allreg_jun.44784,0.50999999
vbl_ssh_allreg_jun.44785,0.47
vbl_ssh_allreg_jun.44786,0.47
vbl_ssh_allreg_jun.44787,0.56999999
vbl_ssh_allreg_jun.44788,0.63
vbl_ssh_allreg_jun.44789,0.64999998
vbl_ssh_allreg_jun.44790,0.66000003
vbl_ssh_allreg_jun.44791,0.67000002
vbl_ssh_allreg_jun.44792,0.67000002
vbl_ssh_allreg_jun.44793,0.67000002
vbl_ssh_allreg_jun.44794,0.68000001
vbl_ssh_allreg_jun.44795,0.68000001
vbl_ssh_allreg_jun.44796,0.68000001
vbl_ssh_allreg_jun.44797,0.67000002
vbl_ssh_allreg_jun.44798,0.67000002
vbl_ssh_allreg_jun.44799,0.66000003
vbl_ssh_allreg_jun.44800,0.67000002
vbl_ssh_allreg_jun.44801,0.68000001
vbl_ssh_allreg_jun.44802,0.66000003
vbl_ssh_allreg_jun.44803,0.64999998
vbl_ssh_allreg_jun.44804,0.63
vbl_ssh_allreg_jun.44805,0.62
vbl_ssh_allreg_jun.44806,0.61000001
vbl_ssh_allreg_jun.44807,0.58999997
vbl_ssh_allreg_jun.44808,0.56999999
vbl_ssh_allreg_jun.44809,0.52999997
vbl_ssh_allreg_jun.44810,0.5
vbl_ssh_allreg_jun.44811,0.52999997
vbl_ssh_allreg_jun.44812,0.58999997
vbl_ssh_allreg_jun.44813,0.63999999
vbl_ssh_allreg_jun.44814,0.66000003
vbl_ssh_allreg_jun.44815,0.67000002
vbl_ssh_allreg_jun.44816,0.68000001
vbl_ssh_allreg_jun.44817,0.68000001
vbl_ssh_allreg_jun.44818,0.69
vbl_ssh_allreg_jun.44819,0.69
vbl_ssh_allreg_jun.44820,0.69
vbl_ssh_allreg_jun.44821,0.69
vbl_ssh_allreg_jun.44822,0.69
vbl_ssh_allreg_jun.44823,0.69
vbl_ssh_allreg_jun.44824,0.68000001
vbl_ssh_allreg_jun.44825,0.68000001
vbl_ssh_allreg_jun.44826,0.69999999
vbl_ssh_allreg_jun.44827,0.69
vbl_ssh_allreg_jun.44828,0.68000001
vbl_ssh_allreg_jun.44829,0.68000001
vbl_ssh_allreg_jun.44830,0.68000001
vbl_ssh_allreg_jun.44831,0.67000002
vbl_ssh_allreg_jun.44832,0.68000001
vbl_ssh_allreg_jun.44833,0.68000001
vbl_ssh_allreg_jun.44834,0.67000002
vbl_ssh_allreg_jun.44835,0.66000003
vbl_ssh_allreg_jun.44836,0.46000001
vbl_ssh_allreg_jun.44837,0.55000001
vbl_ssh_allreg_jun.44838,0.61000001
vbl_ssh_allreg_jun.44839,0.66000003
vbl_ssh_allreg_jun.44840,0.67000002
vbl_ssh_allreg_jun.44841,0.68000001
vbl_ssh_allreg_jun.44842,0.69
vbl_ssh_allreg_jun.44843,0.69999999
vbl_ssh_allreg_jun.44844,0.69999999
vbl_ssh_allreg_jun.44845,0.70999998
vbl_ssh_allreg_jun.44846,0.72000003
vbl_ssh_allreg_jun.44847,0.72000003
vbl_ssh_allreg_jun.44848,0.70999998
vbl_ssh_allreg_jun.44849,0.70999998
vbl_ssh_allreg_jun.44850,0.70999998
vbl_ssh_allreg_jun.44851,0.69999999
vbl_ssh_allreg_jun.44852,0.70999998
vbl_ssh_allreg_jun.44853,0.70999998
vbl_ssh_allreg_jun.44854,0.72000003
vbl_ssh_allreg_jun.44855,0.72000003
vbl_ssh_allreg_jun.44856,0.73000002
vbl_ssh_allreg_jun.44857,0.74000001
vbl_ssh_allreg_jun.44858,0.75
vbl_ssh_allreg_jun.44859,0.75999999
vbl_ssh_allreg_jun.44860,0.76999998
vbl_ssh_allreg_jun.44861,0.50999999
vbl_ssh_allreg_jun.44862,0.57999998
vbl_ssh_allreg_jun.44863,0.63
vbl_ssh_allreg_jun.44864,0.67000002
vbl_ssh_allreg_jun.44865,0.69
vbl_ssh_allreg_jun.44866,0.69999999
vbl_ssh_allreg_jun.44867,0.70999998
vbl_ssh_allreg_jun.44868,0.72000003
vbl_ssh_allreg_jun.44869,0.73000002
vbl_ssh_allreg_jun.44870,0.74000001
vbl_ssh_allreg_jun.44871,0.74000001
vbl_ssh_allreg_jun.44872,0.75
vbl_ssh_allreg_jun.44873,0.75
vbl_ssh_allreg_jun.44874,0.75
vbl_ssh_allreg_jun.44875,0.75
vbl_ssh_allreg_jun.44876,0.75999999
vbl_ssh_allreg_jun.44877,0.75999999
vbl_ssh_allreg_jun.44878,0.75999999
vbl_ssh_allreg_jun.44879,0.76999998
vbl_ssh_allreg_jun.44880,0.77999997
vbl_ssh_allreg_jun.44881,0.77999997
vbl_ssh_allreg_jun.44882,0.79000002
vbl_ssh_allreg_jun.44883,0.80000001
vbl_ssh_allreg_jun.44884,0.81
vbl_ssh_allreg_jun.44885,0.81999999
vbl_ssh_allreg_jun.44886,0.56
vbl_ssh_allreg_jun.44887,0.61000001
vbl_ssh_allreg_jun.44888,0.66000003
vbl_ssh_allreg_jun.44889,0.69
vbl_ssh_allreg_jun.44890,0.70999998
vbl_ssh_allreg_jun.44891,0.73000002
vbl_ssh_allreg_jun.44892,0.74000001
vbl_ssh_allreg_jun.44893,0.74000001
vbl_ssh_allreg_jun.44894,0.75
vbl_ssh_allreg_jun.44895,0.75999999
vbl_ssh_allreg_jun.44896,0.76999998
vbl_ssh_allreg_jun.44897,0.76999998
vbl_ssh_allreg_jun.44898,0.77999997
vbl_ssh_allreg_jun.44899,0.77999997
vbl_ssh_allreg_jun.44900,0.79000002
vbl_ssh_allreg_jun.44901,0.79000002
vbl_ssh_allreg_jun.44902,0.80000001
vbl_ssh_allreg_jun.44903,0.80000001
vbl_ssh_allreg_jun.44904,0.81
vbl_ssh_allreg_jun.44905,0.81999999
vbl_ssh_allreg_jun.44906,0.81999999
vbl_ssh_allreg_jun.44907,0.82999998
vbl_ssh_allreg_jun.44908,0.83999997
vbl_ssh_allreg_jun.44909,0.83999997
vbl_ssh_allreg_jun.44910,0.83999997
vbl_ssh_allreg_jun.44911,0.50999999
vbl_ssh_allreg_jun.44912,0.58999997
vbl_ssh_allreg_jun.44913,0.63999999
vbl_ssh_allreg_jun.44914,0.68000001
vbl_ssh_allreg_jun.44915,0.72000003
vbl_ssh_allreg_jun.44916,0.74000001
vbl_ssh_allreg_jun.44917,0.75
vbl_ssh_allreg_jun.44918,0.75999999
vbl_ssh_allreg_jun.44919,0.76999998
vbl_ssh_allreg_jun.44920,0.77999997
vbl_ssh_allreg_jun.44921,0.77999997
vbl_ssh_allreg_jun.44922,0.79000002
vbl_ssh_allreg_jun.44923,0.80000001
vbl_ssh_allreg_jun.44924,0.81
vbl_ssh_allreg_jun.44925,0.81
vbl_ssh_allreg_jun.44926,0.81999999
vbl_ssh_allreg_jun.44927,0.81999999
vbl_ssh_allreg_jun.44928,0.82999998
vbl_ssh_allreg_jun.44929,0.83999997
vbl_ssh_allreg_jun.44930,0.83999997
vbl_ssh_allreg_jun.44931,0.85000002
vbl_ssh_allreg_jun.44932,0.86000001
vbl_ssh_allreg_jun.44933,0.86000001
vbl_ssh_allreg_jun.44934,0.87
vbl_ssh_allreg_jun.44935,0.87
vbl_ssh_allreg_jun.44936,0.87
vbl_ssh_allreg_jun.44937,0.56999999
vbl_ssh_allreg_jun.44938,0.62
vbl_ssh_allreg_jun.44939,0.67000002
vbl_ssh_allreg_jun.44940,0.70999998
vbl_ssh_allreg_jun.44941,0.74000001
vbl_ssh_allreg_jun.44942,0.75999999
vbl_ssh_allreg_jun.44943,0.76999998
vbl_ssh_allreg_jun.44944,0.77999997
vbl_ssh_allreg_jun.44945,0.79000002
vbl_ssh_allreg_jun.44946,0.80000001
vbl_ssh_allreg_jun.44947,0.81
vbl_ssh_allreg_jun.44948,0.81999999
vbl_ssh_allreg_jun.44949,0.81999999
vbl_ssh_allreg_jun.44950,0.82999998
vbl_ssh_allreg_jun.44951,0.83999997
vbl_ssh_allreg_jun.44952,0.83999997
vbl_ssh_allreg_jun.44953,0.85000002
vbl_ssh_allreg_jun.44954,0.86000001
vbl_ssh_allreg_jun.44955,0.86000001
vbl_ssh_allreg_jun.44956,0.87
vbl_ssh_allreg_jun.44957,0.88
vbl_ssh_allreg_jun.44958,0.88
vbl_ssh_allreg_jun.44959,0.88999999
vbl_ssh_allreg_jun.44960,0.89999998
vbl_ssh_allreg_jun.44961,0.89999998
vbl_ssh_allreg_jun.44962,0.91000003
vbl_ssh_allreg_jun.44963,0.60000002
vbl_ssh_allreg_jun.44964,0.63999999
vbl_ssh_allreg_jun.44965,0.69
vbl_ssh_allreg_jun.44966,0.73000002
vbl_ssh_allreg_jun.44967,0.75999999
vbl_ssh_allreg_jun.44968,0.77999997
vbl_ssh_allreg_jun.44969,0.79000002
vbl_ssh_allreg_jun.44970,0.80000001
vbl_ssh_allreg_jun.44971,0.81
vbl_ssh_allreg_jun.44972,0.81999999
vbl_ssh_allreg_jun.44973,0.82999998
vbl_ssh_allreg_jun.44974,0.83999997
vbl_ssh_allreg_jun.44975,0.85000002
vbl_ssh_allreg_jun.44976,0.85000002
vbl_ssh_allreg_jun.44977,0.86000001
vbl_ssh_allreg_jun.44978,0.87
vbl_ssh_allreg_jun.44979,0.87
vbl_ssh_allreg_jun.44980,0.88
vbl_ssh_allreg_jun.44981,0.88999999
vbl_ssh_allreg_jun.44982,0.89999998
vbl_ssh_allreg_jun.44983,0.91000003
vbl_ssh_allreg_jun.44984,0.91000003
vbl_ssh_allreg_jun.44985,0.92000002
vbl_ssh_allreg_jun.44986,0.93000001
vbl_ssh_allreg_jun.44987,0.93000001
vbl_ssh_allreg_jun.44988,0.54000002
vbl_ssh_allreg_jun.44989,0.62
vbl_ssh_allreg_jun.44990,0.66000003
vbl_ssh_allreg_jun.44991,0.70999998
vbl_ssh_allreg_jun.44992,0.75
vbl_ssh_allreg_jun.44993,0.77999997
vbl_ssh_allreg_jun.44994,0.80000001
vbl_ssh_allreg_jun.44995,0.81
vbl_ssh_allreg_jun.44996,0.81999999
vbl_ssh_allreg_jun.44997,0.82999998
vbl_ssh_allreg_jun.44998,0.83999997
vbl_ssh_allreg_jun.44999,0.85000002
vbl_ssh_allreg_jun.45000,0.86000001
vbl_ssh_allreg_jun.45001,0.87
vbl_ssh_allreg_jun.45002,0.88
vbl_ssh_allreg_jun.45003,0.88
vbl_ssh_allreg_jun.45004,0.88999999
vbl_ssh_allreg_jun.45005,0.89999998
vbl_ssh_allreg_jun.45006,0.91000003
vbl_ssh_allreg_jun.45007,0.91000003
vbl_ssh_allreg_jun.45008,0.92000002
vbl_ssh_allreg_jun.45009,0.93000001
vbl_ssh_allreg_jun.45010,0.94
vbl_ssh_allreg_jun.45011,0.94999999
vbl_ssh_allreg_jun.45012,0.94999999
vbl_ssh_allreg_jun.45013,0.95999998
vbl_ssh_allreg_jun.45014,0.60000002
vbl_ssh_allreg_jun.45015,0.63999999
vbl_ssh_allreg_jun.45016,0.69
vbl_ssh_allreg_jun.45017,0.74000001
vbl_ssh_allreg_jun.45018,0.77999997
vbl_ssh_allreg_jun.45019,0.80000001
vbl_ssh_allreg_jun.45020,0.81999999
vbl_ssh_allreg_jun.45021,0.82999998
vbl_ssh_allreg_jun.45022,0.83999997
vbl_ssh_allreg_jun.45023,0.85000002
vbl_ssh_allreg_jun.45024,0.87
vbl_ssh_allreg_jun.45025,0.87
vbl_ssh_allreg_jun.45026,0.88
vbl_ssh_allreg_jun.45027,0.88999999
vbl_ssh_allreg_jun.45028,0.89999998
vbl_ssh_allreg_jun.45029,0.91000003
vbl_ssh_allreg_jun.45030,0.91000003
vbl_ssh_allreg_jun.45031,0.92000002
vbl_ssh_allreg_jun.45032,0.93000001
vbl_ssh_allreg_jun.45033,0.94
vbl_ssh_allreg_jun.45034,0.94999999
vbl_ssh_allreg_jun.45035,0.94999999
vbl_ssh_allreg_jun.45036,0.95999998
vbl_ssh_allreg_jun.45037,0.97000003
vbl_ssh_allreg_jun.45038,0.98000002
vbl_ssh_allreg_jun.45039,0.98000002
vbl_ssh_allreg_jun.45040,0.56
vbl_ssh_allreg_jun.45041,0.63
vbl_ssh_allreg_jun.45042,0.68000001
vbl_ssh_allreg_jun.45043,0.72000003
vbl_ssh_allreg_jun.45044,0.76999998
vbl_ssh_allreg_jun.45045,0.80000001
vbl_ssh_allreg_jun.45046,0.81999999
vbl_ssh_allreg_jun.45047,0.83999997
vbl_ssh_allreg_jun.45048,0.85000002
vbl_ssh_allreg_jun.45049,0.86000001
vbl_ssh_allreg_jun.45050,0.87
vbl_ssh_allreg_jun.45051,0.88
vbl_ssh_allreg_jun.45052,0.88999999
vbl_ssh_allreg_jun.45053,0.89999998
vbl_ssh_allreg_jun.45054,0.91000003
vbl_ssh_allreg_jun.45055,0.92000002
vbl_ssh_allreg_jun.45056,0.93000001
vbl_ssh_allreg_jun.45057,0.93000001
vbl_ssh_allreg_jun.45058,0.94
vbl_ssh_allreg_jun.45059,0.94999999
vbl_ssh_allreg_jun.45060,0.95999998
vbl_ssh_allreg_jun.45061,0.97000003
vbl_ssh_allreg_jun.45062,0.97000003
vbl_ssh_allreg_jun.45063,0.98000002
vbl_ssh_allreg_jun.45064,0.99000001
vbl_ssh_allreg_jun.45065,0.99000001
vbl_ssh_allreg_jun.45066,1
vbl_ssh_allreg_jun.45067,0.50999999
