FID,aug_ssh
vbl_ssh_allreg_aug.52011,0.81999999
vbl_ssh_allreg_aug.52012,0.81999999
vbl_ssh_allreg_aug.52013,0.81
vbl_ssh_allreg_aug.52014,0.81
vbl_ssh_allreg_aug.52015,0.80000001
vbl_ssh_allreg_aug.52016,0.79000002
vbl_ssh_allreg_aug.52017,0.79000002
vbl_ssh_allreg_aug.52018,0.77999997
vbl_ssh_allreg_aug.52019,0.77999997
vbl_ssh_allreg_aug.52020,0.76999998
vbl_ssh_allreg_aug.52021,0.76999998
vbl_ssh_allreg_aug.52022,0.75999999
vbl_ssh_allreg_aug.52023,0.75999999
vbl_ssh_allreg_aug.52024,0.75999999
vbl_ssh_allreg_aug.52025,0.75
vbl_ssh_allreg_aug.52026,0.75
vbl_ssh_allreg_aug.52027,0.75
vbl_ssh_allreg_aug.52028,0.77999997
vbl_ssh_allreg_aug.52029,0.80000001
vbl_ssh_allreg_aug.52030,0.81
vbl_ssh_allreg_aug.52031,0.81999999
vbl_ssh_allreg_aug.52032,0.81999999
vbl_ssh_allreg_aug.52033,0.81999999
vbl_ssh_allreg_aug.52034,0.81999999
vbl_ssh_allreg_aug.52035,0.81999999
vbl_ssh_allreg_aug.52036,0.81999999
vbl_ssh_allreg_aug.52037,0.81999999
vbl_ssh_allreg_aug.52038,0.81
vbl_ssh_allreg_aug.52039,0.81
vbl_ssh_allreg_aug.52040,0.80000001
vbl_ssh_allreg_aug.52041,0.79000002
vbl_ssh_allreg_aug.52042,0.79000002
vbl_ssh_allreg_aug.52043,0.77999997
vbl_ssh_allreg_aug.52044,0.77999997
vbl_ssh_allreg_aug.52045,0.76999998
vbl_ssh_allreg_aug.52046,0.76999998
vbl_ssh_allreg_aug.52047,0.76999998
vbl_ssh_allreg_aug.52048,0.75999999
vbl_ssh_allreg_aug.52049,0.75999999
vbl_ssh_allreg_aug.52050,0.75
vbl_ssh_allreg_aug.52051,0.75
vbl_ssh_allreg_aug.52052,0.75
vbl_ssh_allreg_aug.52053,0.74000001
vbl_ssh_allreg_aug.52054,0.74000001
vbl_ssh_allreg_aug.52055,0.70999998
vbl_ssh_allreg_aug.52056,0.76999998
vbl_ssh_allreg_aug.52057,0.79000002
vbl_ssh_allreg_aug.52058,0.81
vbl_ssh_allreg_aug.52059,0.81
vbl_ssh_allreg_aug.52060,0.81999999
vbl_ssh_allreg_aug.52061,0.81999999
vbl_ssh_allreg_aug.52062,0.81999999
vbl_ssh_allreg_aug.52063,0.81999999
vbl_ssh_allreg_aug.52064,0.81999999
vbl_ssh_allreg_aug.52065,0.81999999
vbl_ssh_allreg_aug.52066,0.81
vbl_ssh_allreg_aug.52067,0.81
vbl_ssh_allreg_aug.52068,0.80000001
vbl_ssh_allreg_aug.52069,0.79000002
vbl_ssh_allreg_aug.52070,0.79000002
vbl_ssh_allreg_aug.52071,0.77999997
vbl_ssh_allreg_aug.52072,0.77999997
vbl_ssh_allreg_aug.52073,0.76999998
vbl_ssh_allreg_aug.52074,0.76999998
vbl_ssh_allreg_aug.52075,0.76999998
vbl_ssh_allreg_aug.52076,0.75999999
vbl_ssh_allreg_aug.52077,0.75999999
vbl_ssh_allreg_aug.52078,0.75999999
vbl_ssh_allreg_aug.52079,0.75
vbl_ssh_allreg_aug.52080,0.75
vbl_ssh_allreg_aug.52081,0.74000001
vbl_ssh_allreg_aug.52082,0.74000001
vbl_ssh_allreg_aug.52083,0.74000001
vbl_ssh_allreg_aug.52084,0.73000002
vbl_ssh_allreg_aug.52085,0.73000002
vbl_ssh_allreg_aug.52086,0.75
vbl_ssh_allreg_aug.52087,0.77999997
vbl_ssh_allreg_aug.52088,0.80000001
vbl_ssh_allreg_aug.52089,0.80000001
vbl_ssh_allreg_aug.52090,0.81
vbl_ssh_allreg_aug.52091,0.81
vbl_ssh_allreg_aug.52092,0.81
vbl_ssh_allreg_aug.52093,0.81999999
vbl_ssh_allreg_aug.52094,0.81
vbl_ssh_allreg_aug.52095,0.81
vbl_ssh_allreg_aug.52096,0.81
vbl_ssh_allreg_aug.52097,0.81
vbl_ssh_allreg_aug.52098,0.80000001
vbl_ssh_allreg_aug.52099,0.79000002
vbl_ssh_allreg_aug.52100,0.79000002
vbl_ssh_allreg_aug.52101,0.77999997
vbl_ssh_allreg_aug.52102,0.77999997
vbl_ssh_allreg_aug.52103,0.77999997
vbl_ssh_allreg_aug.52104,0.76999998
vbl_ssh_allreg_aug.52105,0.76999998
vbl_ssh_allreg_aug.52106,0.75999999
vbl_ssh_allreg_aug.52107,0.75999999
vbl_ssh_allreg_aug.52108,0.75
vbl_ssh_allreg_aug.52109,0.75
vbl_ssh_allreg_aug.52110,0.75
vbl_ssh_allreg_aug.52111,0.74000001
vbl_ssh_allreg_aug.52112,0.74000001
vbl_ssh_allreg_aug.52113,0.74000001
vbl_ssh_allreg_aug.52114,0.73000002
vbl_ssh_allreg_aug.52115,0.73000002
vbl_ssh_allreg_aug.52116,0.73000002
vbl_ssh_allreg_aug.52117,0.72000003
vbl_ssh_allreg_aug.52118,0.72000003
vbl_ssh_allreg_aug.52119,0.69
vbl_ssh_allreg_aug.52120,0.75999999
vbl_ssh_allreg_aug.52121,0.79000002
vbl_ssh_allreg_aug.52122,0.80000001
vbl_ssh_allreg_aug.52123,0.80000001
vbl_ssh_allreg_aug.52124,0.81
vbl_ssh_allreg_aug.52125,0.81
vbl_ssh_allreg_aug.52126,0.81
vbl_ssh_allreg_aug.52127,0.81
vbl_ssh_allreg_aug.52128,0.81
vbl_ssh_allreg_aug.52129,0.81
vbl_ssh_allreg_aug.52130,0.80000001
vbl_ssh_allreg_aug.52131,0.80000001
vbl_ssh_allreg_aug.52132,0.80000001
vbl_ssh_allreg_aug.52133,0.79000002
vbl_ssh_allreg_aug.52134,0.77999997
vbl_ssh_allreg_aug.52135,0.77999997
vbl_ssh_allreg_aug.52136,0.76999998
vbl_ssh_allreg_aug.52137,0.76999998
vbl_ssh_allreg_aug.52138,0.76999998
vbl_ssh_allreg_aug.52139,0.75999999
vbl_ssh_allreg_aug.52140,0.75999999
vbl_ssh_allreg_aug.52141,0.75
vbl_ssh_allreg_aug.52142,0.75
vbl_ssh_allreg_aug.52143,0.75
vbl_ssh_allreg_aug.52144,0.74000001
vbl_ssh_allreg_aug.52145,0.74000001
vbl_ssh_allreg_aug.52146,0.74000001
vbl_ssh_allreg_aug.52147,0.73000002
vbl_ssh_allreg_aug.52148,0.73000002
vbl_ssh_allreg_aug.52149,0.73000002
vbl_ssh_allreg_aug.52150,0.72000003
vbl_ssh_allreg_aug.52151,0.72000003
vbl_ssh_allreg_aug.52152,0.72000003
vbl_ssh_allreg_aug.52153,0.70999998
vbl_ssh_allreg_aug.52154,0.70999998
vbl_ssh_allreg_aug.52155,0.72000003
vbl_ssh_allreg_aug.52156,0.76999998
vbl_ssh_allreg_aug.52157,0.79000002
vbl_ssh_allreg_aug.52158,0.80000001
vbl_ssh_allreg_aug.52159,0.80000001
vbl_ssh_allreg_aug.52160,0.80000001
vbl_ssh_allreg_aug.52161,0.81
vbl_ssh_allreg_aug.52162,0.81
vbl_ssh_allreg_aug.52163,0.81
vbl_ssh_allreg_aug.52164,0.81
vbl_ssh_allreg_aug.52165,0.80000001
vbl_ssh_allreg_aug.52166,0.80000001
vbl_ssh_allreg_aug.52167,0.79000002
vbl_ssh_allreg_aug.52168,0.79000002
vbl_ssh_allreg_aug.52169,0.77999997
vbl_ssh_allreg_aug.52170,0.77999997
vbl_ssh_allreg_aug.52171,0.76999998
vbl_ssh_allreg_aug.52172,0.76999998
vbl_ssh_allreg_aug.52173,0.75999999
vbl_ssh_allreg_aug.52174,0.75999999
vbl_ssh_allreg_aug.52175,0.75999999
vbl_ssh_allreg_aug.52176,0.75
vbl_ssh_allreg_aug.52177,0.75
vbl_ssh_allreg_aug.52178,0.75
vbl_ssh_allreg_aug.52179,0.74000001
vbl_ssh_allreg_aug.52180,0.74000001
vbl_ssh_allreg_aug.52181,0.74000001
vbl_ssh_allreg_aug.52182,0.73000002
vbl_ssh_allreg_aug.52183,0.73000002
vbl_ssh_allreg_aug.52184,0.73000002
vbl_ssh_allreg_aug.52185,0.72000003
vbl_ssh_allreg_aug.52186,0.72000003
vbl_ssh_allreg_aug.52187,0.72000003
vbl_ssh_allreg_aug.52188,0.70999998
vbl_ssh_allreg_aug.52189,0.70999998
vbl_ssh_allreg_aug.52190,0.70999998
vbl_ssh_allreg_aug.52191,0.69999999
vbl_ssh_allreg_aug.52192,0.69999999
vbl_ssh_allreg_aug.52193,0.74000001
vbl_ssh_allreg_aug.52194,0.76999998
vbl_ssh_allreg_aug.52195,0.77999997
vbl_ssh_allreg_aug.52196,0.79000002
vbl_ssh_allreg_aug.52197,0.79000002
vbl_ssh_allreg_aug.52198,0.80000001
vbl_ssh_allreg_aug.52199,0.80000001
vbl_ssh_allreg_aug.52200,0.80000001
vbl_ssh_allreg_aug.52201,0.80000001
vbl_ssh_allreg_aug.52202,0.80000001
vbl_ssh_allreg_aug.52203,0.79000002
vbl_ssh_allreg_aug.52204,0.79000002
vbl_ssh_allreg_aug.52205,0.77999997
vbl_ssh_allreg_aug.52206,0.77999997
vbl_ssh_allreg_aug.52207,0.77999997
vbl_ssh_allreg_aug.52208,0.76999998
vbl_ssh_allreg_aug.52209,0.76999998
vbl_ssh_allreg_aug.52210,0.75999999
vbl_ssh_allreg_aug.52211,0.75999999
vbl_ssh_allreg_aug.52212,0.75
vbl_ssh_allreg_aug.52213,0.75
vbl_ssh_allreg_aug.52214,0.75
vbl_ssh_allreg_aug.52215,0.74000001
vbl_ssh_allreg_aug.52216,0.74000001
vbl_ssh_allreg_aug.52217,0.74000001
vbl_ssh_allreg_aug.52218,0.73000002
vbl_ssh_allreg_aug.52219,0.73000002
vbl_ssh_allreg_aug.52220,0.73000002
vbl_ssh_allreg_aug.52221,0.73000002
vbl_ssh_allreg_aug.52222,0.72000003
vbl_ssh_allreg_aug.52223,0.72000003
vbl_ssh_allreg_aug.52224,0.70999998
vbl_ssh_allreg_aug.52225,0.70999998
vbl_ssh_allreg_aug.52226,0.70999998
vbl_ssh_allreg_aug.52227,0.69999999
vbl_ssh_allreg_aug.52228,0.69999999
vbl_ssh_allreg_aug.52229,0.69999999
vbl_ssh_allreg_aug.52230,0.69
vbl_ssh_allreg_aug.52231,0.69
vbl_ssh_allreg_aug.52232,0.74000001
vbl_ssh_allreg_aug.52233,0.75999999
vbl_ssh_allreg_aug.52234,0.76999998
vbl_ssh_allreg_aug.52235,0.77999997
vbl_ssh_allreg_aug.52236,0.79000002
vbl_ssh_allreg_aug.52237,0.79000002
vbl_ssh_allreg_aug.52238,0.80000001
vbl_ssh_allreg_aug.52239,0.80000001
vbl_ssh_allreg_aug.52240,0.79000002
vbl_ssh_allreg_aug.52241,0.79000002
vbl_ssh_allreg_aug.52242,0.79000002
vbl_ssh_allreg_aug.52243,0.77999997
vbl_ssh_allreg_aug.52244,0.77999997
vbl_ssh_allreg_aug.52245,0.76999998
vbl_ssh_allreg_aug.52246,0.76999998
vbl_ssh_allreg_aug.52247,0.76999998
vbl_ssh_allreg_aug.52248,0.75999999
vbl_ssh_allreg_aug.52249,0.75999999
vbl_ssh_allreg_aug.52250,0.75999999
vbl_ssh_allreg_aug.52251,0.75
vbl_ssh_allreg_aug.52252,0.75
vbl_ssh_allreg_aug.52253,0.74000001
vbl_ssh_allreg_aug.52254,0.74000001
vbl_ssh_allreg_aug.52255,0.74000001
vbl_ssh_allreg_aug.52256,0.74000001
vbl_ssh_allreg_aug.52257,0.73000002
vbl_ssh_allreg_aug.52258,0.73000002
vbl_ssh_allreg_aug.52259,0.72000003
vbl_ssh_allreg_aug.52260,0.72000003
vbl_ssh_allreg_aug.52261,0.70999998
vbl_ssh_allreg_aug.52262,0.70999998
vbl_ssh_allreg_aug.52263,0.70999998
vbl_ssh_allreg_aug.52264,0.69999999
vbl_ssh_allreg_aug.52265,0.69999999
vbl_ssh_allreg_aug.52266,0.69999999
vbl_ssh_allreg_aug.52267,0.69999999
vbl_ssh_allreg_aug.52268,0.69
vbl_ssh_allreg_aug.52269,0.69
vbl_ssh_allreg_aug.52270,0.69
vbl_ssh_allreg_aug.52271,0.68000001
vbl_ssh_allreg_aug.52272,0.68000001
vbl_ssh_allreg_aug.52273,0.67000002
vbl_ssh_allreg_aug.52274,0.73000002
vbl_ssh_allreg_aug.52275,0.75
vbl_ssh_allreg_aug.52276,0.76999998
vbl_ssh_allreg_aug.52277,0.77999997
vbl_ssh_allreg_aug.52278,0.77999997
vbl_ssh_allreg_aug.52279,0.79000002
vbl_ssh_allreg_aug.52280,0.79000002
vbl_ssh_allreg_aug.52281,0.77999997
vbl_ssh_allreg_aug.52282,0.79000002
vbl_ssh_allreg_aug.52283,0.77999997
vbl_ssh_allreg_aug.52284,0.77999997
vbl_ssh_allreg_aug.52285,0.76999998
vbl_ssh_allreg_aug.52286,0.76999998
vbl_ssh_allreg_aug.52287,0.76999998
vbl_ssh_allreg_aug.52288,0.76999998
vbl_ssh_allreg_aug.52289,0.75999999
vbl_ssh_allreg_aug.52290,0.75999999
vbl_ssh_allreg_aug.52291,0.75
vbl_ssh_allreg_aug.52292,0.75
vbl_ssh_allreg_aug.52293,0.75
vbl_ssh_allreg_aug.52294,0.74000001
vbl_ssh_allreg_aug.52295,0.74000001
vbl_ssh_allreg_aug.52296,0.73000002
vbl_ssh_allreg_aug.52297,0.73000002
vbl_ssh_allreg_aug.52298,0.73000002
vbl_ssh_allreg_aug.52299,0.72000003
vbl_ssh_allreg_aug.52300,0.72000003
vbl_ssh_allreg_aug.52301,0.70999998
vbl_ssh_allreg_aug.52302,0.70999998
vbl_ssh_allreg_aug.52303,0.70999998
vbl_ssh_allreg_aug.52304,0.69999999
vbl_ssh_allreg_aug.52305,0.69999999
vbl_ssh_allreg_aug.52306,0.69999999
vbl_ssh_allreg_aug.52307,0.69999999
vbl_ssh_allreg_aug.52308,0.69
vbl_ssh_allreg_aug.52309,0.69
vbl_ssh_allreg_aug.52310,0.69
vbl_ssh_allreg_aug.52311,0.68000001
vbl_ssh_allreg_aug.52312,0.68000001
vbl_ssh_allreg_aug.52313,0.68000001
vbl_ssh_allreg_aug.52314,0.67000002
vbl_ssh_allreg_aug.52315,0.67000002
vbl_ssh_allreg_aug.52316,0.67000002
vbl_ssh_allreg_aug.52317,0.66000003
vbl_ssh_allreg_aug.52318,0.72000003
vbl_ssh_allreg_aug.52319,0.74000001
vbl_ssh_allreg_aug.52320,0.75999999
vbl_ssh_allreg_aug.52321,0.76999998
vbl_ssh_allreg_aug.52322,0.76999998
vbl_ssh_allreg_aug.52323,0.77999997
vbl_ssh_allreg_aug.52324,0.77999997
vbl_ssh_allreg_aug.52325,0.77999997
vbl_ssh_allreg_aug.52326,0.77999997
vbl_ssh_allreg_aug.52327,0.76999998
vbl_ssh_allreg_aug.52328,0.76999998
vbl_ssh_allreg_aug.52329,0.76999998
vbl_ssh_allreg_aug.52330,0.76999998
vbl_ssh_allreg_aug.52331,0.76999998
vbl_ssh_allreg_aug.52332,0.75999999
vbl_ssh_allreg_aug.52333,0.75
vbl_ssh_allreg_aug.52334,0.75
vbl_ssh_allreg_aug.52335,0.75
vbl_ssh_allreg_aug.52336,0.74000001
vbl_ssh_allreg_aug.52337,0.74000001
vbl_ssh_allreg_aug.52338,0.74000001
vbl_ssh_allreg_aug.52339,0.73000002
vbl_ssh_allreg_aug.52340,0.73000002
vbl_ssh_allreg_aug.52341,0.72000003
vbl_ssh_allreg_aug.52342,0.72000003
vbl_ssh_allreg_aug.52343,0.72000003
vbl_ssh_allreg_aug.52344,0.70999998
vbl_ssh_allreg_aug.52345,0.70999998
vbl_ssh_allreg_aug.52346,0.69999999
vbl_ssh_allreg_aug.52347,0.69999999
vbl_ssh_allreg_aug.52348,0.69999999
vbl_ssh_allreg_aug.52349,0.69999999
vbl_ssh_allreg_aug.52350,0.69
vbl_ssh_allreg_aug.52351,0.69
vbl_ssh_allreg_aug.52352,0.68000001
vbl_ssh_allreg_aug.52353,0.68000001
vbl_ssh_allreg_aug.52354,0.68000001
vbl_ssh_allreg_aug.52355,0.68000001
vbl_ssh_allreg_aug.52356,0.68000001
vbl_ssh_allreg_aug.52357,0.67000002
vbl_ssh_allreg_aug.52358,0.67000002
vbl_ssh_allreg_aug.52359,0.67000002
vbl_ssh_allreg_aug.52360,0.66000003
vbl_ssh_allreg_aug.52361,0.66000003
vbl_ssh_allreg_aug.52362,0.70999998
vbl_ssh_allreg_aug.52363,0.73000002
vbl_ssh_allreg_aug.52364,0.75
vbl_ssh_allreg_aug.52365,0.75999999
vbl_ssh_allreg_aug.52366,0.75999999
vbl_ssh_allreg_aug.52367,0.75999999
vbl_ssh_allreg_aug.52368,0.75999999
vbl_ssh_allreg_aug.52369,0.75999999
vbl_ssh_allreg_aug.52370,0.75999999
vbl_ssh_allreg_aug.52371,0.75999999
vbl_ssh_allreg_aug.52372,0.75999999
vbl_ssh_allreg_aug.52373,0.75999999
vbl_ssh_allreg_aug.52374,0.75999999
vbl_ssh_allreg_aug.52375,0.75
vbl_ssh_allreg_aug.52376,0.75
vbl_ssh_allreg_aug.52377,0.75
vbl_ssh_allreg_aug.52378,0.74000001
vbl_ssh_allreg_aug.52379,0.74000001
vbl_ssh_allreg_aug.52380,0.74000001
vbl_ssh_allreg_aug.52381,0.73000002
vbl_ssh_allreg_aug.52382,0.73000002
vbl_ssh_allreg_aug.52383,0.72000003
vbl_ssh_allreg_aug.52384,0.72000003
vbl_ssh_allreg_aug.52385,0.72000003
vbl_ssh_allreg_aug.52386,0.70999998
vbl_ssh_allreg_aug.52387,0.70999998
vbl_ssh_allreg_aug.52388,0.69999999
vbl_ssh_allreg_aug.52389,0.69999999
vbl_ssh_allreg_aug.52390,0.69999999
vbl_ssh_allreg_aug.52391,0.69
vbl_ssh_allreg_aug.52392,0.69
vbl_ssh_allreg_aug.52393,0.69
vbl_ssh_allreg_aug.52394,0.68000001
vbl_ssh_allreg_aug.52395,0.68000001
vbl_ssh_allreg_aug.52396,0.68000001
vbl_ssh_allreg_aug.52397,0.68000001
vbl_ssh_allreg_aug.52398,0.68000001
vbl_ssh_allreg_aug.52399,0.67000002
vbl_ssh_allreg_aug.52400,0.67000002
vbl_ssh_allreg_aug.52401,0.67000002
vbl_ssh_allreg_aug.52402,0.67000002
vbl_ssh_allreg_aug.52403,0.67000002
vbl_ssh_allreg_aug.52404,0.67000002
vbl_ssh_allreg_aug.52405,0.66000003
vbl_ssh_allreg_aug.52406,0.66000003
vbl_ssh_allreg_aug.52407,0.64999998
vbl_ssh_allreg_aug.52408,0.69
vbl_ssh_allreg_aug.52409,0.70999998
vbl_ssh_allreg_aug.52410,0.73000002
vbl_ssh_allreg_aug.52411,0.74000001
vbl_ssh_allreg_aug.52412,0.75
vbl_ssh_allreg_aug.52413,0.75
vbl_ssh_allreg_aug.52414,0.75
vbl_ssh_allreg_aug.52415,0.75
vbl_ssh_allreg_aug.52416,0.75
vbl_ssh_allreg_aug.52417,0.75
vbl_ssh_allreg_aug.52418,0.75
vbl_ssh_allreg_aug.52419,0.75
vbl_ssh_allreg_aug.52420,0.75
vbl_ssh_allreg_aug.52421,0.74000001
vbl_ssh_allreg_aug.52422,0.74000001
vbl_ssh_allreg_aug.52423,0.74000001
vbl_ssh_allreg_aug.52424,0.74000001
vbl_ssh_allreg_aug.52425,0.73000002
vbl_ssh_allreg_aug.52426,0.73000002
vbl_ssh_allreg_aug.52427,0.73000002
vbl_ssh_allreg_aug.52428,0.72000003
vbl_ssh_allreg_aug.52429,0.72000003
vbl_ssh_allreg_aug.52430,0.72000003
vbl_ssh_allreg_aug.52431,0.70999998
vbl_ssh_allreg_aug.52432,0.70999998
vbl_ssh_allreg_aug.52433,0.69999999
vbl_ssh_allreg_aug.52434,0.69999999
vbl_ssh_allreg_aug.52435,0.69999999
vbl_ssh_allreg_aug.52436,0.69
vbl_ssh_allreg_aug.52437,0.69
vbl_ssh_allreg_aug.52438,0.69
vbl_ssh_allreg_aug.52439,0.68000001
vbl_ssh_allreg_aug.52440,0.68000001
vbl_ssh_allreg_aug.52441,0.68000001
vbl_ssh_allreg_aug.52442,0.68000001
vbl_ssh_allreg_aug.52443,0.67000002
vbl_ssh_allreg_aug.52444,0.67000002
vbl_ssh_allreg_aug.52445,0.67000002
vbl_ssh_allreg_aug.52446,0.66000003
vbl_ssh_allreg_aug.52447,0.66000003
vbl_ssh_allreg_aug.52448,0.67000002
vbl_ssh_allreg_aug.52449,0.66000003
vbl_ssh_allreg_aug.52450,0.66000003
vbl_ssh_allreg_aug.52451,0.66000003
vbl_ssh_allreg_aug.52452,0.64999998
vbl_ssh_allreg_aug.52453,0.64999998
vbl_ssh_allreg_aug.52454,0.64999998
vbl_ssh_allreg_aug.52455,0.58999997
vbl_ssh_allreg_aug.52456,0.58999997
vbl_ssh_allreg_aug.52457,0.58999997
vbl_ssh_allreg_aug.52458,0.58999997
vbl_ssh_allreg_aug.52459,0.58999997
vbl_ssh_allreg_aug.52460,0.57999998
vbl_ssh_allreg_aug.52461,0.57999998
vbl_ssh_allreg_aug.52462,0.57999998
vbl_ssh_allreg_aug.52463,0.57999998
vbl_ssh_allreg_aug.52464,0.63999999
vbl_ssh_allreg_aug.52465,0.69
vbl_ssh_allreg_aug.52466,0.70999998
vbl_ssh_allreg_aug.52467,0.72000003
vbl_ssh_allreg_aug.52468,0.73000002
vbl_ssh_allreg_aug.52469,0.74000001
vbl_ssh_allreg_aug.52470,0.74000001
vbl_ssh_allreg_aug.52471,0.74000001
vbl_ssh_allreg_aug.52472,0.74000001
vbl_ssh_allreg_aug.52473,0.74000001
vbl_ssh_allreg_aug.52474,0.74000001
vbl_ssh_allreg_aug.52475,0.74000001
vbl_ssh_allreg_aug.52476,0.74000001
vbl_ssh_allreg_aug.52477,0.74000001
vbl_ssh_allreg_aug.52478,0.73000002
vbl_ssh_allreg_aug.52479,0.73000002
vbl_ssh_allreg_aug.52480,0.73000002
vbl_ssh_allreg_aug.52481,0.73000002
vbl_ssh_allreg_aug.52482,0.73000002
vbl_ssh_allreg_aug.52483,0.72000003
vbl_ssh_allreg_aug.52484,0.72000003
vbl_ssh_allreg_aug.52485,0.70999998
vbl_ssh_allreg_aug.52486,0.70999998
vbl_ssh_allreg_aug.52487,0.70999998
vbl_ssh_allreg_aug.52488,0.69999999
vbl_ssh_allreg_aug.52489,0.69999999
vbl_ssh_allreg_aug.52490,0.69999999
vbl_ssh_allreg_aug.52491,0.69
vbl_ssh_allreg_aug.52492,0.69
vbl_ssh_allreg_aug.52493,0.69
vbl_ssh_allreg_aug.52494,0.68000001
vbl_ssh_allreg_aug.52495,0.68000001
vbl_ssh_allreg_aug.52496,0.68000001
vbl_ssh_allreg_aug.52497,0.67000002
vbl_ssh_allreg_aug.52498,0.67000002
vbl_ssh_allreg_aug.52499,0.67000002
vbl_ssh_allreg_aug.52500,0.66000003
vbl_ssh_allreg_aug.52501,0.66000003
vbl_ssh_allreg_aug.52502,0.66000003
vbl_ssh_allreg_aug.52503,0.66000003
vbl_ssh_allreg_aug.52504,0.66000003
vbl_ssh_allreg_aug.52505,0.64999998
vbl_ssh_allreg_aug.52506,0.64999998
vbl_ssh_allreg_aug.52507,0.64999998
vbl_ssh_allreg_aug.52508,0.64999998
vbl_ssh_allreg_aug.52509,0.64999998
vbl_ssh_allreg_aug.52510,0.64999998
vbl_ssh_allreg_aug.52511,0.63999999
vbl_ssh_allreg_aug.52512,0.63999999
vbl_ssh_allreg_aug.52513,0.63999999
vbl_ssh_allreg_aug.52514,0.63999999
vbl_ssh_allreg_aug.52515,0.60000002
vbl_ssh_allreg_aug.52516,0.60000002
vbl_ssh_allreg_aug.52517,0.58999997
vbl_ssh_allreg_aug.52518,0.58999997
vbl_ssh_allreg_aug.52519,0.58999997
vbl_ssh_allreg_aug.52520,0.58999997
vbl_ssh_allreg_aug.52521,0.58999997
vbl_ssh_allreg_aug.52522,0.58999997
vbl_ssh_allreg_aug.52523,0.58999997
vbl_ssh_allreg_aug.52524,0.58999997
vbl_ssh_allreg_aug.52525,0.58999997
vbl_ssh_allreg_aug.52526,0.57999998
vbl_ssh_allreg_aug.52527,0.57999998
vbl_ssh_allreg_aug.52528,0.57999998
vbl_ssh_allreg_aug.52529,0.57999998
vbl_ssh_allreg_aug.52530,0.57999998
vbl_ssh_allreg_aug.52531,0.57999998
vbl_ssh_allreg_aug.52532,0.57999998
vbl_ssh_allreg_aug.52533,0.57999998
vbl_ssh_allreg_aug.52534,0.57999998
vbl_ssh_allreg_aug.52535,0.57999998
vbl_ssh_allreg_aug.52536,0.57999998
vbl_ssh_allreg_aug.52537,0.57999998
vbl_ssh_allreg_aug.52538,0.63999999
vbl_ssh_allreg_aug.52539,0.69999999
vbl_ssh_allreg_aug.52540,0.70999998
vbl_ssh_allreg_aug.52541,0.72000003
vbl_ssh_allreg_aug.52542,0.72000003
vbl_ssh_allreg_aug.52543,0.73000002
vbl_ssh_allreg_aug.52544,0.73000002
vbl_ssh_allreg_aug.52545,0.73000002
vbl_ssh_allreg_aug.52546,0.73000002
vbl_ssh_allreg_aug.52547,0.73000002
vbl_ssh_allreg_aug.52548,0.73000002
vbl_ssh_allreg_aug.52549,0.73000002
vbl_ssh_allreg_aug.52550,0.73000002
vbl_ssh_allreg_aug.52551,0.72000003
vbl_ssh_allreg_aug.52552,0.73000002
vbl_ssh_allreg_aug.52553,0.72000003
vbl_ssh_allreg_aug.52554,0.72000003
vbl_ssh_allreg_aug.52555,0.72000003
vbl_ssh_allreg_aug.52556,0.70999998
vbl_ssh_allreg_aug.52557,0.70999998
vbl_ssh_allreg_aug.52558,0.70999998
vbl_ssh_allreg_aug.52559,0.70999998
vbl_ssh_allreg_aug.52560,0.69999999
vbl_ssh_allreg_aug.52561,0.69999999
vbl_ssh_allreg_aug.52562,0.69999999
vbl_ssh_allreg_aug.52563,0.69
vbl_ssh_allreg_aug.52564,0.69
vbl_ssh_allreg_aug.52565,0.69
vbl_ssh_allreg_aug.52566,0.68000001
vbl_ssh_allreg_aug.52567,0.68000001
vbl_ssh_allreg_aug.52568,0.67000002
vbl_ssh_allreg_aug.52569,0.67000002
vbl_ssh_allreg_aug.52570,0.67000002
vbl_ssh_allreg_aug.52571,0.67000002
vbl_ssh_allreg_aug.52572,0.66000003
vbl_ssh_allreg_aug.52573,0.66000003
vbl_ssh_allreg_aug.52574,0.66000003
vbl_ssh_allreg_aug.52575,0.66000003
vbl_ssh_allreg_aug.52576,0.64999998
vbl_ssh_allreg_aug.52577,0.64999998
vbl_ssh_allreg_aug.52578,0.64999998
vbl_ssh_allreg_aug.52579,0.64999998
vbl_ssh_allreg_aug.52580,0.64999998
vbl_ssh_allreg_aug.52581,0.64999998
vbl_ssh_allreg_aug.52582,0.64999998
vbl_ssh_allreg_aug.52583,0.63999999
vbl_ssh_allreg_aug.52584,0.63999999
vbl_ssh_allreg_aug.52585,0.63999999
vbl_ssh_allreg_aug.52586,0.63999999
vbl_ssh_allreg_aug.52587,0.63999999
vbl_ssh_allreg_aug.52588,0.63999999
vbl_ssh_allreg_aug.52589,0.63999999
vbl_ssh_allreg_aug.52590,0.63
vbl_ssh_allreg_aug.52591,0.63
vbl_ssh_allreg_aug.52592,0.63
vbl_ssh_allreg_aug.52593,0.63
vbl_ssh_allreg_aug.52594,0.61000001
vbl_ssh_allreg_aug.52595,0.61000001
vbl_ssh_allreg_aug.52596,0.61000001
vbl_ssh_allreg_aug.52597,0.61000001
vbl_ssh_allreg_aug.52598,0.61000001
vbl_ssh_allreg_aug.52599,0.60000002
vbl_ssh_allreg_aug.52600,0.60000002
vbl_ssh_allreg_aug.52601,0.60000002
