FID,ann_ssh
vbl_ssh_allreg_ann.57763,2.28999996
vbl_ssh_allreg_ann.57764,2.28999996
vbl_ssh_allreg_ann.57765,2.28999996
vbl_ssh_allreg_ann.57766,2.29999995
vbl_ssh_allreg_ann.57767,2.29999995
vbl_ssh_allreg_ann.57768,2.29999995
vbl_ssh_allreg_ann.57769,2.29999995
vbl_ssh_allreg_ann.57770,2.29999995
vbl_ssh_allreg_ann.57771,2.29999995
vbl_ssh_allreg_ann.57772,2.29999995
vbl_ssh_allreg_ann.57773,2.29999995
vbl_ssh_allreg_ann.57774,2.29999995
vbl_ssh_allreg_ann.57775,2.29999995
vbl_ssh_allreg_ann.57776,2.29999995
vbl_ssh_allreg_ann.57777,2.29999995
vbl_ssh_allreg_ann.57778,2.29999995
vbl_ssh_allreg_ann.57779,2.29999995
vbl_ssh_allreg_ann.57780,2.29999995
vbl_ssh_allreg_ann.57781,2.29999995
vbl_ssh_allreg_ann.57782,2.28999996
vbl_ssh_allreg_ann.57783,2.28999996
vbl_ssh_allreg_ann.57784,2.28999996
vbl_ssh_allreg_ann.57785,2.28999996
vbl_ssh_allreg_ann.57786,2.27999997
vbl_ssh_allreg_ann.57787,2.27999997
vbl_ssh_allreg_ann.57788,2.26999998
vbl_ssh_allreg_ann.57789,2.26999998
vbl_ssh_allreg_ann.57790,2.25999999
vbl_ssh_allreg_ann.57791,2.25999999
vbl_ssh_allreg_ann.57792,2.25
vbl_ssh_allreg_ann.57793,2.24000001
vbl_ssh_allreg_ann.57794,2.23000002
vbl_ssh_allreg_ann.57795,2.22000003
vbl_ssh_allreg_ann.57796,2.20000005
vbl_ssh_allreg_ann.57797,2.19000006
vbl_ssh_allreg_ann.57798,2.17000008
vbl_ssh_allreg_ann.57799,2.1500001
vbl_ssh_allreg_ann.57800,2.13000011
vbl_ssh_allreg_ann.57801,2.1099999
vbl_ssh_allreg_ann.59556,2.43000007
vbl_ssh_allreg_ann.57802,2.08999991
vbl_ssh_allreg_ann.57803,2.05999994
vbl_ssh_allreg_ann.57804,2.01999998
vbl_ssh_allreg_ann.57805,1.97000003
vbl_ssh_allreg_ann.57806,1.90999997
vbl_ssh_allreg_ann.57807,1.71000004
vbl_ssh_allreg_ann.57808,1.41999996
vbl_ssh_allreg_ann.57809,2.23000002
vbl_ssh_allreg_ann.57810,2.24000001
vbl_ssh_allreg_ann.57811,2.24000001
vbl_ssh_allreg_ann.57812,2.25
vbl_ssh_allreg_ann.57813,2.25
vbl_ssh_allreg_ann.57814,2.25999999
vbl_ssh_allreg_ann.57815,2.25999999
vbl_ssh_allreg_ann.57816,2.26999998
vbl_ssh_allreg_ann.57817,2.26999998
vbl_ssh_allreg_ann.57818,2.26999998
vbl_ssh_allreg_ann.57819,2.27999997
vbl_ssh_allreg_ann.57820,2.27999997
vbl_ssh_allreg_ann.57821,2.27999997
vbl_ssh_allreg_ann.57822,2.27999997
vbl_ssh_allreg_ann.57823,2.28999996
vbl_ssh_allreg_ann.57824,2.28999996
vbl_ssh_allreg_ann.57825,2.28999996
vbl_ssh_allreg_ann.57826,2.28999996
vbl_ssh_allreg_ann.57827,2.28999996
vbl_ssh_allreg_ann.57828,2.28999996
vbl_ssh_allreg_ann.57829,2.28999996
vbl_ssh_allreg_ann.57830,2.28999996
vbl_ssh_allreg_ann.57831,2.28999996
vbl_ssh_allreg_ann.57832,2.28999996
vbl_ssh_allreg_ann.57833,2.28999996
vbl_ssh_allreg_ann.57834,2.27999997
vbl_ssh_allreg_ann.57835,2.27999997
vbl_ssh_allreg_ann.59625,2.6500001
vbl_ssh_allreg_ann.57836,2.27999997
vbl_ssh_allreg_ann.57837,2.27999997
vbl_ssh_allreg_ann.57838,2.26999998
vbl_ssh_allreg_ann.57839,2.26999998
vbl_ssh_allreg_ann.57840,2.26999998
vbl_ssh_allreg_ann.57841,2.25999999
vbl_ssh_allreg_ann.57842,2.25999999
vbl_ssh_allreg_ann.57843,2.25
vbl_ssh_allreg_ann.57844,2.25
vbl_ssh_allreg_ann.57845,2.24000001
vbl_ssh_allreg_ann.57846,2.23000002
vbl_ssh_allreg_ann.57847,2.22000003
vbl_ssh_allreg_ann.57848,2.21000004
vbl_ssh_allreg_ann.57849,2.20000005
vbl_ssh_allreg_ann.57850,2.19000006
vbl_ssh_allreg_ann.57851,2.18000007
vbl_ssh_allreg_ann.57852,2.17000008
vbl_ssh_allreg_ann.57853,2.1500001
vbl_ssh_allreg_ann.57854,2.1400001
vbl_ssh_allreg_ann.57855,2.11999989
vbl_ssh_allreg_ann.57856,2.0999999
vbl_ssh_allreg_ann.57857,2.06999993
vbl_ssh_allreg_ann.57858,2.03999996
vbl_ssh_allreg_ann.57859,1.99000001
vbl_ssh_allreg_ann.57860,1.94000006
vbl_ssh_allreg_ann.57861,1.82000005
vbl_ssh_allreg_ann.57862,1.63999999
vbl_ssh_allreg_ann.57863,2.22000003
vbl_ssh_allreg_ann.57864,2.23000002
vbl_ssh_allreg_ann.57865,2.23000002
vbl_ssh_allreg_ann.57866,2.24000001
vbl_ssh_allreg_ann.57867,2.24000001
vbl_ssh_allreg_ann.57868,2.25
vbl_ssh_allreg_ann.57869,2.25
vbl_ssh_allreg_ann.59973,2.73000002
vbl_ssh_allreg_ann.57870,2.25
vbl_ssh_allreg_ann.57871,2.25999999
vbl_ssh_allreg_ann.57872,2.25999999
vbl_ssh_allreg_ann.57873,2.26999998
vbl_ssh_allreg_ann.57874,2.26999998
vbl_ssh_allreg_ann.57875,2.26999998
vbl_ssh_allreg_ann.57876,2.26999998
vbl_ssh_allreg_ann.57877,2.27999997
vbl_ssh_allreg_ann.57878,2.27999997
vbl_ssh_allreg_ann.57879,2.27999997
vbl_ssh_allreg_ann.57880,2.27999997
vbl_ssh_allreg_ann.57881,2.27999997
vbl_ssh_allreg_ann.57882,2.27999997
vbl_ssh_allreg_ann.57883,2.27999997
vbl_ssh_allreg_ann.57884,2.27999997
vbl_ssh_allreg_ann.57885,2.27999997
vbl_ssh_allreg_ann.57886,2.26999998
vbl_ssh_allreg_ann.57887,2.26999998
vbl_ssh_allreg_ann.57888,2.26999998
vbl_ssh_allreg_ann.57889,2.26999998
vbl_ssh_allreg_ann.57890,2.25999999
vbl_ssh_allreg_ann.57891,2.25999999
vbl_ssh_allreg_ann.57892,2.25999999
vbl_ssh_allreg_ann.57893,2.25
vbl_ssh_allreg_ann.57894,2.25
vbl_ssh_allreg_ann.57895,2.24000001
vbl_ssh_allreg_ann.57896,2.23000002
vbl_ssh_allreg_ann.57897,2.23000002
vbl_ssh_allreg_ann.57898,2.22000003
vbl_ssh_allreg_ann.57899,2.21000004
vbl_ssh_allreg_ann.57900,2.20000005
vbl_ssh_allreg_ann.57901,2.19000006
vbl_ssh_allreg_ann.57902,2.18000007
vbl_ssh_allreg_ann.57903,2.17000008
vbl_ssh_allreg_ann.57904,2.16000009
vbl_ssh_allreg_ann.57905,2.1500001
vbl_ssh_allreg_ann.57906,2.1400001
vbl_ssh_allreg_ann.57907,2.11999989
vbl_ssh_allreg_ann.57908,2.1099999
vbl_ssh_allreg_ann.57909,2.08999991
vbl_ssh_allreg_ann.57910,2.05999994
vbl_ssh_allreg_ann.57911,2.01999998
vbl_ssh_allreg_ann.57912,1.96000004
vbl_ssh_allreg_ann.57913,1.88
vbl_ssh_allreg_ann.57914,1.73000002
vbl_ssh_allreg_ann.57915,2.21000004
vbl_ssh_allreg_ann.57916,2.22000003
vbl_ssh_allreg_ann.57917,2.22000003
vbl_ssh_allreg_ann.57918,2.23000002
vbl_ssh_allreg_ann.57919,2.23000002
vbl_ssh_allreg_ann.57920,2.24000001
vbl_ssh_allreg_ann.57921,2.24000001
vbl_ssh_allreg_ann.57922,2.24000001
vbl_ssh_allreg_ann.57923,2.25
vbl_ssh_allreg_ann.57924,2.25
vbl_ssh_allreg_ann.57925,2.25
vbl_ssh_allreg_ann.57926,2.25999999
vbl_ssh_allreg_ann.57927,2.25999999
vbl_ssh_allreg_ann.57928,2.25999999
vbl_ssh_allreg_ann.57929,2.25999999
vbl_ssh_allreg_ann.57930,2.26999998
vbl_ssh_allreg_ann.57931,2.26999998
vbl_ssh_allreg_ann.57932,2.26999998
vbl_ssh_allreg_ann.57933,2.26999998
vbl_ssh_allreg_ann.57934,2.26999998
vbl_ssh_allreg_ann.57935,2.26999998
vbl_ssh_allreg_ann.57936,2.26999998
vbl_ssh_allreg_ann.57937,2.25999999
vbl_ssh_allreg_ann.57938,2.25999999
vbl_ssh_allreg_ann.60008,2.46000004
vbl_ssh_allreg_ann.57939,2.25999999
vbl_ssh_allreg_ann.57940,2.25
vbl_ssh_allreg_ann.57941,2.25
vbl_ssh_allreg_ann.57942,2.25
vbl_ssh_allreg_ann.57943,2.24000001
vbl_ssh_allreg_ann.57944,2.23000002
vbl_ssh_allreg_ann.57945,2.23000002
vbl_ssh_allreg_ann.57946,2.22000003
vbl_ssh_allreg_ann.57947,2.22000003
vbl_ssh_allreg_ann.57948,2.21000004
vbl_ssh_allreg_ann.57949,2.20000005
vbl_ssh_allreg_ann.57950,2.19000006
vbl_ssh_allreg_ann.57951,2.18000007
vbl_ssh_allreg_ann.57952,2.17000008
vbl_ssh_allreg_ann.57953,2.16000009
vbl_ssh_allreg_ann.57954,2.1500001
vbl_ssh_allreg_ann.57955,2.1400001
vbl_ssh_allreg_ann.57956,2.13000011
vbl_ssh_allreg_ann.57957,2.11999989
vbl_ssh_allreg_ann.57958,2.1099999
vbl_ssh_allreg_ann.57959,2.08999991
vbl_ssh_allreg_ann.57960,2.07999992
vbl_ssh_allreg_ann.57961,2.05999994
vbl_ssh_allreg_ann.57962,2.00999999
vbl_ssh_allreg_ann.57963,1.94000006
vbl_ssh_allreg_ann.57964,1.75
vbl_ssh_allreg_ann.57965,2.20000005
vbl_ssh_allreg_ann.57966,2.21000004
vbl_ssh_allreg_ann.57967,2.21000004
vbl_ssh_allreg_ann.57968,2.22000003
vbl_ssh_allreg_ann.57969,2.22000003
vbl_ssh_allreg_ann.57970,2.23000002
vbl_ssh_allreg_ann.57971,2.23000002
vbl_ssh_allreg_ann.57972,2.23000002
vbl_ssh_allreg_ann.57974,2.24000001
vbl_ssh_allreg_ann.57975,2.24000001
vbl_ssh_allreg_ann.57976,2.25
vbl_ssh_allreg_ann.57977,2.25
vbl_ssh_allreg_ann.57978,2.25
vbl_ssh_allreg_ann.57979,2.25
vbl_ssh_allreg_ann.57980,2.25999999
vbl_ssh_allreg_ann.57981,2.25999999
vbl_ssh_allreg_ann.57982,2.25999999
vbl_ssh_allreg_ann.57983,2.25999999
vbl_ssh_allreg_ann.57984,2.25999999
vbl_ssh_allreg_ann.57985,2.25999999
vbl_ssh_allreg_ann.57986,2.25
vbl_ssh_allreg_ann.57987,2.25
vbl_ssh_allreg_ann.57988,2.25
vbl_ssh_allreg_ann.57989,2.24000001
vbl_ssh_allreg_ann.57990,2.24000001
vbl_ssh_allreg_ann.57991,2.23000002
vbl_ssh_allreg_ann.57992,2.23000002
vbl_ssh_allreg_ann.57993,2.22000003
vbl_ssh_allreg_ann.57994,2.21000004
vbl_ssh_allreg_ann.57995,2.21000004
vbl_ssh_allreg_ann.57996,2.20000005
vbl_ssh_allreg_ann.57997,2.19000006
vbl_ssh_allreg_ann.57998,2.18000007
vbl_ssh_allreg_ann.57999,2.17000008
vbl_ssh_allreg_ann.58000,2.16000009
vbl_ssh_allreg_ann.58001,2.1500001
vbl_ssh_allreg_ann.58002,2.1400001
vbl_ssh_allreg_ann.58003,2.13000011
vbl_ssh_allreg_ann.58004,2.11999989
vbl_ssh_allreg_ann.58005,2.1099999
vbl_ssh_allreg_ann.58006,2.0999999
vbl_ssh_allreg_ann.58007,2.08999991
vbl_ssh_allreg_ann.60217,0.63999999
vbl_ssh_allreg_ann.58008,2.07999992
vbl_ssh_allreg_ann.58009,2.05999994
vbl_ssh_allreg_ann.58010,2.03999996
vbl_ssh_allreg_ann.58011,2
vbl_ssh_allreg_ann.58012,1.89999998
vbl_ssh_allreg_ann.58013,1.63999999
vbl_ssh_allreg_ann.58014,2.19000006
vbl_ssh_allreg_ann.58015,2.20000005
vbl_ssh_allreg_ann.58016,2.20000005
vbl_ssh_allreg_ann.58017,2.21000004
vbl_ssh_allreg_ann.58018,2.21000004
vbl_ssh_allreg_ann.58019,2.22000003
vbl_ssh_allreg_ann.58020,2.22000003
vbl_ssh_allreg_ann.58021,2.22000003
vbl_ssh_allreg_ann.58022,2.23000002
vbl_ssh_allreg_ann.58023,2.23000002
vbl_ssh_allreg_ann.58024,2.23000002
vbl_ssh_allreg_ann.58025,2.24000001
vbl_ssh_allreg_ann.58026,2.24000001
vbl_ssh_allreg_ann.58027,2.24000001
vbl_ssh_allreg_ann.58028,2.24000001
vbl_ssh_allreg_ann.58029,2.24000001
vbl_ssh_allreg_ann.58030,2.25
vbl_ssh_allreg_ann.58031,2.25
vbl_ssh_allreg_ann.58032,2.25
vbl_ssh_allreg_ann.58033,2.24000001
vbl_ssh_allreg_ann.58034,2.24000001
vbl_ssh_allreg_ann.58035,2.24000001
vbl_ssh_allreg_ann.58036,2.24000001
vbl_ssh_allreg_ann.58037,2.23000002
vbl_ssh_allreg_ann.58038,2.23000002
vbl_ssh_allreg_ann.58039,2.22000003
vbl_ssh_allreg_ann.58040,2.22000003
vbl_ssh_allreg_ann.58041,2.21000004
vbl_ssh_allreg_ann.60287,2.41000009
vbl_ssh_allreg_ann.58042,2.20000005
vbl_ssh_allreg_ann.58043,2.19000006
vbl_ssh_allreg_ann.58044,2.18000007
vbl_ssh_allreg_ann.58045,2.17000008
vbl_ssh_allreg_ann.58046,2.16000009
vbl_ssh_allreg_ann.58047,2.1500001
vbl_ssh_allreg_ann.58048,2.1400001
vbl_ssh_allreg_ann.58049,2.13000011
vbl_ssh_allreg_ann.58050,2.11999989
vbl_ssh_allreg_ann.58051,2.1099999
vbl_ssh_allreg_ann.58052,2.0999999
vbl_ssh_allreg_ann.58053,2.08999991
vbl_ssh_allreg_ann.58054,2.07999992
vbl_ssh_allreg_ann.58055,2.06999993
vbl_ssh_allreg_ann.58056,2.05999994
vbl_ssh_allreg_ann.58057,2.03999996
vbl_ssh_allreg_ann.58058,2.01999998
vbl_ssh_allreg_ann.58059,1.96000004
vbl_ssh_allreg_ann.58060,1.84000003
vbl_ssh_allreg_ann.58061,2.16000009
vbl_ssh_allreg_ann.58062,2.18000007
vbl_ssh_allreg_ann.58063,2.19000006
vbl_ssh_allreg_ann.58064,2.19000006
vbl_ssh_allreg_ann.58065,2.20000005
vbl_ssh_allreg_ann.58066,2.20000005
vbl_ssh_allreg_ann.58067,2.21000004
vbl_ssh_allreg_ann.58068,2.21000004
vbl_ssh_allreg_ann.58069,2.21000004
vbl_ssh_allreg_ann.58070,2.22000003
vbl_ssh_allreg_ann.58071,2.22000003
vbl_ssh_allreg_ann.58072,2.22000003
vbl_ssh_allreg_ann.58073,2.23000002
vbl_ssh_allreg_ann.58074,2.23000002
vbl_ssh_allreg_ann.58075,2.23000002
vbl_ssh_allreg_ann.60632,1.44000006
vbl_ssh_allreg_ann.58076,2.23000002
vbl_ssh_allreg_ann.58077,2.23000002
vbl_ssh_allreg_ann.58078,2.23000002
vbl_ssh_allreg_ann.58079,2.23000002
vbl_ssh_allreg_ann.58080,2.23000002
vbl_ssh_allreg_ann.58081,2.23000002
vbl_ssh_allreg_ann.58082,2.23000002
vbl_ssh_allreg_ann.58083,2.22000003
vbl_ssh_allreg_ann.58084,2.22000003
vbl_ssh_allreg_ann.58085,2.21000004
vbl_ssh_allreg_ann.58086,2.20000005
vbl_ssh_allreg_ann.58087,2.19000006
vbl_ssh_allreg_ann.58088,2.19000006
vbl_ssh_allreg_ann.58089,2.18000007
vbl_ssh_allreg_ann.58090,2.17000008
vbl_ssh_allreg_ann.58091,2.16000009
vbl_ssh_allreg_ann.58092,2.1500001
vbl_ssh_allreg_ann.58093,2.13000011
vbl_ssh_allreg_ann.58094,2.11999989
vbl_ssh_allreg_ann.58095,2.1099999
vbl_ssh_allreg_ann.58096,2.0999999
vbl_ssh_allreg_ann.58097,2.08999991
vbl_ssh_allreg_ann.58098,2.07999992
vbl_ssh_allreg_ann.58099,2.06999993
vbl_ssh_allreg_ann.58100,2.05999994
vbl_ssh_allreg_ann.58101,2.04999995
vbl_ssh_allreg_ann.58102,2.03999996
vbl_ssh_allreg_ann.58103,2.01999998
vbl_ssh_allreg_ann.58104,1.98000002
vbl_ssh_allreg_ann.58105,1.87
vbl_ssh_allreg_ann.58106,2.13000011
vbl_ssh_allreg_ann.58107,2.1500001
vbl_ssh_allreg_ann.58108,2.16000009
vbl_ssh_allreg_ann.58109,2.17000008
vbl_ssh_allreg_ann.60702,2.24000001
vbl_ssh_allreg_ann.58110,2.17000008
vbl_ssh_allreg_ann.58111,2.18000007
vbl_ssh_allreg_ann.58112,2.19000006
vbl_ssh_allreg_ann.58113,2.19000006
vbl_ssh_allreg_ann.58114,2.19000006
vbl_ssh_allreg_ann.58115,2.20000005
vbl_ssh_allreg_ann.58116,2.20000005
vbl_ssh_allreg_ann.58117,2.20000005
vbl_ssh_allreg_ann.58118,2.20000005
vbl_ssh_allreg_ann.58119,2.21000004
vbl_ssh_allreg_ann.58120,2.21000004
vbl_ssh_allreg_ann.58121,2.21000004
vbl_ssh_allreg_ann.58122,2.21000004
vbl_ssh_allreg_ann.58123,2.21000004
vbl_ssh_allreg_ann.58124,2.21000004
vbl_ssh_allreg_ann.58125,2.21000004
vbl_ssh_allreg_ann.58126,2.20000005
vbl_ssh_allreg_ann.58127,2.20000005
vbl_ssh_allreg_ann.58128,2.20000005
vbl_ssh_allreg_ann.58129,2.19000006
vbl_ssh_allreg_ann.58130,2.18000007
vbl_ssh_allreg_ann.58131,2.18000007
vbl_ssh_allreg_ann.58132,2.17000008
vbl_ssh_allreg_ann.58133,2.16000009
vbl_ssh_allreg_ann.58134,2.1500001
vbl_ssh_allreg_ann.58135,2.1400001
vbl_ssh_allreg_ann.58136,2.11999989
vbl_ssh_allreg_ann.58137,2.1099999
vbl_ssh_allreg_ann.58138,2.0999999
vbl_ssh_allreg_ann.58139,2.07999992
vbl_ssh_allreg_ann.58140,2.07999992
vbl_ssh_allreg_ann.58141,2.06999993
vbl_ssh_allreg_ann.58142,2.05999994
vbl_ssh_allreg_ann.58143,2.03999996
vbl_ssh_allreg_ann.58144,2.02999997
vbl_ssh_allreg_ann.58145,2.01999998
vbl_ssh_allreg_ann.58146,2.00999999
vbl_ssh_allreg_ann.58147,1.98000002
vbl_ssh_allreg_ann.58148,1.94000006
vbl_ssh_allreg_ann.58149,1.80999994
vbl_ssh_allreg_ann.58735,2.81999993
vbl_ssh_allreg_ann.58150,2.08999991
vbl_ssh_allreg_ann.58151,2.1099999
vbl_ssh_allreg_ann.58152,2.13000011
vbl_ssh_allreg_ann.58153,2.1400001
vbl_ssh_allreg_ann.58154,2.1500001
vbl_ssh_allreg_ann.58155,2.1500001
vbl_ssh_allreg_ann.58156,2.1500001
vbl_ssh_allreg_ann.58157,2.16000009
vbl_ssh_allreg_ann.58158,2.16000009
vbl_ssh_allreg_ann.58159,2.16000009
vbl_ssh_allreg_ann.58160,2.17000008
vbl_ssh_allreg_ann.58161,2.17000008
vbl_ssh_allreg_ann.58162,2.17000008
vbl_ssh_allreg_ann.58163,2.17000008
vbl_ssh_allreg_ann.58164,2.17000008
vbl_ssh_allreg_ann.58165,2.17000008
vbl_ssh_allreg_ann.58166,2.17000008
vbl_ssh_allreg_ann.58167,2.17000008
vbl_ssh_allreg_ann.58168,2.17000008
vbl_ssh_allreg_ann.58169,2.17000008
vbl_ssh_allreg_ann.58170,2.17000008
vbl_ssh_allreg_ann.58171,2.16000009
vbl_ssh_allreg_ann.58172,2.16000009
vbl_ssh_allreg_ann.58173,2.1500001
vbl_ssh_allreg_ann.58174,2.1500001
vbl_ssh_allreg_ann.58175,2.1400001
vbl_ssh_allreg_ann.58176,2.13000011
vbl_ssh_allreg_ann.58177,2.11999989
vbl_ssh_allreg_ann.58178,2.1099999
vbl_ssh_allreg_ann.58180,2.07999992
vbl_ssh_allreg_ann.58181,2.05999994
vbl_ssh_allreg_ann.58182,2.04999995
vbl_ssh_allreg_ann.58183,2.02999997
vbl_ssh_allreg_ann.58184,2.01999998
vbl_ssh_allreg_ann.58186,2
vbl_ssh_allreg_ann.58187,2
vbl_ssh_allreg_ann.58188,1.99000001
vbl_ssh_allreg_ann.58189,1.96000004
vbl_ssh_allreg_ann.58190,1.94000006
vbl_ssh_allreg_ann.58191,1.87
vbl_ssh_allreg_ann.58192,1.75
vbl_ssh_allreg_ann.58193,2.03999996
vbl_ssh_allreg_ann.58194,2.06999993
vbl_ssh_allreg_ann.58195,2.08999991
vbl_ssh_allreg_ann.58196,2.1099999
vbl_ssh_allreg_ann.58197,2.11999989
vbl_ssh_allreg_ann.58198,2.11999989
vbl_ssh_allreg_ann.58199,2.1099999
vbl_ssh_allreg_ann.58200,2.1099999
vbl_ssh_allreg_ann.58201,2.1099999
vbl_ssh_allreg_ann.58202,2.11999989
vbl_ssh_allreg_ann.58203,2.11999989
vbl_ssh_allreg_ann.58204,2.11999989
vbl_ssh_allreg_ann.58205,2.13000011
vbl_ssh_allreg_ann.58206,2.13000011
vbl_ssh_allreg_ann.58207,2.13000011
vbl_ssh_allreg_ann.58208,2.13000011
vbl_ssh_allreg_ann.58209,2.13000011
vbl_ssh_allreg_ann.58210,2.13000011
vbl_ssh_allreg_ann.58211,2.13000011
vbl_ssh_allreg_ann.58212,2.13000011
vbl_ssh_allreg_ann.58213,2.13000011
vbl_ssh_allreg_ann.61152,1.88
vbl_ssh_allreg_ann.58214,2.11999989
vbl_ssh_allreg_ann.58215,2.11999989
vbl_ssh_allreg_ann.58216,2.1099999
vbl_ssh_allreg_ann.58217,2.1099999
vbl_ssh_allreg_ann.58218,2.0999999
vbl_ssh_allreg_ann.58219,2.08999991
vbl_ssh_allreg_ann.58220,2.07999992
vbl_ssh_allreg_ann.58221,2.06999993
vbl_ssh_allreg_ann.58222,2.04999995
vbl_ssh_allreg_ann.58223,2.02999997
vbl_ssh_allreg_ann.58224,2.00999999
vbl_ssh_allreg_ann.58225,1.98000002
vbl_ssh_allreg_ann.58226,1.97000003
vbl_ssh_allreg_ann.58227,1.94000006
vbl_ssh_allreg_ann.58228,1.90999997
vbl_ssh_allreg_ann.58229,1.89999998
vbl_ssh_allreg_ann.58230,1.89999998
vbl_ssh_allreg_ann.58231,1.87
vbl_ssh_allreg_ann.58232,1.82000005
vbl_ssh_allreg_ann.58233,1.69000006
vbl_ssh_allreg_ann.58234,2.01999998
vbl_ssh_allreg_ann.58235,2.03999996
vbl_ssh_allreg_ann.58236,2.04999995
vbl_ssh_allreg_ann.58237,2.06999993
vbl_ssh_allreg_ann.58238,2.07999992
vbl_ssh_allreg_ann.58239,2.07999992
vbl_ssh_allreg_ann.58240,2.05999994
vbl_ssh_allreg_ann.58241,2.02999997
vbl_ssh_allreg_ann.58242,2.05999994
vbl_ssh_allreg_ann.58243,2.03999996
vbl_ssh_allreg_ann.58244,2.05999994
vbl_ssh_allreg_ann.58245,2.06999993
vbl_ssh_allreg_ann.58246,2.06999993
vbl_ssh_allreg_ann.58247,2.08999991
vbl_ssh_allreg_ann.58249,2.08999991
vbl_ssh_allreg_ann.58250,2.08999991
vbl_ssh_allreg_ann.58251,2.08999991
vbl_ssh_allreg_ann.58252,2.08999991
vbl_ssh_allreg_ann.58253,2.08999991
vbl_ssh_allreg_ann.58254,2.08999991
vbl_ssh_allreg_ann.58255,2.07999992
vbl_ssh_allreg_ann.58256,2.07999992
vbl_ssh_allreg_ann.58257,2.06999993
vbl_ssh_allreg_ann.58258,2.06999993
vbl_ssh_allreg_ann.58259,2.05999994
vbl_ssh_allreg_ann.58260,2.04999995
vbl_ssh_allreg_ann.58261,2.02999997
vbl_ssh_allreg_ann.58262,2.01999998
vbl_ssh_allreg_ann.58263,1.99000001
vbl_ssh_allreg_ann.58264,1.96000004
vbl_ssh_allreg_ann.58265,1.92999995
vbl_ssh_allreg_ann.58266,1.90999997
vbl_ssh_allreg_ann.58267,1.88
vbl_ssh_allreg_ann.58268,1.84000003
vbl_ssh_allreg_ann.58269,1.75999999
vbl_ssh_allreg_ann.58270,1.64999998
vbl_ssh_allreg_ann.58271,1.99000001
vbl_ssh_allreg_ann.58272,2
vbl_ssh_allreg_ann.58273,2.00999999
vbl_ssh_allreg_ann.58274,2.01999998
vbl_ssh_allreg_ann.58275,2.02999997
vbl_ssh_allreg_ann.58276,2.00999999
vbl_ssh_allreg_ann.58277,1.95000005
vbl_ssh_allreg_ann.58278,1.88999999
vbl_ssh_allreg_ann.58279,1.76999998
vbl_ssh_allreg_ann.58280,1.87
vbl_ssh_allreg_ann.58281,1.91999996
vbl_ssh_allreg_ann.58282,1.98000002
vbl_ssh_allreg_ann.61396,0.79000002
vbl_ssh_allreg_ann.58283,2.00999999
vbl_ssh_allreg_ann.58284,2.02999997
vbl_ssh_allreg_ann.58285,2.03999996
vbl_ssh_allreg_ann.58286,2.04999995
vbl_ssh_allreg_ann.58287,2.04999995
vbl_ssh_allreg_ann.58288,2.04999995
vbl_ssh_allreg_ann.58289,2.04999995
vbl_ssh_allreg_ann.58290,2.04999995
vbl_ssh_allreg_ann.58291,2.03999996
vbl_ssh_allreg_ann.58292,2.03999996
vbl_ssh_allreg_ann.58293,2.03999996
vbl_ssh_allreg_ann.58294,2.02999997
vbl_ssh_allreg_ann.58295,2.01999998
vbl_ssh_allreg_ann.58296,2.00999999
vbl_ssh_allreg_ann.58297,2
vbl_ssh_allreg_ann.58298,1.98000002
vbl_ssh_allreg_ann.58299,1.95000005
vbl_ssh_allreg_ann.58300,1.91999996
vbl_ssh_allreg_ann.58301,1.88999999
vbl_ssh_allreg_ann.58302,1.85000002
vbl_ssh_allreg_ann.58303,1.78999996
vbl_ssh_allreg_ann.58304,1.72000003
vbl_ssh_allreg_ann.58305,1.58000004
vbl_ssh_allreg_ann.58306,1.96000004
vbl_ssh_allreg_ann.58307,1.96000004
vbl_ssh_allreg_ann.58308,1.96000004
vbl_ssh_allreg_ann.58309,1.97000003
vbl_ssh_allreg_ann.58310,1.96000004
vbl_ssh_allreg_ann.58311,1.91999996
vbl_ssh_allreg_ann.58312,1.83000004
vbl_ssh_allreg_ann.58313,1.71000004
vbl_ssh_allreg_ann.58314,1.38
vbl_ssh_allreg_ann.58315,1.41999996
vbl_ssh_allreg_ann.58316,1.72000003
vbl_ssh_allreg_ann.58318,1.89999998
vbl_ssh_allreg_ann.58319,1.95000005
vbl_ssh_allreg_ann.58320,1.99000001
vbl_ssh_allreg_ann.58321,2
vbl_ssh_allreg_ann.58322,2
vbl_ssh_allreg_ann.58323,2
vbl_ssh_allreg_ann.58324,2
vbl_ssh_allreg_ann.58325,2
vbl_ssh_allreg_ann.58326,2
vbl_ssh_allreg_ann.58327,2
vbl_ssh_allreg_ann.58328,1.99000001
vbl_ssh_allreg_ann.58329,1.99000001
vbl_ssh_allreg_ann.58330,1.97000003
vbl_ssh_allreg_ann.58331,1.95000005
vbl_ssh_allreg_ann.58332,1.92999995
vbl_ssh_allreg_ann.58333,1.89999998
vbl_ssh_allreg_ann.58334,1.85000002
vbl_ssh_allreg_ann.58335,1.80999994
vbl_ssh_allreg_ann.58336,1.75999999
vbl_ssh_allreg_ann.58337,1.65999997
vbl_ssh_allreg_ann.58338,1.92999995
vbl_ssh_allreg_ann.58339,1.92999995
vbl_ssh_allreg_ann.58340,1.91999996
vbl_ssh_allreg_ann.58341,1.89999998
vbl_ssh_allreg_ann.58342,1.88
vbl_ssh_allreg_ann.58343,1.83000004
vbl_ssh_allreg_ann.58344,1.73000002
