FID,jan_ssh
vbl_ssh_allreg_jan.56515,3.45000005
vbl_ssh_allreg_jan.56516,3.44000006
vbl_ssh_allreg_jan.56517,3.43000007
vbl_ssh_allreg_jan.56518,3.42000008
vbl_ssh_allreg_jan.56519,3.41000009
vbl_ssh_allreg_jan.56520,3.3900001
vbl_ssh_allreg_jan.56521,3.36999989
vbl_ssh_allreg_jan.56522,3.3499999
vbl_ssh_allreg_jan.56523,3.31999993
vbl_ssh_allreg_jan.56524,3.28999996
vbl_ssh_allreg_jan.56525,3.25
vbl_ssh_allreg_jan.56526,3.21000004
vbl_ssh_allreg_jan.56527,3.1500001
vbl_ssh_allreg_jan.56528,3.01999998
vbl_ssh_allreg_jan.56529,2.82999992
vbl_ssh_allreg_jan.56530,2.54999995
vbl_ssh_allreg_jan.56531,3.48000002
vbl_ssh_allreg_jan.56532,3.48000002
vbl_ssh_allreg_jan.56533,3.47000003
vbl_ssh_allreg_jan.56534,3.47000003
vbl_ssh_allreg_jan.56535,3.46000004
vbl_ssh_allreg_jan.56536,3.46000004
vbl_ssh_allreg_jan.56537,3.45000005
vbl_ssh_allreg_jan.56538,3.44000006
vbl_ssh_allreg_jan.56539,3.43000007
vbl_ssh_allreg_jan.56540,3.42000008
vbl_ssh_allreg_jan.56541,3.41000009
vbl_ssh_allreg_jan.56542,3.3900001
vbl_ssh_allreg_jan.56543,3.36999989
vbl_ssh_allreg_jan.56544,3.3499999
vbl_ssh_allreg_jan.56545,3.32999992
vbl_ssh_allreg_jan.56546,3.29999995
vbl_ssh_allreg_jan.56547,3.25999999
vbl_ssh_allreg_jan.56548,3.22000003
vbl_ssh_allreg_jan.56549,3.17000008
vbl_ssh_allreg_jan.56550,3.03999996
vbl_ssh_allreg_jan.56551,2.81999993
vbl_ssh_allreg_jan.56552,2.71000004
vbl_ssh_allreg_jan.56553,3.47000003
vbl_ssh_allreg_jan.56554,3.47000003
vbl_ssh_allreg_jan.56555,3.46000004
vbl_ssh_allreg_jan.56556,3.46000004
vbl_ssh_allreg_jan.56557,3.45000005
vbl_ssh_allreg_jan.56559,3.44000006
vbl_ssh_allreg_jan.56560,3.43000007
vbl_ssh_allreg_jan.56561,3.42000008
vbl_ssh_allreg_jan.56562,3.41000009
vbl_ssh_allreg_jan.56563,3.3900001
vbl_ssh_allreg_jan.56564,3.38000011
vbl_ssh_allreg_jan.56565,3.3599999
vbl_ssh_allreg_jan.56566,3.32999992
vbl_ssh_allreg_jan.56567,3.29999995
vbl_ssh_allreg_jan.56568,3.26999998
vbl_ssh_allreg_jan.56569,3.23000002
vbl_ssh_allreg_jan.56570,3.19000006
vbl_ssh_allreg_jan.56571,3.08999991
vbl_ssh_allreg_jan.56572,2.8599999
vbl_ssh_allreg_jan.56573,2.69000006
vbl_ssh_allreg_jan.56574,3.47000003
vbl_ssh_allreg_jan.56575,3.46000004
vbl_ssh_allreg_jan.56576,3.46000004
vbl_ssh_allreg_jan.56577,3.45000005
vbl_ssh_allreg_jan.56578,3.45000005
vbl_ssh_allreg_jan.56579,3.44000006
vbl_ssh_allreg_jan.56580,3.43000007
vbl_ssh_allreg_jan.56581,3.43000007
vbl_ssh_allreg_jan.56582,3.42000008
vbl_ssh_allreg_jan.56583,3.41000009
vbl_ssh_allreg_jan.56584,3.3900001
vbl_ssh_allreg_jan.56585,3.36999989
vbl_ssh_allreg_jan.56586,3.3599999
vbl_ssh_allreg_jan.56587,3.32999992
vbl_ssh_allreg_jan.56588,3.30999994
vbl_ssh_allreg_jan.56589,3.27999997
vbl_ssh_allreg_jan.56590,3.24000001
vbl_ssh_allreg_jan.56591,3.20000005
vbl_ssh_allreg_jan.56592,3.1400001
vbl_ssh_allreg_jan.56593,2.99000001
vbl_ssh_allreg_jan.56594,2.81999993
vbl_ssh_allreg_jan.56595,3.46000004
vbl_ssh_allreg_jan.56596,3.46000004
vbl_ssh_allreg_jan.56597,3.45000005
vbl_ssh_allreg_jan.56598,3.45000005
vbl_ssh_allreg_jan.56599,3.44000006
vbl_ssh_allreg_jan.56600,3.43000007
vbl_ssh_allreg_jan.56601,3.43000007
vbl_ssh_allreg_jan.56602,3.42000008
vbl_ssh_allreg_jan.56603,3.41000009
vbl_ssh_allreg_jan.56604,3.4000001
vbl_ssh_allreg_jan.56605,3.3900001
vbl_ssh_allreg_jan.56606,3.38000011
vbl_ssh_allreg_jan.56607,3.3599999
vbl_ssh_allreg_jan.56608,3.33999991
vbl_ssh_allreg_jan.56609,3.30999994
vbl_ssh_allreg_jan.56610,3.27999997
vbl_ssh_allreg_jan.56611,3.25
vbl_ssh_allreg_jan.56612,3.21000004
vbl_ssh_allreg_jan.56613,3.16000009
vbl_ssh_allreg_jan.56614,3.06999993
vbl_ssh_allreg_jan.56615,2.88000011
vbl_ssh_allreg_jan.56616,3.45000005
vbl_ssh_allreg_jan.56617,3.45000005
vbl_ssh_allreg_jan.56618,3.44000006
vbl_ssh_allreg_jan.56619,3.44000006
vbl_ssh_allreg_jan.56620,3.43000007
vbl_ssh_allreg_jan.56621,3.43000007
vbl_ssh_allreg_jan.56622,3.42000008
vbl_ssh_allreg_jan.56623,3.42000008
vbl_ssh_allreg_jan.56624,3.41000009
vbl_ssh_allreg_jan.56625,3.4000001
vbl_ssh_allreg_jan.56626,3.3900001
vbl_ssh_allreg_jan.56627,3.38000011
vbl_ssh_allreg_jan.56834,3.36999989
vbl_ssh_allreg_jan.56628,3.3599999
vbl_ssh_allreg_jan.56629,3.33999991
vbl_ssh_allreg_jan.56630,3.31999993
vbl_ssh_allreg_jan.56631,3.28999996
vbl_ssh_allreg_jan.56632,3.25999999
vbl_ssh_allreg_jan.56633,3.22000003
vbl_ssh_allreg_jan.56634,3.18000007
vbl_ssh_allreg_jan.56635,3.11999989
vbl_ssh_allreg_jan.56636,2.96000004
vbl_ssh_allreg_jan.56637,2.79999995
vbl_ssh_allreg_jan.56638,3.45000005
vbl_ssh_allreg_jan.56639,3.44000006
vbl_ssh_allreg_jan.56640,3.44000006
vbl_ssh_allreg_jan.56641,3.43000007
vbl_ssh_allreg_jan.56642,3.43000007
vbl_ssh_allreg_jan.56643,3.42000008
vbl_ssh_allreg_jan.56644,3.42000008
vbl_ssh_allreg_jan.56645,3.41000009
vbl_ssh_allreg_jan.56646,3.41000009
vbl_ssh_allreg_jan.56647,3.4000001
vbl_ssh_allreg_jan.56648,3.3900001
vbl_ssh_allreg_jan.56649,3.38000011
vbl_ssh_allreg_jan.56650,3.3599999
vbl_ssh_allreg_jan.56651,3.33999991
vbl_ssh_allreg_jan.56652,3.31999993
vbl_ssh_allreg_jan.56653,3.29999995
vbl_ssh_allreg_jan.56654,3.26999998
vbl_ssh_allreg_jan.56655,3.23000002
vbl_ssh_allreg_jan.56656,3.19000006
vbl_ssh_allreg_jan.56657,3.1400001
vbl_ssh_allreg_jan.56658,3.01999998
vbl_ssh_allreg_jan.56659,2.81999993
vbl_ssh_allreg_jan.56660,2.42000008
vbl_ssh_allreg_jan.56661,3.44000006
vbl_ssh_allreg_jan.56662,3.43000007
vbl_ssh_allreg_jan.56663,3.43000007
vbl_ssh_allreg_jan.56664,3.42000008
vbl_ssh_allreg_jan.56665,3.42000008
vbl_ssh_allreg_jan.56666,3.41000009
vbl_ssh_allreg_jan.56667,3.41000009
vbl_ssh_allreg_jan.56668,3.4000001
vbl_ssh_allreg_jan.56669,3.3900001
vbl_ssh_allreg_jan.56670,3.38000011
vbl_ssh_allreg_jan.56671,3.36999989
vbl_ssh_allreg_jan.56672,3.3599999
vbl_ssh_allreg_jan.56673,3.3499999
vbl_ssh_allreg_jan.56674,3.31999993
vbl_ssh_allreg_jan.56675,3.29999995
vbl_ssh_allreg_jan.56676,3.26999998
vbl_ssh_allreg_jan.56677,3.24000001
vbl_ssh_allreg_jan.56678,3.20000005
vbl_ssh_allreg_jan.56679,3.16000009
vbl_ssh_allreg_jan.56680,3.05999994
vbl_ssh_allreg_jan.56681,2.94000006
vbl_ssh_allreg_jan.56682,2.19000006
vbl_ssh_allreg_jan.56683,3.43000007
vbl_ssh_allreg_jan.56684,3.43000007
vbl_ssh_allreg_jan.56685,3.42000008
vbl_ssh_allreg_jan.56686,3.41000009
vbl_ssh_allreg_jan.56687,3.41000009
vbl_ssh_allreg_jan.56688,3.41000009
vbl_ssh_allreg_jan.56689,3.4000001
vbl_ssh_allreg_jan.56690,3.3900001
vbl_ssh_allreg_jan.56691,3.3900001
vbl_ssh_allreg_jan.56692,3.38000011
vbl_ssh_allreg_jan.56693,3.36999989
vbl_ssh_allreg_jan.56694,3.3599999
vbl_ssh_allreg_jan.56695,3.33999991
vbl_ssh_allreg_jan.56696,3.31999993
vbl_ssh_allreg_jan.56697,3.29999995
vbl_ssh_allreg_jan.56698,3.26999998
vbl_ssh_allreg_jan.56699,3.24000001
vbl_ssh_allreg_jan.56700,3.21000004
vbl_ssh_allreg_jan.56701,3.16000009
vbl_ssh_allreg_jan.56702,3.1099999
vbl_ssh_allreg_jan.56703,2.96000004
vbl_ssh_allreg_jan.56704,2.70000005
vbl_ssh_allreg_jan.56705,3.42000008
vbl_ssh_allreg_jan.56706,3.42000008
vbl_ssh_allreg_jan.56707,3.41000009
vbl_ssh_allreg_jan.56708,3.41000009
vbl_ssh_allreg_jan.56709,3.4000001
vbl_ssh_allreg_jan.56710,3.4000001
vbl_ssh_allreg_jan.56711,3.3900001
vbl_ssh_allreg_jan.56712,3.3900001
vbl_ssh_allreg_jan.56713,3.38000011
vbl_ssh_allreg_jan.56714,3.36999989
vbl_ssh_allreg_jan.56715,3.3599999
vbl_ssh_allreg_jan.56716,3.3499999
vbl_ssh_allreg_jan.56717,3.33999991
vbl_ssh_allreg_jan.56718,3.31999993
vbl_ssh_allreg_jan.56719,3.29999995
vbl_ssh_allreg_jan.56720,3.26999998
vbl_ssh_allreg_jan.56721,3.25
vbl_ssh_allreg_jan.56722,3.21000004
vbl_ssh_allreg_jan.56723,3.17000008
vbl_ssh_allreg_jan.56724,3.13000011
vbl_ssh_allreg_jan.56725,3.05999994
vbl_ssh_allreg_jan.56726,2.86999989
vbl_ssh_allreg_jan.56727,2.58999991
vbl_ssh_allreg_jan.56728,3.42000008
vbl_ssh_allreg_jan.56729,3.41000009
vbl_ssh_allreg_jan.56730,3.41000009
vbl_ssh_allreg_jan.56731,3.4000001
vbl_ssh_allreg_jan.57076,3.30999994
vbl_ssh_allreg_jan.56732,3.4000001
vbl_ssh_allreg_jan.56733,3.3900001
vbl_ssh_allreg_jan.56734,3.3900001
vbl_ssh_allreg_jan.56735,3.38000011
vbl_ssh_allreg_jan.56736,3.36999989
vbl_ssh_allreg_jan.56737,3.36999989
vbl_ssh_allreg_jan.56738,3.3599999
vbl_ssh_allreg_jan.56739,3.3499999
vbl_ssh_allreg_jan.56740,3.32999992
vbl_ssh_allreg_jan.56741,3.30999994
vbl_ssh_allreg_jan.56742,3.29999995
vbl_ssh_allreg_jan.56743,3.26999998
vbl_ssh_allreg_jan.56744,3.24000001
vbl_ssh_allreg_jan.56745,3.21000004
vbl_ssh_allreg_jan.56746,3.18000007
vbl_ssh_allreg_jan.56747,3.1400001
vbl_ssh_allreg_jan.56748,3.07999992
vbl_ssh_allreg_jan.56749,3
vbl_ssh_allreg_jan.56750,2.78999996
vbl_ssh_allreg_jan.56751,2.3599999
vbl_ssh_allreg_jan.56752,3.41000009
vbl_ssh_allreg_jan.56753,3.41000009
vbl_ssh_allreg_jan.56754,3.4000001
vbl_ssh_allreg_jan.56755,3.4000001
vbl_ssh_allreg_jan.56756,3.3900001
vbl_ssh_allreg_jan.56757,3.3900001
vbl_ssh_allreg_jan.56758,3.38000011
vbl_ssh_allreg_jan.56759,3.38000011
vbl_ssh_allreg_jan.56760,3.36999989
vbl_ssh_allreg_jan.56761,3.3599999
vbl_ssh_allreg_jan.56762,3.3499999
vbl_ssh_allreg_jan.56763,3.33999991
vbl_ssh_allreg_jan.56764,3.32999992
vbl_ssh_allreg_jan.56765,3.30999994
vbl_ssh_allreg_jan.57146,3.24000001
vbl_ssh_allreg_jan.56766,3.28999996
vbl_ssh_allreg_jan.56767,3.26999998
vbl_ssh_allreg_jan.56768,3.25
vbl_ssh_allreg_jan.56769,3.21000004
vbl_ssh_allreg_jan.56770,3.18000007
vbl_ssh_allreg_jan.56771,3.1400001
vbl_ssh_allreg_jan.56772,3.0999999
vbl_ssh_allreg_jan.56773,3.03999996
vbl_ssh_allreg_jan.56774,2.94000006
vbl_ssh_allreg_jan.56775,2.73000002
vbl_ssh_allreg_jan.56776,2.06999993
vbl_ssh_allreg_jan.56777,3.4000001
vbl_ssh_allreg_jan.56778,3.4000001
vbl_ssh_allreg_jan.56779,3.3900001
vbl_ssh_allreg_jan.56780,3.3900001
vbl_ssh_allreg_jan.56781,3.38000011
vbl_ssh_allreg_jan.56782,3.38000011
vbl_ssh_allreg_jan.56783,3.36999989
vbl_ssh_allreg_jan.56784,3.36999989
vbl_ssh_allreg_jan.56785,3.3599999
vbl_ssh_allreg_jan.56786,3.3499999
vbl_ssh_allreg_jan.56787,3.33999991
vbl_ssh_allreg_jan.56788,3.31999993
vbl_ssh_allreg_jan.56789,3.30999994
vbl_ssh_allreg_jan.56790,3.28999996
vbl_ssh_allreg_jan.56791,3.26999998
vbl_ssh_allreg_jan.56792,3.25
vbl_ssh_allreg_jan.56793,3.22000003
vbl_ssh_allreg_jan.56794,3.18000007
vbl_ssh_allreg_jan.56795,3.1500001
vbl_ssh_allreg_jan.56796,3.1099999
vbl_ssh_allreg_jan.56797,3.05999994
vbl_ssh_allreg_jan.56798,2.99000001
vbl_ssh_allreg_jan.56799,2.88000011
vbl_ssh_allreg_jan.57181,3.19000006
vbl_ssh_allreg_jan.56800,2.67000008
vbl_ssh_allreg_jan.56801,1.88
vbl_ssh_allreg_jan.56802,3.4000001
vbl_ssh_allreg_jan.56803,3.4000001
vbl_ssh_allreg_jan.56804,3.3900001
vbl_ssh_allreg_jan.57012,3.32999992
vbl_ssh_allreg_jan.56805,3.3900001
vbl_ssh_allreg_jan.56806,3.38000011
vbl_ssh_allreg_jan.56807,3.38000011
vbl_ssh_allreg_jan.56808,3.36999989
vbl_ssh_allreg_jan.56809,3.3599999
vbl_ssh_allreg_jan.56810,3.3499999
vbl_ssh_allreg_jan.56811,3.3499999
vbl_ssh_allreg_jan.56812,3.32999992
vbl_ssh_allreg_jan.56813,3.31999993
vbl_ssh_allreg_jan.56814,3.30999994
vbl_ssh_allreg_jan.56815,3.28999996
vbl_ssh_allreg_jan.56816,3.26999998
vbl_ssh_allreg_jan.56817,3.24000001
vbl_ssh_allreg_jan.56818,3.22000003
vbl_ssh_allreg_jan.56819,3.19000006
vbl_ssh_allreg_jan.56820,3.1500001
vbl_ssh_allreg_jan.56821,3.1099999
vbl_ssh_allreg_jan.56822,3.06999993
vbl_ssh_allreg_jan.56823,3.00999999
vbl_ssh_allreg_jan.56824,2.94000006
vbl_ssh_allreg_jan.56825,2.80999994
vbl_ssh_allreg_jan.56826,2.5999999
vbl_ssh_allreg_jan.56827,1.72000003
vbl_ssh_allreg_jan.56828,3.3900001
vbl_ssh_allreg_jan.56829,3.3900001
vbl_ssh_allreg_jan.56830,3.3900001
vbl_ssh_allreg_jan.56831,3.38000011
vbl_ssh_allreg_jan.56832,3.38000011
vbl_ssh_allreg_jan.56833,3.36999989
vbl_ssh_allreg_jan.56835,3.3599999
vbl_ssh_allreg_jan.56836,3.3499999
vbl_ssh_allreg_jan.56837,3.33999991
vbl_ssh_allreg_jan.56838,3.32999992
vbl_ssh_allreg_jan.56839,3.31999993
vbl_ssh_allreg_jan.56841,3.28999996
vbl_ssh_allreg_jan.56842,3.26999998
vbl_ssh_allreg_jan.56843,3.25
vbl_ssh_allreg_jan.56844,3.22000003
vbl_ssh_allreg_jan.56845,3.19000006
vbl_ssh_allreg_jan.56846,3.16000009
vbl_ssh_allreg_jan.56847,3.11999989
vbl_ssh_allreg_jan.56848,3.07999992
vbl_ssh_allreg_jan.56849,3.02999997
vbl_ssh_allreg_jan.56850,2.97000003
vbl_ssh_allreg_jan.56851,2.86999989
vbl_ssh_allreg_jan.56852,2.66000009
vbl_ssh_allreg_jan.56853,2.36999989
vbl_ssh_allreg_jan.56854,3.38000011
vbl_ssh_allreg_jan.56855,3.38000011
vbl_ssh_allreg_jan.56856,3.36999989
vbl_ssh_allreg_jan.56857,3.36999989
vbl_ssh_allreg_jan.56858,3.36999989
vbl_ssh_allreg_jan.56859,3.3599999
vbl_ssh_allreg_jan.56860,3.3499999
vbl_ssh_allreg_jan.56861,3.3499999
vbl_ssh_allreg_jan.56862,3.33999991
vbl_ssh_allreg_jan.56863,3.32999992
vbl_ssh_allreg_jan.56864,3.31999993
vbl_ssh_allreg_jan.56865,3.29999995
vbl_ssh_allreg_jan.56866,3.28999996
vbl_ssh_allreg_jan.56867,3.26999998
vbl_ssh_allreg_jan.56868,3.25
vbl_ssh_allreg_jan.56869,3.22000003
vbl_ssh_allreg_jan.56870,3.19000006
vbl_ssh_allreg_jan.56871,3.16000009
vbl_ssh_allreg_jan.56872,3.13000011
vbl_ssh_allreg_jan.56873,3.08999991
vbl_ssh_allreg_jan.56874,3.03999996
vbl_ssh_allreg_jan.56875,2.99000001
vbl_ssh_allreg_jan.56876,2.9000001
vbl_ssh_allreg_jan.56877,2.78999996
vbl_ssh_allreg_jan.56878,2.4000001
vbl_ssh_allreg_jan.56879,3.36999989
vbl_ssh_allreg_jan.56880,3.36999989
vbl_ssh_allreg_jan.56881,3.36999989
vbl_ssh_allreg_jan.56882,3.3599999
vbl_ssh_allreg_jan.56883,3.3599999
vbl_ssh_allreg_jan.56884,3.3499999
vbl_ssh_allreg_jan.56885,3.3499999
vbl_ssh_allreg_jan.56886,3.33999991
vbl_ssh_allreg_jan.56887,3.32999992
vbl_ssh_allreg_jan.56888,3.32999992
vbl_ssh_allreg_jan.56889,3.30999994
vbl_ssh_allreg_jan.56890,3.29999995
vbl_ssh_allreg_jan.56891,3.28999996
vbl_ssh_allreg_jan.56892,3.26999998
vbl_ssh_allreg_jan.56893,3.25
vbl_ssh_allreg_jan.56894,3.23000002
vbl_ssh_allreg_jan.56895,3.20000005
vbl_ssh_allreg_jan.56896,3.17000008
vbl_ssh_allreg_jan.56897,3.13000011
vbl_ssh_allreg_jan.56898,3.0999999
vbl_ssh_allreg_jan.56899,3.04999995
vbl_ssh_allreg_jan.56900,3
vbl_ssh_allreg_jan.56901,2.95000005
vbl_ssh_allreg_jan.56902,2.81999993
vbl_ssh_allreg_jan.56903,2.70000005
vbl_ssh_allreg_jan.57284,3.24000001
vbl_ssh_allreg_jan.56904,3.36999989
vbl_ssh_allreg_jan.56905,3.3599999
vbl_ssh_allreg_jan.56906,3.3599999
vbl_ssh_allreg_jan.56907,3.3599999
vbl_ssh_allreg_jan.56908,3.3499999
vbl_ssh_allreg_jan.56909,3.3499999
vbl_ssh_allreg_jan.56910,3.33999991
vbl_ssh_allreg_jan.56911,3.33999991
vbl_ssh_allreg_jan.56912,3.32999992
vbl_ssh_allreg_jan.56913,3.31999993
vbl_ssh_allreg_jan.56914,3.30999994
vbl_ssh_allreg_jan.56915,3.29999995
vbl_ssh_allreg_jan.56916,3.27999997
vbl_ssh_allreg_jan.56917,3.26999998
vbl_ssh_allreg_jan.56918,3.25
vbl_ssh_allreg_jan.56919,3.23000002
vbl_ssh_allreg_jan.56920,3.20000005
vbl_ssh_allreg_jan.56921,3.17000008
vbl_ssh_allreg_jan.56922,3.1400001
vbl_ssh_allreg_jan.56923,3.0999999
vbl_ssh_allreg_jan.56924,3.05999994
vbl_ssh_allreg_jan.56925,3.00999999
vbl_ssh_allreg_jan.56926,2.96000004
vbl_ssh_allreg_jan.56927,2.9000001
vbl_ssh_allreg_jan.56928,2.74000001
vbl_ssh_allreg_jan.56929,2.5
vbl_ssh_allreg_jan.56930,3.3599999
vbl_ssh_allreg_jan.56931,3.3599999
vbl_ssh_allreg_jan.56932,3.3499999
vbl_ssh_allreg_jan.56933,3.3499999
vbl_ssh_allreg_jan.56934,3.3499999
vbl_ssh_allreg_jan.56935,3.33999991
vbl_ssh_allreg_jan.56936,3.33999991
vbl_ssh_allreg_jan.56937,3.32999992
vbl_ssh_allreg_jan.57527,3.08999991
vbl_ssh_allreg_jan.56938,3.32999992
vbl_ssh_allreg_jan.56939,3.31999993
vbl_ssh_allreg_jan.56940,3.30999994
vbl_ssh_allreg_jan.56941,3.29999995
vbl_ssh_allreg_jan.56942,3.27999997
vbl_ssh_allreg_jan.56943,3.26999998
vbl_ssh_allreg_jan.56944,3.25
vbl_ssh_allreg_jan.56945,3.22000003
vbl_ssh_allreg_jan.56946,3.20000005
vbl_ssh_allreg_jan.56947,3.17000008
vbl_ssh_allreg_jan.56948,3.1400001
vbl_ssh_allreg_jan.56949,3.0999999
vbl_ssh_allreg_jan.56950,3.06999993
vbl_ssh_allreg_jan.56951,3.02999997
vbl_ssh_allreg_jan.56952,2.98000002
vbl_ssh_allreg_jan.56953,2.92000008
vbl_ssh_allreg_jan.56954,2.82999992
vbl_ssh_allreg_jan.56955,2.66000009
vbl_ssh_allreg_jan.56956,2.16000009
vbl_ssh_allreg_jan.56957,3.3499999
vbl_ssh_allreg_jan.56958,3.3499999
vbl_ssh_allreg_jan.56959,3.3499999
vbl_ssh_allreg_jan.56960,3.33999991
vbl_ssh_allreg_jan.56961,3.33999991
vbl_ssh_allreg_jan.56962,3.33999991
vbl_ssh_allreg_jan.56963,3.32999992
vbl_ssh_allreg_jan.56964,3.32999992
vbl_ssh_allreg_jan.56965,3.31999993
vbl_ssh_allreg_jan.56966,3.31999993
vbl_ssh_allreg_jan.56967,3.30999994
vbl_ssh_allreg_jan.56968,3.29999995
vbl_ssh_allreg_jan.56969,3.27999997
vbl_ssh_allreg_jan.56970,3.26999998
vbl_ssh_allreg_jan.56971,3.25
vbl_ssh_allreg_jan.57973,2.99000001
vbl_ssh_allreg_jan.56972,3.23000002
vbl_ssh_allreg_jan.56973,3.20000005
vbl_ssh_allreg_jan.56974,3.18000007
vbl_ssh_allreg_jan.56975,3.1400001
vbl_ssh_allreg_jan.56976,3.1099999
vbl_ssh_allreg_jan.56977,3.06999993
vbl_ssh_allreg_jan.56978,3.02999997
vbl_ssh_allreg_jan.56979,2.99000001
vbl_ssh_allreg_jan.56980,2.94000006
vbl_ssh_allreg_jan.56981,2.86999989
vbl_ssh_allreg_jan.56982,2.72000003
vbl_ssh_allreg_jan.56983,2.45000005
vbl_ssh_allreg_jan.56984,3.33999991
vbl_ssh_allreg_jan.56985,3.33999991
vbl_ssh_allreg_jan.56986,3.33999991
vbl_ssh_allreg_jan.56987,3.33999991
vbl_ssh_allreg_jan.56988,3.32999992
vbl_ssh_allreg_jan.56989,3.32999992
vbl_ssh_allreg_jan.56990,3.32999992
vbl_ssh_allreg_jan.56991,3.31999993
vbl_ssh_allreg_jan.56992,3.31999993
vbl_ssh_allreg_jan.56993,3.30999994
vbl_ssh_allreg_jan.56994,3.29999995
vbl_ssh_allreg_jan.56995,3.28999996
vbl_ssh_allreg_jan.56996,3.27999997
vbl_ssh_allreg_jan.56997,3.26999998
vbl_ssh_allreg_jan.56998,3.25
vbl_ssh_allreg_jan.56999,3.23000002
vbl_ssh_allreg_jan.57000,3.20000005
vbl_ssh_allreg_jan.57001,3.18000007
vbl_ssh_allreg_jan.57002,3.1500001
vbl_ssh_allreg_jan.57003,3.11999989
vbl_ssh_allreg_jan.57004,3.07999992
vbl_ssh_allreg_jan.57005,3.03999996
vbl_ssh_allreg_jan.58179,2.78999996
vbl_ssh_allreg_jan.57006,3
vbl_ssh_allreg_jan.57007,2.95000005
vbl_ssh_allreg_jan.57008,2.8900001
vbl_ssh_allreg_jan.57009,2.77999997
vbl_ssh_allreg_jan.57010,2.71000004
vbl_ssh_allreg_jan.57011,3.33999991
vbl_ssh_allreg_jan.57013,3.32999992
vbl_ssh_allreg_jan.57014,3.32999992
vbl_ssh_allreg_jan.57015,3.32999992
vbl_ssh_allreg_jan.57016,3.31999993
vbl_ssh_allreg_jan.57017,3.31999993
vbl_ssh_allreg_jan.57018,3.31999993
vbl_ssh_allreg_jan.57019,3.31999993
vbl_ssh_allreg_jan.57020,3.30999994
vbl_ssh_allreg_jan.57021,3.30999994
vbl_ssh_allreg_jan.57022,3.29999995
vbl_ssh_allreg_jan.57023,3.28999996
vbl_ssh_allreg_jan.57024,3.27999997
vbl_ssh_allreg_jan.57025,3.26999998
vbl_ssh_allreg_jan.57026,3.25
vbl_ssh_allreg_jan.57027,3.23000002
vbl_ssh_allreg_jan.57028,3.21000004
vbl_ssh_allreg_jan.57029,3.18000007
vbl_ssh_allreg_jan.57030,3.1500001
vbl_ssh_allreg_jan.57031,3.11999989
vbl_ssh_allreg_jan.57032,3.07999992
vbl_ssh_allreg_jan.57033,3.03999996
vbl_ssh_allreg_jan.57034,2.99000001
vbl_ssh_allreg_jan.57035,2.95000005
vbl_ssh_allreg_jan.57036,2.91000009
vbl_ssh_allreg_jan.57037,2.83999991
vbl_ssh_allreg_jan.57038,2.67000008
vbl_ssh_allreg_jan.57039,2.46000004
vbl_ssh_allreg_jan.57040,3.32999992
vbl_ssh_allreg_jan.57041,3.32999992
vbl_ssh_allreg_jan.57042,3.32999992
vbl_ssh_allreg_jan.57043,3.31999993
vbl_ssh_allreg_jan.57044,3.31999993
vbl_ssh_allreg_jan.57045,3.31999993
vbl_ssh_allreg_jan.57046,3.31999993
vbl_ssh_allreg_jan.57394,3.11999989
vbl_ssh_allreg_jan.57047,3.30999994
vbl_ssh_allreg_jan.57048,3.30999994
vbl_ssh_allreg_jan.57049,3.30999994
vbl_ssh_allreg_jan.57050,3.29999995
vbl_ssh_allreg_jan.57051,3.29999995
vbl_ssh_allreg_jan.57052,3.28999996
vbl_ssh_allreg_jan.57053,3.27999997
vbl_ssh_allreg_jan.57054,3.26999998
vbl_ssh_allreg_jan.57055,3.25
vbl_ssh_allreg_jan.57056,3.23000002
vbl_ssh_allreg_jan.57057,3.21000004
vbl_ssh_allreg_jan.57058,3.18000007
vbl_ssh_allreg_jan.57059,3.1500001
vbl_ssh_allreg_jan.57060,3.1099999
vbl_ssh_allreg_jan.57061,3.06999993
vbl_ssh_allreg_jan.57062,3.02999997
vbl_ssh_allreg_jan.57063,2.99000001
vbl_ssh_allreg_jan.57064,2.95000005
vbl_ssh_allreg_jan.57065,2.9000001
vbl_ssh_allreg_jan.57066,2.8599999
vbl_ssh_allreg_jan.57067,2.78999996
vbl_ssh_allreg_jan.57068,2.5999999
vbl_ssh_allreg_jan.57069,2.03999996
vbl_ssh_allreg_jan.57070,3.30999994
vbl_ssh_allreg_jan.57071,3.30999994
vbl_ssh_allreg_jan.57072,3.30999994
vbl_ssh_allreg_jan.57073,3.30999994
vbl_ssh_allreg_jan.57074,3.30999994
vbl_ssh_allreg_jan.57075,3.30999994
vbl_ssh_allreg_jan.57077,3.29999995
vbl_ssh_allreg_jan.57078,3.29999995
vbl_ssh_allreg_jan.57079,3.29999995
vbl_ssh_allreg_jan.57080,3.28999996
vbl_ssh_allreg_jan.57081,3.28999996
vbl_ssh_allreg_jan.57082,3.27999997
vbl_ssh_allreg_jan.57083,3.26999998
vbl_ssh_allreg_jan.57084,3.25999999
vbl_ssh_allreg_jan.57085,3.24000001
vbl_ssh_allreg_jan.57086,3.22000003
vbl_ssh_allreg_jan.57087,3.20000005
vbl_ssh_allreg_jan.57088,3.17000008
vbl_ssh_allreg_jan.57089,3.13000011
vbl_ssh_allreg_jan.57090,3.08999991
vbl_ssh_allreg_jan.57091,3.05999994
vbl_ssh_allreg_jan.57092,3.02999997
vbl_ssh_allreg_jan.57093,2.99000001
