FID,nov_ssh
vbl_ssh_allreg_nov.40714,1.54999995
vbl_ssh_allreg_nov.40715,1.55999994
vbl_ssh_allreg_nov.40716,1.57000005
vbl_ssh_allreg_nov.40717,1.58000004
vbl_ssh_allreg_nov.40718,1.59000003
vbl_ssh_allreg_nov.40719,1.60000002
vbl_ssh_allreg_nov.40720,1.62
vbl_ssh_allreg_nov.40721,1.62
vbl_ssh_allreg_nov.40722,1.63
vbl_ssh_allreg_nov.40723,1.63999999
vbl_ssh_allreg_nov.40724,1.64999998
vbl_ssh_allreg_nov.40725,1.65999997
vbl_ssh_allreg_nov.40726,1.65999997
vbl_ssh_allreg_nov.40727,1.66999996
vbl_ssh_allreg_nov.40728,1.67999995
vbl_ssh_allreg_nov.40729,1.67999995
vbl_ssh_allreg_nov.40730,1.69000006
vbl_ssh_allreg_nov.40731,1.69000006
vbl_ssh_allreg_nov.40732,1.70000005
vbl_ssh_allreg_nov.40733,1.70000005
vbl_ssh_allreg_nov.40734,1.70000005
vbl_ssh_allreg_nov.40735,1.70000005
vbl_ssh_allreg_nov.40736,0.98000002
vbl_ssh_allreg_nov.40737,1.10000002
vbl_ssh_allreg_nov.40738,1.15999997
vbl_ssh_allreg_nov.40739,1.24000001
vbl_ssh_allreg_nov.40740,1.27999997
vbl_ssh_allreg_nov.40741,1.33000004
vbl_ssh_allreg_nov.40742,1.37
vbl_ssh_allreg_nov.40743,1.40999997
vbl_ssh_allreg_nov.40744,1.44000006
vbl_ssh_allreg_nov.40745,1.45000005
vbl_ssh_allreg_nov.40746,1.47000003
vbl_ssh_allreg_nov.40747,1.49000001
vbl_ssh_allreg_nov.40748,1.5
vbl_ssh_allreg_nov.40749,1.51999998
vbl_ssh_allreg_nov.40750,1.52999997
vbl_ssh_allreg_nov.40751,1.53999996
vbl_ssh_allreg_nov.40752,1.54999995
vbl_ssh_allreg_nov.40753,1.55999994
vbl_ssh_allreg_nov.40754,1.58000004
vbl_ssh_allreg_nov.40755,1.59000003
vbl_ssh_allreg_nov.40756,1.59000003
vbl_ssh_allreg_nov.40757,1.60000002
vbl_ssh_allreg_nov.40758,1.61000001
vbl_ssh_allreg_nov.40759,1.62
vbl_ssh_allreg_nov.40760,1.62
vbl_ssh_allreg_nov.40761,1.63
vbl_ssh_allreg_nov.40762,1.63999999
vbl_ssh_allreg_nov.40763,1.63999999
vbl_ssh_allreg_nov.40764,1.64999998
vbl_ssh_allreg_nov.40765,1.64999998
vbl_ssh_allreg_nov.40766,1.64999998
vbl_ssh_allreg_nov.40767,1.64999998
vbl_ssh_allreg_nov.40768,1.65999997
vbl_ssh_allreg_nov.40769,1.67999995
vbl_ssh_allreg_nov.40770,0.94
vbl_ssh_allreg_nov.40771,1.13
vbl_ssh_allreg_nov.40772,1.23000002
vbl_ssh_allreg_nov.40773,1.26999998
vbl_ssh_allreg_nov.40774,1.33000004
vbl_ssh_allreg_nov.40775,1.36000001
vbl_ssh_allreg_nov.40776,1.38999999
vbl_ssh_allreg_nov.40777,1.40999997
vbl_ssh_allreg_nov.40778,1.42999995
vbl_ssh_allreg_nov.40779,1.45000005
vbl_ssh_allreg_nov.40780,1.46000004
vbl_ssh_allreg_nov.40781,1.48000002
vbl_ssh_allreg_nov.40782,1.49000001
vbl_ssh_allreg_nov.40783,1.5
vbl_ssh_allreg_nov.40784,1.50999999
vbl_ssh_allreg_nov.40785,1.51999998
vbl_ssh_allreg_nov.40786,1.52999997
vbl_ssh_allreg_nov.40787,1.54999995
vbl_ssh_allreg_nov.40788,1.54999995
vbl_ssh_allreg_nov.40789,1.55999994
vbl_ssh_allreg_nov.40790,1.57000005
vbl_ssh_allreg_nov.40791,1.58000004
vbl_ssh_allreg_nov.40792,1.58000004
vbl_ssh_allreg_nov.40793,1.59000003
vbl_ssh_allreg_nov.40794,1.59000003
vbl_ssh_allreg_nov.40795,1.60000002
vbl_ssh_allreg_nov.40796,1.60000002
vbl_ssh_allreg_nov.40797,1.60000002
vbl_ssh_allreg_nov.40798,1.60000002
vbl_ssh_allreg_nov.40799,1.61000001
vbl_ssh_allreg_nov.40800,1.63
vbl_ssh_allreg_nov.40801,0.56
vbl_ssh_allreg_nov.40802,0.81999999
vbl_ssh_allreg_nov.40803,0.99000001
vbl_ssh_allreg_nov.40804,1.12
vbl_ssh_allreg_nov.40805,1.21000004
vbl_ssh_allreg_nov.40806,1.25999999
vbl_ssh_allreg_nov.40807,1.27999997
vbl_ssh_allreg_nov.40808,1.34000003
vbl_ssh_allreg_nov.40809,1.34000003
vbl_ssh_allreg_nov.40810,1.37
vbl_ssh_allreg_nov.40811,1.39999998
vbl_ssh_allreg_nov.40812,1.40999997
vbl_ssh_allreg_nov.40813,1.41999996
vbl_ssh_allreg_nov.40814,1.42999995
vbl_ssh_allreg_nov.40815,1.44000006
vbl_ssh_allreg_nov.40816,1.46000004
vbl_ssh_allreg_nov.40817,1.47000003
vbl_ssh_allreg_nov.40818,1.48000002
vbl_ssh_allreg_nov.40819,1.49000001
vbl_ssh_allreg_nov.40820,1.5
vbl_ssh_allreg_nov.40821,1.50999999
vbl_ssh_allreg_nov.40822,1.51999998
vbl_ssh_allreg_nov.40823,1.51999998
vbl_ssh_allreg_nov.40824,1.52999997
vbl_ssh_allreg_nov.40825,1.52999997
vbl_ssh_allreg_nov.40826,1.53999996
vbl_ssh_allreg_nov.40827,1.53999996
vbl_ssh_allreg_nov.40828,1.52999997
vbl_ssh_allreg_nov.40829,1.53999996
vbl_ssh_allreg_nov.40830,1.54999995
vbl_ssh_allreg_nov.40831,1.57000005
vbl_ssh_allreg_nov.40832,0.41999999
vbl_ssh_allreg_nov.40833,0.50999999
vbl_ssh_allreg_nov.40834,0.58999997
vbl_ssh_allreg_nov.40835,0.64999998
vbl_ssh_allreg_nov.40836,0.72000003
vbl_ssh_allreg_nov.40837,0.87
vbl_ssh_allreg_nov.40838,1.00999999
vbl_ssh_allreg_nov.40839,1.07000005
vbl_ssh_allreg_nov.40840,1.13
vbl_ssh_allreg_nov.40841,1.14999998
vbl_ssh_allreg_nov.40842,1.20000005
vbl_ssh_allreg_nov.40843,1.23000002
vbl_ssh_allreg_nov.40844,1.28999996
vbl_ssh_allreg_nov.40845,1.32000005
vbl_ssh_allreg_nov.40846,1.35000002
vbl_ssh_allreg_nov.40847,1.36000001
vbl_ssh_allreg_nov.40848,1.37
vbl_ssh_allreg_nov.40849,1.38
vbl_ssh_allreg_nov.40850,1.38999999
vbl_ssh_allreg_nov.40851,1.39999998
vbl_ssh_allreg_nov.40852,1.39999998
vbl_ssh_allreg_nov.40853,1.40999997
vbl_ssh_allreg_nov.40854,1.41999996
vbl_ssh_allreg_nov.40855,1.42999995
vbl_ssh_allreg_nov.40856,1.44000006
vbl_ssh_allreg_nov.40857,1.45000005
vbl_ssh_allreg_nov.40858,1.46000004
vbl_ssh_allreg_nov.40859,1.46000004
vbl_ssh_allreg_nov.40860,1.46000004
vbl_ssh_allreg_nov.40861,1.44000006
vbl_ssh_allreg_nov.40862,1.42999995
vbl_ssh_allreg_nov.40863,1.42999995
vbl_ssh_allreg_nov.40864,1.45000005
vbl_ssh_allreg_nov.40865,1.49000001
vbl_ssh_allreg_nov.40866,0.52999997
vbl_ssh_allreg_nov.40867,0.62
vbl_ssh_allreg_nov.40868,0.69
vbl_ssh_allreg_nov.40869,0.79000002
vbl_ssh_allreg_nov.40870,0.87
vbl_ssh_allreg_nov.40871,0.88999999
vbl_ssh_allreg_nov.40872,0.93000001
vbl_ssh_allreg_nov.40873,0.94
vbl_ssh_allreg_nov.40874,1
vbl_ssh_allreg_nov.40875,1.09000003
vbl_ssh_allreg_nov.40876,1.19000006
vbl_ssh_allreg_nov.40877,1.23000002
vbl_ssh_allreg_nov.40878,1.26999998
vbl_ssh_allreg_nov.40879,1.28999996
vbl_ssh_allreg_nov.40880,1.29999995
vbl_ssh_allreg_nov.40881,1.30999994
vbl_ssh_allreg_nov.40882,1.30999994
vbl_ssh_allreg_nov.40883,1.32000005
vbl_ssh_allreg_nov.40884,1.30999994
vbl_ssh_allreg_nov.40885,1.30999994
vbl_ssh_allreg_nov.40886,1.32000005
vbl_ssh_allreg_nov.40887,1.33000004
vbl_ssh_allreg_nov.40888,1.35000002
vbl_ssh_allreg_nov.40889,1.36000001
vbl_ssh_allreg_nov.40890,1.37
vbl_ssh_allreg_nov.40891,1.37
vbl_ssh_allreg_nov.40892,1.35000002
vbl_ssh_allreg_nov.40893,1.34000003
vbl_ssh_allreg_nov.40894,1.32000005
vbl_ssh_allreg_nov.40895,1.26999998
vbl_ssh_allreg_nov.40896,1.28999996
vbl_ssh_allreg_nov.40897,1.33000004
vbl_ssh_allreg_nov.40898,0.62
vbl_ssh_allreg_nov.40899,0.70999998
vbl_ssh_allreg_nov.40900,0.77999997
vbl_ssh_allreg_nov.40901,0.81
vbl_ssh_allreg_nov.40902,0.89999998
vbl_ssh_allreg_nov.40903,0.89999998
vbl_ssh_allreg_nov.40904,0.97000003
vbl_ssh_allreg_nov.40905,1.01999998
vbl_ssh_allreg_nov.40906,1.10000002
vbl_ssh_allreg_nov.40907,1.14999998
vbl_ssh_allreg_nov.40908,1.17999995
vbl_ssh_allreg_nov.40909,1.20000005
vbl_ssh_allreg_nov.40910,1.22000003
vbl_ssh_allreg_nov.40911,1.22000003
vbl_ssh_allreg_nov.40912,1.22000003
vbl_ssh_allreg_nov.40913,1.21000004
vbl_ssh_allreg_nov.40914,1.21000004
vbl_ssh_allreg_nov.40915,1.14999998
vbl_ssh_allreg_nov.40916,1.14999998
vbl_ssh_allreg_nov.40917,1.19000006
vbl_ssh_allreg_nov.40918,1.22000003
vbl_ssh_allreg_nov.40919,1.23000002
vbl_ssh_allreg_nov.40920,1.24000001
vbl_ssh_allreg_nov.40921,1.21000004
vbl_ssh_allreg_nov.40922,1.15999997
vbl_ssh_allreg_nov.40923,0.98000002
vbl_ssh_allreg_nov.40924,0.72000003
vbl_ssh_allreg_nov.40925,0.79000002
vbl_ssh_allreg_nov.40926,0.87
vbl_ssh_allreg_nov.40927,0.92000002
vbl_ssh_allreg_nov.40928,1.01999998
vbl_ssh_allreg_nov.40929,1.02999997
vbl_ssh_allreg_nov.40930,1.08000004
vbl_ssh_allreg_nov.40931,1.10000002
vbl_ssh_allreg_nov.40932,1.11000001
vbl_ssh_allreg_nov.40933,1.12
vbl_ssh_allreg_nov.40934,1.10000002
vbl_ssh_allreg_nov.40935,1.10000002
vbl_ssh_allreg_nov.40936,1.03999996
vbl_ssh_allreg_nov.40937,0.82999998
vbl_ssh_allreg_nov.40938,0.94999999
vbl_ssh_allreg_nov.40939,0.92000002
vbl_ssh_allreg_nov.40940,0.89999998
vbl_ssh_allreg_nov.40941,0.94999999
vbl_ssh_allreg_nov.40942,0.97000003
vbl_ssh_allreg_nov.40943,0.99000001
vbl_ssh_allreg_nov.40944,1
vbl_ssh_allreg_nov.40945,0.99000001
vbl_ssh_allreg_nov.40946,0.97000003
vbl_ssh_allreg_nov.40947,0.87
vbl_ssh_allreg_nov.40948,0.83999997
vbl_ssh_allreg_nov.40949,0.61000001
vbl_ssh_allreg_nov.40950,0.51999998
vbl_ssh_allreg_nov.40951,0.70999998
vbl_ssh_allreg_nov.40952,0.70999998
vbl_ssh_allreg_nov.40953,0.75999999
vbl_ssh_allreg_nov.40954,0.82999998
vbl_ssh_allreg_nov.40955,0.63999999
vbl_ssh_allreg_nov.40956,0.68000001
vbl_ssh_allreg_nov.40957,0.72000003
vbl_ssh_allreg_nov.40958,0.75999999
vbl_ssh_allreg_nov.40959,0.76999998
vbl_ssh_allreg_nov.40960,0.76999998
vbl_ssh_allreg_nov.40961,0.76999998
vbl_ssh_allreg_nov.40962,0.63999999
vbl_ssh_allreg_nov.40963,0.62
vbl_ssh_allreg_nov.40964,0.47
vbl_ssh_allreg_nov.40965,0.43000001
vbl_ssh_allreg_nov.40966,0.44
vbl_ssh_allreg_nov.40967,0.46000001
vbl_ssh_allreg_nov.40968,0.55000001
vbl_ssh_allreg_nov.40969,0.64999998
vbl_ssh_allreg_nov.40970,0.70999998
vbl_ssh_allreg_nov.40971,0.73000002
vbl_ssh_allreg_nov.40972,0.76999998
vbl_ssh_allreg_nov.40973,0.83999997
vbl_ssh_allreg_nov.40974,0.93000001
vbl_ssh_allreg_nov.40975,0.31
vbl_ssh_allreg_nov.40976,0.47999999
vbl_ssh_allreg_nov.40977,0.44999999
vbl_ssh_allreg_nov.40978,0.43000001
vbl_ssh_allreg_nov.40979,0.44
vbl_ssh_allreg_nov.40980,0.43000001
vbl_ssh_allreg_nov.40981,0.67000002
vbl_ssh_allreg_nov.40982,0.69999999
vbl_ssh_allreg_nov.40983,0.73000002
vbl_ssh_allreg_nov.40984,0.41
vbl_ssh_allreg_nov.40985,2.06999993
vbl_ssh_allreg_nov.40986,2.07999992
vbl_ssh_allreg_nov.40987,2.05999994
vbl_ssh_allreg_nov.40988,2.06999993
vbl_ssh_allreg_nov.40989,2.07999992
vbl_ssh_allreg_nov.40990,2.04999995
vbl_ssh_allreg_nov.40991,2.05999994
vbl_ssh_allreg_nov.40992,2.05999994
vbl_ssh_allreg_nov.40993,2.06999993
vbl_ssh_allreg_nov.40994,2.03999996
vbl_ssh_allreg_nov.40995,2.03999996
vbl_ssh_allreg_nov.40996,2.04999995
vbl_ssh_allreg_nov.40997,2.05999994
vbl_ssh_allreg_nov.40998,2.06999993
vbl_ssh_allreg_nov.40999,2.01999998
vbl_ssh_allreg_nov.41000,2.02999997
vbl_ssh_allreg_nov.41001,2.03999996
vbl_ssh_allreg_nov.41002,2.03999996
vbl_ssh_allreg_nov.41003,2.04999995
vbl_ssh_allreg_nov.41004,2.05999994
vbl_ssh_allreg_nov.41005,2.00999999
vbl_ssh_allreg_nov.41006,2.01999998
vbl_ssh_allreg_nov.41007,2.01999998
vbl_ssh_allreg_nov.41008,2.02999997
vbl_ssh_allreg_nov.41009,2.03999996
vbl_ssh_allreg_nov.41010,2.04999995
vbl_ssh_allreg_nov.41011,2.04999995
vbl_ssh_allreg_nov.41012,2.08999991
vbl_ssh_allreg_nov.41013,1.99000001
vbl_ssh_allreg_nov.41014,2
vbl_ssh_allreg_nov.41015,2.00999999
vbl_ssh_allreg_nov.41016,2.01999998
vbl_ssh_allreg_nov.41017,2.01999998
vbl_ssh_allreg_nov.41018,2.02999997
vbl_ssh_allreg_nov.41019,2.03999996
vbl_ssh_allreg_nov.41020,2.04999995
vbl_ssh_allreg_nov.41021,2.07999992
vbl_ssh_allreg_nov.41022,2.08999991
vbl_ssh_allreg_nov.41023,1.98000002
vbl_ssh_allreg_nov.41024,1.99000001
vbl_ssh_allreg_nov.41025,1.99000001
vbl_ssh_allreg_nov.41026,2
vbl_ssh_allreg_nov.41027,2.00999999
vbl_ssh_allreg_nov.41028,2.01999998
vbl_ssh_allreg_nov.41029,2.02999997
vbl_ssh_allreg_nov.41030,2.02999997
vbl_ssh_allreg_nov.41031,2.03999996
vbl_ssh_allreg_nov.41032,2.06999993
vbl_ssh_allreg_nov.41033,2.07999992
vbl_ssh_allreg_nov.41034,2.08999991
vbl_ssh_allreg_nov.41035,2.08999991
vbl_ssh_allreg_nov.41036,1.97000003
vbl_ssh_allreg_nov.41037,1.97000003
vbl_ssh_allreg_nov.41038,1.98000002
vbl_ssh_allreg_nov.41039,1.99000001
vbl_ssh_allreg_nov.41040,2
vbl_ssh_allreg_nov.41041,2
vbl_ssh_allreg_nov.41042,2.00999999
vbl_ssh_allreg_nov.41043,2.01999998
vbl_ssh_allreg_nov.41044,2.02999997
vbl_ssh_allreg_nov.41045,2.02999997
vbl_ssh_allreg_nov.41046,2.04999995
vbl_ssh_allreg_nov.41047,2.05999994
vbl_ssh_allreg_nov.41048,2.06999993
vbl_ssh_allreg_nov.41049,2.07999992
vbl_ssh_allreg_nov.41050,2.08999991
vbl_ssh_allreg_nov.41051,2.08999991
vbl_ssh_allreg_nov.41052,1.95000005
vbl_ssh_allreg_nov.41053,1.96000004
vbl_ssh_allreg_nov.41054,1.96000004
vbl_ssh_allreg_nov.41055,1.97000003
vbl_ssh_allreg_nov.41056,1.98000002
vbl_ssh_allreg_nov.41057,1.99000001
vbl_ssh_allreg_nov.41058,2
vbl_ssh_allreg_nov.41059,2
vbl_ssh_allreg_nov.41060,2.00999999
vbl_ssh_allreg_nov.41061,2.01999998
vbl_ssh_allreg_nov.41062,2.02999997
vbl_ssh_allreg_nov.41063,2.03999996
vbl_ssh_allreg_nov.41064,2.04999995
vbl_ssh_allreg_nov.41065,2.05999994
vbl_ssh_allreg_nov.41066,2.05999994
vbl_ssh_allreg_nov.41067,2.06999993
vbl_ssh_allreg_nov.41068,2.07999992
vbl_ssh_allreg_nov.41069,2.08999991
vbl_ssh_allreg_nov.41070,2.0999999
vbl_ssh_allreg_nov.41071,1.92999995
vbl_ssh_allreg_nov.41072,1.94000006
vbl_ssh_allreg_nov.41073,1.95000005
vbl_ssh_allreg_nov.41074,1.96000004
vbl_ssh_allreg_nov.41075,1.96000004
vbl_ssh_allreg_nov.41076,1.97000003
vbl_ssh_allreg_nov.41077,1.98000002
vbl_ssh_allreg_nov.41078,1.99000001
vbl_ssh_allreg_nov.41079,2
vbl_ssh_allreg_nov.41080,2.00999999
vbl_ssh_allreg_nov.41081,2.01999998
vbl_ssh_allreg_nov.41082,2.01999998
vbl_ssh_allreg_nov.41083,2.02999997
vbl_ssh_allreg_nov.41084,2.03999996
vbl_ssh_allreg_nov.41085,2.04999995
vbl_ssh_allreg_nov.41086,2.05999994
vbl_ssh_allreg_nov.41087,2.06999993
vbl_ssh_allreg_nov.41088,2.06999993
vbl_ssh_allreg_nov.41089,2.07999992
vbl_ssh_allreg_nov.41090,2.08999991
vbl_ssh_allreg_nov.41091,2.0999999
vbl_ssh_allreg_nov.41092,1.90999997
vbl_ssh_allreg_nov.41093,1.91999996
vbl_ssh_allreg_nov.41094,1.92999995
vbl_ssh_allreg_nov.41095,1.94000006
vbl_ssh_allreg_nov.41096,1.95000005
vbl_ssh_allreg_nov.41097,1.96000004
vbl_ssh_allreg_nov.41098,1.97000003
vbl_ssh_allreg_nov.41099,1.97000003
vbl_ssh_allreg_nov.41100,1.98000002
vbl_ssh_allreg_nov.41101,1.99000001
vbl_ssh_allreg_nov.41102,2
vbl_ssh_allreg_nov.41103,2.00999999
vbl_ssh_allreg_nov.41104,2.01999998
vbl_ssh_allreg_nov.41105,2.02999997
vbl_ssh_allreg_nov.41106,2.03999996
vbl_ssh_allreg_nov.41107,2.03999996
vbl_ssh_allreg_nov.41108,2.04999995
vbl_ssh_allreg_nov.41109,2.05999994
vbl_ssh_allreg_nov.41110,2.05999994
vbl_ssh_allreg_nov.41111,2.06999993
vbl_ssh_allreg_nov.41112,2.08999991
vbl_ssh_allreg_nov.41113,2.08999991
vbl_ssh_allreg_nov.41114,1.88999999
vbl_ssh_allreg_nov.41115,1.89999998
vbl_ssh_allreg_nov.41116,1.90999997
vbl_ssh_allreg_nov.41117,1.91999996
vbl_ssh_allreg_nov.41118,1.92999995
vbl_ssh_allreg_nov.41119,1.94000006
vbl_ssh_allreg_nov.41120,1.95000005
vbl_ssh_allreg_nov.41121,1.96000004
vbl_ssh_allreg_nov.41122,1.97000003
vbl_ssh_allreg_nov.41123,1.97000003
vbl_ssh_allreg_nov.41124,1.98000002
vbl_ssh_allreg_nov.41125,1.99000001
vbl_ssh_allreg_nov.41126,2.00999999
vbl_ssh_allreg_nov.41127,2.01999998
vbl_ssh_allreg_nov.41128,2.02999997
vbl_ssh_allreg_nov.41129,2.02999997
vbl_ssh_allreg_nov.41130,2.03999996
vbl_ssh_allreg_nov.41131,2.03999996
vbl_ssh_allreg_nov.41132,2.04999995
vbl_ssh_allreg_nov.41133,2.05999994
vbl_ssh_allreg_nov.41134,2.06999993
vbl_ssh_allreg_nov.41135,2.07999992
vbl_ssh_allreg_nov.41136,1.86000001
vbl_ssh_allreg_nov.41137,1.88
vbl_ssh_allreg_nov.41138,1.88999999
vbl_ssh_allreg_nov.41139,1.89999998
vbl_ssh_allreg_nov.41140,1.90999997
vbl_ssh_allreg_nov.41141,1.91999996
vbl_ssh_allreg_nov.41142,1.92999995
vbl_ssh_allreg_nov.41143,1.94000006
vbl_ssh_allreg_nov.41144,1.95000005
vbl_ssh_allreg_nov.41145,1.96000004
vbl_ssh_allreg_nov.41146,1.97000003
vbl_ssh_allreg_nov.41147,1.98000002
vbl_ssh_allreg_nov.41148,1.99000001
vbl_ssh_allreg_nov.41149,2
vbl_ssh_allreg_nov.41150,2.00999999
vbl_ssh_allreg_nov.41151,2.01999998
vbl_ssh_allreg_nov.41152,2.02999997
vbl_ssh_allreg_nov.41153,2.02999997
vbl_ssh_allreg_nov.41154,2.03999996
vbl_ssh_allreg_nov.41155,2.04999995
vbl_ssh_allreg_nov.41156,2.04999995
vbl_ssh_allreg_nov.41157,2.05999994
vbl_ssh_allreg_nov.41158,1.83000004
vbl_ssh_allreg_nov.41159,1.84000003
vbl_ssh_allreg_nov.41160,1.86000001
vbl_ssh_allreg_nov.41161,1.87
vbl_ssh_allreg_nov.41162,1.88
vbl_ssh_allreg_nov.41163,1.89999998
vbl_ssh_allreg_nov.41164,1.90999997
vbl_ssh_allreg_nov.41165,1.91999996
vbl_ssh_allreg_nov.41166,1.92999995
vbl_ssh_allreg_nov.41167,1.94000006
vbl_ssh_allreg_nov.41168,1.95000005
vbl_ssh_allreg_nov.41169,1.96000004
vbl_ssh_allreg_nov.41170,1.98000002
vbl_ssh_allreg_nov.41171,1.99000001
vbl_ssh_allreg_nov.41172,2
vbl_ssh_allreg_nov.41173,2.00999999
vbl_ssh_allreg_nov.41174,2.00999999
vbl_ssh_allreg_nov.41175,2.01999998
vbl_ssh_allreg_nov.41176,2.02999997
vbl_ssh_allreg_nov.41177,2.02999997
vbl_ssh_allreg_nov.41178,2.03999996
vbl_ssh_allreg_nov.41179,2.04999995
vbl_ssh_allreg_nov.41180,2.05999994
vbl_ssh_allreg_nov.41181,1.78999996
vbl_ssh_allreg_nov.41182,1.79999995
vbl_ssh_allreg_nov.41183,1.82000005
vbl_ssh_allreg_nov.41184,1.84000003
vbl_ssh_allreg_nov.41185,1.86000001
vbl_ssh_allreg_nov.41186,1.87
vbl_ssh_allreg_nov.41187,1.88
vbl_ssh_allreg_nov.41188,1.89999998
vbl_ssh_allreg_nov.41189,1.90999997
vbl_ssh_allreg_nov.41190,1.91999996
vbl_ssh_allreg_nov.41191,1.92999995
vbl_ssh_allreg_nov.41192,1.95000005
vbl_ssh_allreg_nov.41193,1.97000003
vbl_ssh_allreg_nov.41194,1.98000002
vbl_ssh_allreg_nov.41195,1.99000001
vbl_ssh_allreg_nov.41196,2
vbl_ssh_allreg_nov.41197,2
vbl_ssh_allreg_nov.41198,2.00999999
vbl_ssh_allreg_nov.41199,2.00999999
vbl_ssh_allreg_nov.41200,2.01999998
vbl_ssh_allreg_nov.41201,2.02999997
vbl_ssh_allreg_nov.41202,2.03999996
vbl_ssh_allreg_nov.41203,2.04999995
vbl_ssh_allreg_nov.41204,1.73000002
vbl_ssh_allreg_nov.41205,1.75
vbl_ssh_allreg_nov.41206,1.77999997
vbl_ssh_allreg_nov.41207,1.79999995
vbl_ssh_allreg_nov.41208,1.82000005
vbl_ssh_allreg_nov.41209,1.84000003
vbl_ssh_allreg_nov.41210,1.86000001
vbl_ssh_allreg_nov.41211,1.87
vbl_ssh_allreg_nov.41212,1.88999999
vbl_ssh_allreg_nov.41213,1.89999998
vbl_ssh_allreg_nov.41214,1.90999997
vbl_ssh_allreg_nov.41215,1.94000006
vbl_ssh_allreg_nov.41216,1.96000004
vbl_ssh_allreg_nov.41217,1.97000003
vbl_ssh_allreg_nov.41218,1.98000002
vbl_ssh_allreg_nov.41219,1.99000001
vbl_ssh_allreg_nov.41220,2
vbl_ssh_allreg_nov.41221,2
vbl_ssh_allreg_nov.41222,2.00999999
vbl_ssh_allreg_nov.41223,2.00999999
vbl_ssh_allreg_nov.41224,2.01999998
vbl_ssh_allreg_nov.41225,2.01999998
vbl_ssh_allreg_nov.41226,2.02999997
vbl_ssh_allreg_nov.41227,1.67999995
vbl_ssh_allreg_nov.41228,1.69000006
vbl_ssh_allreg_nov.41229,1.73000002
vbl_ssh_allreg_nov.41230,1.76999998
vbl_ssh_allreg_nov.41231,1.78999996
vbl_ssh_allreg_nov.41232,1.80999994
vbl_ssh_allreg_nov.41233,1.83000004
vbl_ssh_allreg_nov.41234,1.85000002
vbl_ssh_allreg_nov.41235,1.87
vbl_ssh_allreg_nov.41236,1.88
vbl_ssh_allreg_nov.41237,1.88999999
vbl_ssh_allreg_nov.41238,1.91999996
vbl_ssh_allreg_nov.41239,1.94000006
vbl_ssh_allreg_nov.41240,1.96000004
vbl_ssh_allreg_nov.41241,1.97000003
vbl_ssh_allreg_nov.41242,1.98000002
vbl_ssh_allreg_nov.41243,1.98000002
vbl_ssh_allreg_nov.41244,1.99000001
vbl_ssh_allreg_nov.41245,2
vbl_ssh_allreg_nov.41246,2
vbl_ssh_allreg_nov.41247,2.00999999
vbl_ssh_allreg_nov.41248,2.00999999
vbl_ssh_allreg_nov.41249,2.01999998
vbl_ssh_allreg_nov.41250,1.65999997
vbl_ssh_allreg_nov.41251,1.66999996
vbl_ssh_allreg_nov.41252,1.67999995
vbl_ssh_allreg_nov.41253,1.73000002
vbl_ssh_allreg_nov.41254,1.75999999
vbl_ssh_allreg_nov.41255,1.78999996
vbl_ssh_allreg_nov.41256,1.80999994
vbl_ssh_allreg_nov.41257,1.83000004
vbl_ssh_allreg_nov.41258,1.84000003
vbl_ssh_allreg_nov.41259,1.85000002
vbl_ssh_allreg_nov.41260,1.88
vbl_ssh_allreg_nov.41261,1.90999997
vbl_ssh_allreg_nov.41262,1.92999995
vbl_ssh_allreg_nov.41263,1.95000005
vbl_ssh_allreg_nov.41264,1.96000004
vbl_ssh_allreg_nov.41265,1.97000003
vbl_ssh_allreg_nov.41266,1.98000002
vbl_ssh_allreg_nov.41267,1.98000002
vbl_ssh_allreg_nov.41268,1.99000001
vbl_ssh_allreg_nov.41269,2
vbl_ssh_allreg_nov.41270,2
vbl_ssh_allreg_nov.41271,2
vbl_ssh_allreg_nov.41272,2
vbl_ssh_allreg_nov.41273,1.61000001
vbl_ssh_allreg_nov.41274,1.63999999
vbl_ssh_allreg_nov.41275,1.64999998
vbl_ssh_allreg_nov.41276,1.67999995
vbl_ssh_allreg_nov.41277,1.72000003
vbl_ssh_allreg_nov.41278,1.75
vbl_ssh_allreg_nov.41279,1.78999996
vbl_ssh_allreg_nov.41280,1.80999994
vbl_ssh_allreg_nov.41281,1.82000005
vbl_ssh_allreg_nov.41282,1.84000003
vbl_ssh_allreg_nov.41283,1.87
vbl_ssh_allreg_nov.41284,1.89999998
vbl_ssh_allreg_nov.41285,1.91999996
vbl_ssh_allreg_nov.41286,1.92999995
vbl_ssh_allreg_nov.41287,1.95000005
vbl_ssh_allreg_nov.41288,1.96000004
vbl_ssh_allreg_nov.41289,1.97000003
vbl_ssh_allreg_nov.41290,1.98000002
vbl_ssh_allreg_nov.41291,1.98000002
vbl_ssh_allreg_nov.41292,1.99000001
vbl_ssh_allreg_nov.41293,1.99000001
vbl_ssh_allreg_nov.41294,1.99000001
vbl_ssh_allreg_nov.41295,2
vbl_ssh_allreg_nov.41296,2
vbl_ssh_allreg_nov.41297,1.54999995
vbl_ssh_allreg_nov.41298,1.58000004
vbl_ssh_allreg_nov.41299,1.60000002
vbl_ssh_allreg_nov.41300,1.63
vbl_ssh_allreg_nov.41301,1.67999995
vbl_ssh_allreg_nov.41302,1.72000003
vbl_ssh_allreg_nov.41303,1.75
vbl_ssh_allreg_nov.41304,1.76999998
