FID,jul_ssh
vbl_ssh_allreg_jul.27276,1.64999998
vbl_ssh_allreg_jul.27277,1.64999998
vbl_ssh_allreg_jul.27278,1.64999998
vbl_ssh_allreg_jul.27279,1.64999998
vbl_ssh_allreg_jul.27280,1.64999998
vbl_ssh_allreg_jul.27281,1.63999999
vbl_ssh_allreg_jul.27282,1.63999999
vbl_ssh_allreg_jul.27283,1.63999999
vbl_ssh_allreg_jul.27284,1.63999999
vbl_ssh_allreg_jul.27285,1.63
vbl_ssh_allreg_jul.27286,1.63
vbl_ssh_allreg_jul.27287,1.62
vbl_ssh_allreg_jul.27288,1.97000003
vbl_ssh_allreg_jul.27289,1.62
vbl_ssh_allreg_jul.27290,1.61000001
vbl_ssh_allreg_jul.27291,1.61000001
vbl_ssh_allreg_jul.27292,1.60000002
vbl_ssh_allreg_jul.27293,1.59000003
vbl_ssh_allreg_jul.27294,1.58000004
vbl_ssh_allreg_jul.27295,1.58000004
vbl_ssh_allreg_jul.27296,1.57000005
vbl_ssh_allreg_jul.27297,1.55999994
vbl_ssh_allreg_jul.27298,1.54999995
vbl_ssh_allreg_jul.27299,1.52999997
vbl_ssh_allreg_jul.27300,1.51999998
vbl_ssh_allreg_jul.27301,1.5
vbl_ssh_allreg_jul.27302,1.49000001
vbl_ssh_allreg_jul.27303,1.47000003
vbl_ssh_allreg_jul.27304,1.46000004
vbl_ssh_allreg_jul.27305,1.45000005
vbl_ssh_allreg_jul.27306,1.44000006
vbl_ssh_allreg_jul.27307,1.42999995
vbl_ssh_allreg_jul.27308,1.40999997
vbl_ssh_allreg_jul.27309,1.38999999
vbl_ssh_allreg_jul.27310,1.38
vbl_ssh_allreg_jul.27311,1.36000001
vbl_ssh_allreg_jul.27312,1.34000003
vbl_ssh_allreg_jul.27313,1.32000005
vbl_ssh_allreg_jul.27314,1.25999999
vbl_ssh_allreg_jul.27315,1.19000006
vbl_ssh_allreg_jul.27316,1.02999997
vbl_ssh_allreg_jul.27317,0.18000001
vbl_ssh_allreg_jul.27318,0.28999999
vbl_ssh_allreg_jul.27319,0.36000001
vbl_ssh_allreg_jul.27320,0.40000001
vbl_ssh_allreg_jul.27321,0.43000001
vbl_ssh_allreg_jul.27322,0.43000001
vbl_ssh_allreg_jul.27323,0.41999999
vbl_ssh_allreg_jul.27324,0.41
vbl_ssh_allreg_jul.27325,0.38
vbl_ssh_allreg_jul.27326,0.36000001
vbl_ssh_allreg_jul.27327,0.34
vbl_ssh_allreg_jul.27328,0.41999999
vbl_ssh_allreg_jul.27329,1.63999999
vbl_ssh_allreg_jul.27330,1.63999999
vbl_ssh_allreg_jul.27331,1.63999999
vbl_ssh_allreg_jul.27332,1.63999999
vbl_ssh_allreg_jul.27333,1.63999999
vbl_ssh_allreg_jul.27334,1.63999999
vbl_ssh_allreg_jul.27335,1.63999999
vbl_ssh_allreg_jul.27336,1.63999999
vbl_ssh_allreg_jul.27337,1.63999999
vbl_ssh_allreg_jul.27338,1.63999999
vbl_ssh_allreg_jul.27339,1.64999998
vbl_ssh_allreg_jul.27340,1.64999998
vbl_ssh_allreg_jul.27341,1.64999998
vbl_ssh_allreg_jul.27342,1.64999998
vbl_ssh_allreg_jul.27343,1.64999998
vbl_ssh_allreg_jul.27344,1.64999998
vbl_ssh_allreg_jul.27345,1.64999998
vbl_ssh_allreg_jul.27346,1.64999998
vbl_ssh_allreg_jul.27347,1.64999998
vbl_ssh_allreg_jul.27348,1.63999999
vbl_ssh_allreg_jul.27349,1.63999999
vbl_ssh_allreg_jul.27350,1.63999999
vbl_ssh_allreg_jul.27351,1.63999999
vbl_ssh_allreg_jul.27352,1.63999999
vbl_ssh_allreg_jul.27353,1.63
vbl_ssh_allreg_jul.27354,1.63
vbl_ssh_allreg_jul.27355,1.62
vbl_ssh_allreg_jul.27356,1.62
vbl_ssh_allreg_jul.27357,1.61000001
vbl_ssh_allreg_jul.27358,1.61000001
vbl_ssh_allreg_jul.27359,1.60000002
vbl_ssh_allreg_jul.27360,1.59000003
vbl_ssh_allreg_jul.27361,1.59000003
vbl_ssh_allreg_jul.27362,1.58000004
vbl_ssh_allreg_jul.27363,1.57000005
vbl_ssh_allreg_jul.27364,1.55999994
vbl_ssh_allreg_jul.27365,1.54999995
vbl_ssh_allreg_jul.27366,1.52999997
vbl_ssh_allreg_jul.27367,1.51999998
vbl_ssh_allreg_jul.27368,1.5
vbl_ssh_allreg_jul.27369,1.49000001
vbl_ssh_allreg_jul.27370,1.47000003
vbl_ssh_allreg_jul.27371,1.46000004
vbl_ssh_allreg_jul.27372,1.45000005
vbl_ssh_allreg_jul.27373,1.42999995
vbl_ssh_allreg_jul.27374,1.41999996
vbl_ssh_allreg_jul.27375,1.40999997
vbl_ssh_allreg_jul.27376,1.39999998
vbl_ssh_allreg_jul.27377,1.38
vbl_ssh_allreg_jul.27378,1.37
vbl_ssh_allreg_jul.27379,1.35000002
vbl_ssh_allreg_jul.27380,1.33000004
vbl_ssh_allreg_jul.27381,1.29999995
vbl_ssh_allreg_jul.27382,1.25999999
vbl_ssh_allreg_jul.27383,1.22000003
vbl_ssh_allreg_jul.27384,1.05999994
vbl_ssh_allreg_jul.27385,0.87
vbl_ssh_allreg_jul.27386,0.77999997
vbl_ssh_allreg_jul.27387,0.69999999
vbl_ssh_allreg_jul.27388,0.68000001
vbl_ssh_allreg_jul.27389,0.67000002
vbl_ssh_allreg_jul.27390,0.64999998
vbl_ssh_allreg_jul.27391,0.63
vbl_ssh_allreg_jul.27392,0.57999998
vbl_ssh_allreg_jul.27393,0.54000002
vbl_ssh_allreg_jul.27394,0.5
vbl_ssh_allreg_jul.27395,0.54000002
vbl_ssh_allreg_jul.27396,1.63
vbl_ssh_allreg_jul.27397,1.63999999
vbl_ssh_allreg_jul.27398,1.63999999
vbl_ssh_allreg_jul.27399,1.63999999
vbl_ssh_allreg_jul.27400,1.63999999
vbl_ssh_allreg_jul.27401,1.63999999
vbl_ssh_allreg_jul.27402,1.63999999
vbl_ssh_allreg_jul.27403,1.63999999
vbl_ssh_allreg_jul.27404,1.63999999
vbl_ssh_allreg_jul.27405,1.63999999
vbl_ssh_allreg_jul.27406,1.63999999
vbl_ssh_allreg_jul.27407,1.63999999
vbl_ssh_allreg_jul.27408,1.63999999
vbl_ssh_allreg_jul.27409,1.63999999
vbl_ssh_allreg_jul.27410,1.64999998
vbl_ssh_allreg_jul.27411,1.64999998
vbl_ssh_allreg_jul.27412,1.64999998
vbl_ssh_allreg_jul.27413,1.63999999
vbl_ssh_allreg_jul.27414,1.63999999
vbl_ssh_allreg_jul.27415,1.63999999
vbl_ssh_allreg_jul.27416,1.63999999
vbl_ssh_allreg_jul.27417,1.63999999
vbl_ssh_allreg_jul.27418,1.63999999
vbl_ssh_allreg_jul.27419,1.63999999
vbl_ssh_allreg_jul.27420,1.63
vbl_ssh_allreg_jul.27421,1.63
vbl_ssh_allreg_jul.27422,1.62
vbl_ssh_allreg_jul.27423,1.62
vbl_ssh_allreg_jul.27424,1.61000001
vbl_ssh_allreg_jul.27425,1.61000001
vbl_ssh_allreg_jul.27426,1.60000002
vbl_ssh_allreg_jul.27427,1.59000003
vbl_ssh_allreg_jul.27428,1.59000003
vbl_ssh_allreg_jul.27429,1.58000004
vbl_ssh_allreg_jul.27430,1.55999994
vbl_ssh_allreg_jul.27431,1.54999995
vbl_ssh_allreg_jul.27432,1.53999996
vbl_ssh_allreg_jul.27433,1.52999997
vbl_ssh_allreg_jul.27434,1.51999998
vbl_ssh_allreg_jul.27435,1.5
vbl_ssh_allreg_jul.27436,1.48000002
vbl_ssh_allreg_jul.27437,1.47000003
vbl_ssh_allreg_jul.27438,1.45000005
vbl_ssh_allreg_jul.27439,1.44000006
vbl_ssh_allreg_jul.27440,1.42999995
vbl_ssh_allreg_jul.27441,1.41999996
vbl_ssh_allreg_jul.27442,1.40999997
vbl_ssh_allreg_jul.27443,1.39999998
vbl_ssh_allreg_jul.27444,1.38999999
vbl_ssh_allreg_jul.27445,1.37
vbl_ssh_allreg_jul.27446,1.35000002
vbl_ssh_allreg_jul.27447,1.33000004
vbl_ssh_allreg_jul.27448,1.30999994
vbl_ssh_allreg_jul.27449,1.27999997
vbl_ssh_allreg_jul.27450,1.24000001
vbl_ssh_allreg_jul.27451,1.17999995
vbl_ssh_allreg_jul.27452,1.12
vbl_ssh_allreg_jul.27453,1.08000004
vbl_ssh_allreg_jul.27454,1
vbl_ssh_allreg_jul.27455,0.92000002
vbl_ssh_allreg_jul.27456,0.85000002
vbl_ssh_allreg_jul.27457,0.80000001
vbl_ssh_allreg_jul.27458,0.75
vbl_ssh_allreg_jul.27459,0.76999998
vbl_ssh_allreg_jul.27460,1.63
vbl_ssh_allreg_jul.27461,1.63999999
vbl_ssh_allreg_jul.27462,1.63999999
vbl_ssh_allreg_jul.27463,1.63999999
vbl_ssh_allreg_jul.27464,1.63999999
vbl_ssh_allreg_jul.27465,1.63999999
vbl_ssh_allreg_jul.27466,1.63999999
vbl_ssh_allreg_jul.27467,1.63999999
vbl_ssh_allreg_jul.27468,1.63999999
vbl_ssh_allreg_jul.27469,1.63999999
vbl_ssh_allreg_jul.27470,1.63999999
vbl_ssh_allreg_jul.27471,1.63999999
vbl_ssh_allreg_jul.27472,1.63999999
vbl_ssh_allreg_jul.27473,1.63999999
vbl_ssh_allreg_jul.27474,1.63999999
vbl_ssh_allreg_jul.27475,1.63999999
vbl_ssh_allreg_jul.27476,1.63999999
vbl_ssh_allreg_jul.27477,1.63999999
vbl_ssh_allreg_jul.27478,1.63999999
vbl_ssh_allreg_jul.27479,1.63999999
vbl_ssh_allreg_jul.27480,1.63999999
vbl_ssh_allreg_jul.27481,1.63
vbl_ssh_allreg_jul.27482,1.63
vbl_ssh_allreg_jul.27483,1.63
vbl_ssh_allreg_jul.27484,1.63
vbl_ssh_allreg_jul.27485,1.62
vbl_ssh_allreg_jul.27486,1.62
vbl_ssh_allreg_jul.27487,1.61000001
vbl_ssh_allreg_jul.27488,1.61000001
vbl_ssh_allreg_jul.27489,1.60000002
vbl_ssh_allreg_jul.27490,1.59000003
vbl_ssh_allreg_jul.27491,1.59000003
vbl_ssh_allreg_jul.27492,1.58000004
vbl_ssh_allreg_jul.27493,1.57000005
vbl_ssh_allreg_jul.27494,1.55999994
vbl_ssh_allreg_jul.27495,1.54999995
vbl_ssh_allreg_jul.27496,1.53999996
vbl_ssh_allreg_jul.27497,1.52999997
vbl_ssh_allreg_jul.27498,1.50999999
vbl_ssh_allreg_jul.27499,1.49000001
vbl_ssh_allreg_jul.27500,1.47000003
vbl_ssh_allreg_jul.27501,1.46000004
vbl_ssh_allreg_jul.27502,1.45000005
vbl_ssh_allreg_jul.27503,1.42999995
vbl_ssh_allreg_jul.27504,1.42999995
vbl_ssh_allreg_jul.27505,1.41999996
vbl_ssh_allreg_jul.27506,1.39999998
vbl_ssh_allreg_jul.27507,1.38999999
vbl_ssh_allreg_jul.27508,1.38
vbl_ssh_allreg_jul.27509,1.36000001
vbl_ssh_allreg_jul.27510,1.34000003
vbl_ssh_allreg_jul.27511,1.32000005
vbl_ssh_allreg_jul.27512,1.29999995
vbl_ssh_allreg_jul.27513,1.26999998
vbl_ssh_allreg_jul.27514,1.23000002
vbl_ssh_allreg_jul.27515,1.19000006
vbl_ssh_allreg_jul.27516,1.13
vbl_ssh_allreg_jul.27517,1.07000005
vbl_ssh_allreg_jul.27518,1
vbl_ssh_allreg_jul.27519,0.94
vbl_ssh_allreg_jul.27520,0.88999999
vbl_ssh_allreg_jul.27521,0.89999998
vbl_ssh_allreg_jul.27522,1.63
vbl_ssh_allreg_jul.27523,1.63
vbl_ssh_allreg_jul.27524,1.63
vbl_ssh_allreg_jul.27525,1.63
vbl_ssh_allreg_jul.27526,1.63
vbl_ssh_allreg_jul.27527,1.63
vbl_ssh_allreg_jul.27528,1.63999999
vbl_ssh_allreg_jul.27529,1.63999999
vbl_ssh_allreg_jul.27530,1.63999999
vbl_ssh_allreg_jul.27531,1.63999999
vbl_ssh_allreg_jul.27532,1.63999999
vbl_ssh_allreg_jul.27533,1.63999999
vbl_ssh_allreg_jul.27534,1.63999999
vbl_ssh_allreg_jul.27535,1.63999999
vbl_ssh_allreg_jul.27536,1.63999999
vbl_ssh_allreg_jul.27537,1.63999999
vbl_ssh_allreg_jul.27538,1.63999999
vbl_ssh_allreg_jul.27539,1.63999999
vbl_ssh_allreg_jul.27540,1.63
vbl_ssh_allreg_jul.27541,1.63
vbl_ssh_allreg_jul.27542,1.63
vbl_ssh_allreg_jul.27543,1.63
vbl_ssh_allreg_jul.27544,1.63
vbl_ssh_allreg_jul.27545,1.62
vbl_ssh_allreg_jul.27546,1.62
vbl_ssh_allreg_jul.27547,1.62
vbl_ssh_allreg_jul.27548,1.61000001
vbl_ssh_allreg_jul.27549,1.60000002
vbl_ssh_allreg_jul.27550,1.60000002
vbl_ssh_allreg_jul.27551,1.59000003
vbl_ssh_allreg_jul.27552,1.58000004
vbl_ssh_allreg_jul.27553,1.58000004
vbl_ssh_allreg_jul.27554,1.57000005
vbl_ssh_allreg_jul.27555,1.55999994
vbl_ssh_allreg_jul.27556,1.54999995
vbl_ssh_allreg_jul.27557,1.53999996
vbl_ssh_allreg_jul.27558,1.52999997
vbl_ssh_allreg_jul.27559,1.50999999
vbl_ssh_allreg_jul.27560,1.5
vbl_ssh_allreg_jul.27561,1.49000001
vbl_ssh_allreg_jul.27562,1.47000003
vbl_ssh_allreg_jul.27563,1.45000005
vbl_ssh_allreg_jul.27564,1.42999995
vbl_ssh_allreg_jul.27565,1.41999996
vbl_ssh_allreg_jul.27566,1.40999997
vbl_ssh_allreg_jul.27567,1.40999997
vbl_ssh_allreg_jul.27568,1.38999999
vbl_ssh_allreg_jul.27569,1.38
vbl_ssh_allreg_jul.27570,1.36000001
vbl_ssh_allreg_jul.27571,1.34000003
vbl_ssh_allreg_jul.27572,1.32000005
vbl_ssh_allreg_jul.27573,1.29999995
vbl_ssh_allreg_jul.27574,1.26999998
vbl_ssh_allreg_jul.27575,1.24000001
vbl_ssh_allreg_jul.27576,1.19000006
vbl_ssh_allreg_jul.27577,1.14999998
vbl_ssh_allreg_jul.27578,1.09000003
vbl_ssh_allreg_jul.27579,1.02999997
vbl_ssh_allreg_jul.27580,1.00999999
vbl_ssh_allreg_jul.27581,1.63
vbl_ssh_allreg_jul.27582,1.63
vbl_ssh_allreg_jul.27583,1.63
vbl_ssh_allreg_jul.27584,1.63
vbl_ssh_allreg_jul.27585,1.63
vbl_ssh_allreg_jul.27586,1.63
vbl_ssh_allreg_jul.27587,1.63
vbl_ssh_allreg_jul.27588,1.63
vbl_ssh_allreg_jul.27589,1.63
vbl_ssh_allreg_jul.27590,1.63
vbl_ssh_allreg_jul.27591,1.63
vbl_ssh_allreg_jul.27592,1.63
vbl_ssh_allreg_jul.27593,1.63
vbl_ssh_allreg_jul.27594,1.63
vbl_ssh_allreg_jul.27595,1.63
vbl_ssh_allreg_jul.27596,1.63
vbl_ssh_allreg_jul.27597,1.63
vbl_ssh_allreg_jul.27598,1.63
vbl_ssh_allreg_jul.27599,1.63
vbl_ssh_allreg_jul.27600,1.63
vbl_ssh_allreg_jul.27601,1.62
vbl_ssh_allreg_jul.27602,1.62
vbl_ssh_allreg_jul.27603,1.62
vbl_ssh_allreg_jul.27604,1.61000001
vbl_ssh_allreg_jul.27605,1.61000001
vbl_ssh_allreg_jul.27606,1.60000002
vbl_ssh_allreg_jul.27607,1.60000002
vbl_ssh_allreg_jul.27608,1.59000003
vbl_ssh_allreg_jul.27609,1.58000004
vbl_ssh_allreg_jul.27610,1.58000004
vbl_ssh_allreg_jul.27611,1.57000005
vbl_ssh_allreg_jul.27612,1.55999994
vbl_ssh_allreg_jul.27613,1.54999995
vbl_ssh_allreg_jul.27614,1.53999996
vbl_ssh_allreg_jul.27615,1.52999997
vbl_ssh_allreg_jul.27616,1.51999998
vbl_ssh_allreg_jul.27617,1.50999999
vbl_ssh_allreg_jul.27618,1.49000001
vbl_ssh_allreg_jul.27619,1.48000002
vbl_ssh_allreg_jul.27620,1.46000004
vbl_ssh_allreg_jul.27621,1.44000006
vbl_ssh_allreg_jul.27622,1.42999995
vbl_ssh_allreg_jul.27623,1.41999996
vbl_ssh_allreg_jul.27624,1.40999997
vbl_ssh_allreg_jul.27625,1.39999998
vbl_ssh_allreg_jul.27626,1.38
vbl_ssh_allreg_jul.27627,1.36000001
vbl_ssh_allreg_jul.27628,1.33000004
vbl_ssh_allreg_jul.27629,1.30999994
vbl_ssh_allreg_jul.27630,1.28999996
vbl_ssh_allreg_jul.27631,1.25999999
vbl_ssh_allreg_jul.27632,1.23000002
vbl_ssh_allreg_jul.27633,1.17999995
vbl_ssh_allreg_jul.27634,1.11000001
vbl_ssh_allreg_jul.27635,1.04999995
vbl_ssh_allreg_jul.27636,1.03999996
vbl_ssh_allreg_jul.27637,1.62
vbl_ssh_allreg_jul.27638,1.62
vbl_ssh_allreg_jul.27639,1.62
vbl_ssh_allreg_jul.27640,1.62
vbl_ssh_allreg_jul.27641,1.62
vbl_ssh_allreg_jul.27642,1.62
vbl_ssh_allreg_jul.27643,1.63
vbl_ssh_allreg_jul.27644,1.63
vbl_ssh_allreg_jul.27645,1.63
vbl_ssh_allreg_jul.27646,1.63
vbl_ssh_allreg_jul.27647,1.63
vbl_ssh_allreg_jul.27648,1.63
vbl_ssh_allreg_jul.27649,1.63
vbl_ssh_allreg_jul.27650,1.63
vbl_ssh_allreg_jul.27651,1.63
vbl_ssh_allreg_jul.27652,1.63
vbl_ssh_allreg_jul.27653,1.63
vbl_ssh_allreg_jul.27654,1.63
vbl_ssh_allreg_jul.27655,1.63
vbl_ssh_allreg_jul.27656,1.63
vbl_ssh_allreg_jul.27657,1.63
vbl_ssh_allreg_jul.27658,1.62
vbl_ssh_allreg_jul.27659,1.62
vbl_ssh_allreg_jul.27660,1.62
vbl_ssh_allreg_jul.27661,1.61000001
vbl_ssh_allreg_jul.27662,1.61000001
vbl_ssh_allreg_jul.27663,1.60000002
vbl_ssh_allreg_jul.27664,1.60000002
vbl_ssh_allreg_jul.27665,1.59000003
vbl_ssh_allreg_jul.27666,1.59000003
vbl_ssh_allreg_jul.27667,1.58000004
vbl_ssh_allreg_jul.27668,1.57000005
vbl_ssh_allreg_jul.27669,1.55999994
vbl_ssh_allreg_jul.27670,1.54999995
vbl_ssh_allreg_jul.27671,1.53999996
vbl_ssh_allreg_jul.27672,1.53999996
vbl_ssh_allreg_jul.27673,1.51999998
vbl_ssh_allreg_jul.27674,1.50999999
vbl_ssh_allreg_jul.27675,1.5
vbl_ssh_allreg_jul.27676,1.48000002
vbl_ssh_allreg_jul.27677,1.47000003
vbl_ssh_allreg_jul.27678,1.45000005
vbl_ssh_allreg_jul.27679,1.44000006
vbl_ssh_allreg_jul.27680,1.41999996
vbl_ssh_allreg_jul.27681,1.40999997
vbl_ssh_allreg_jul.27682,1.39999998
vbl_ssh_allreg_jul.27683,1.38
vbl_ssh_allreg_jul.27684,1.37
vbl_ssh_allreg_jul.27685,1.34000003
vbl_ssh_allreg_jul.27686,1.30999994
vbl_ssh_allreg_jul.27687,1.27999997
vbl_ssh_allreg_jul.27688,1.25
vbl_ssh_allreg_jul.27689,1.21000004
vbl_ssh_allreg_jul.27690,1.15999997
vbl_ssh_allreg_jul.27691,1.09000003
vbl_ssh_allreg_jul.27692,1.04999995
vbl_ssh_allreg_jul.27693,1.62
vbl_ssh_allreg_jul.27694,1.62
vbl_ssh_allreg_jul.27695,1.62
vbl_ssh_allreg_jul.27696,1.62
vbl_ssh_allreg_jul.27697,1.62
vbl_ssh_allreg_jul.27698,1.62
vbl_ssh_allreg_jul.27699,1.62
vbl_ssh_allreg_jul.27700,1.62
vbl_ssh_allreg_jul.27701,1.62
vbl_ssh_allreg_jul.27702,1.62
vbl_ssh_allreg_jul.27703,1.62
vbl_ssh_allreg_jul.27704,1.63
vbl_ssh_allreg_jul.27705,1.63
vbl_ssh_allreg_jul.27706,1.63
vbl_ssh_allreg_jul.27707,1.63
vbl_ssh_allreg_jul.27708,1.63
vbl_ssh_allreg_jul.27709,1.63
vbl_ssh_allreg_jul.27710,1.62
vbl_ssh_allreg_jul.27711,1.62
vbl_ssh_allreg_jul.27712,1.62
vbl_ssh_allreg_jul.27713,1.62
vbl_ssh_allreg_jul.27714,1.62
vbl_ssh_allreg_jul.27715,1.62
vbl_ssh_allreg_jul.27716,1.61000001
vbl_ssh_allreg_jul.27717,1.61000001
vbl_ssh_allreg_jul.27718,1.60000002
vbl_ssh_allreg_jul.27719,1.60000002
vbl_ssh_allreg_jul.27720,1.59000003
vbl_ssh_allreg_jul.27721,1.59000003
vbl_ssh_allreg_jul.27722,1.58000004
vbl_ssh_allreg_jul.27723,1.57000005
vbl_ssh_allreg_jul.27724,1.57000005
vbl_ssh_allreg_jul.27725,1.55999994
vbl_ssh_allreg_jul.27726,1.54999995
vbl_ssh_allreg_jul.27727,1.53999996
vbl_ssh_allreg_jul.27728,1.52999997
vbl_ssh_allreg_jul.27729,1.51999998
vbl_ssh_allreg_jul.27730,1.50999999
vbl_ssh_allreg_jul.27731,1.49000001
vbl_ssh_allreg_jul.27732,1.48000002
vbl_ssh_allreg_jul.27733,1.46000004
vbl_ssh_allreg_jul.27734,1.44000006
vbl_ssh_allreg_jul.27735,1.42999995
vbl_ssh_allreg_jul.27736,1.40999997
vbl_ssh_allreg_jul.27737,1.39999998
vbl_ssh_allreg_jul.27738,1.38
vbl_ssh_allreg_jul.27739,1.36000001
vbl_ssh_allreg_jul.27740,1.34000003
vbl_ssh_allreg_jul.27741,1.32000005
vbl_ssh_allreg_jul.27742,1.27999997
vbl_ssh_allreg_jul.27743,1.24000001
vbl_ssh_allreg_jul.27744,1.17999995
vbl_ssh_allreg_jul.27745,1.13
vbl_ssh_allreg_jul.27746,1.07000005
vbl_ssh_allreg_jul.27747,1.02999997
vbl_ssh_allreg_jul.27748,1.62
vbl_ssh_allreg_jul.27749,1.62
vbl_ssh_allreg_jul.27750,1.62
vbl_ssh_allreg_jul.27751,1.62
vbl_ssh_allreg_jul.27752,1.62
vbl_ssh_allreg_jul.27753,1.62
vbl_ssh_allreg_jul.27754,1.62
vbl_ssh_allreg_jul.27755,1.62
vbl_ssh_allreg_jul.27756,1.62
vbl_ssh_allreg_jul.27757,1.62
vbl_ssh_allreg_jul.27758,1.62
vbl_ssh_allreg_jul.27759,1.62
vbl_ssh_allreg_jul.27760,1.62
vbl_ssh_allreg_jul.27761,1.62
vbl_ssh_allreg_jul.27762,1.62
vbl_ssh_allreg_jul.27763,1.62
vbl_ssh_allreg_jul.27764,1.62
vbl_ssh_allreg_jul.27765,1.62
vbl_ssh_allreg_jul.27766,1.62
vbl_ssh_allreg_jul.27767,1.62
vbl_ssh_allreg_jul.27768,1.62
vbl_ssh_allreg_jul.27769,1.62
vbl_ssh_allreg_jul.27770,1.61000001
vbl_ssh_allreg_jul.27771,1.61000001
vbl_ssh_allreg_jul.27772,1.61000001
vbl_ssh_allreg_jul.27773,1.60000002
vbl_ssh_allreg_jul.27774,1.59000003
vbl_ssh_allreg_jul.27775,1.59000003
vbl_ssh_allreg_jul.27776,1.58000004
vbl_ssh_allreg_jul.27777,1.58000004
vbl_ssh_allreg_jul.27778,1.57000005
vbl_ssh_allreg_jul.27779,1.55999994
vbl_ssh_allreg_jul.27780,1.54999995
vbl_ssh_allreg_jul.27781,1.53999996
vbl_ssh_allreg_jul.27782,1.52999997
vbl_ssh_allreg_jul.27783,1.51999998
vbl_ssh_allreg_jul.27784,1.50999999
vbl_ssh_allreg_jul.27785,1.5
vbl_ssh_allreg_jul.27786,1.49000001
vbl_ssh_allreg_jul.27787,1.47000003
vbl_ssh_allreg_jul.27788,1.46000004
vbl_ssh_allreg_jul.27789,1.44000006
vbl_ssh_allreg_jul.27790,1.41999996
vbl_ssh_allreg_jul.27791,1.39999998
vbl_ssh_allreg_jul.27792,1.38
vbl_ssh_allreg_jul.27793,1.36000001
vbl_ssh_allreg_jul.27794,1.34000003
vbl_ssh_allreg_jul.27795,1.30999994
vbl_ssh_allreg_jul.27796,1.27999997
vbl_ssh_allreg_jul.27797,1.23000002
vbl_ssh_allreg_jul.27798,1.17999995
vbl_ssh_allreg_jul.27799,1.10000002
vbl_ssh_allreg_jul.27800,1.02999997
vbl_ssh_allreg_jul.27801,0.95999998
vbl_ssh_allreg_jul.27802,1.62
vbl_ssh_allreg_jul.27803,1.62
vbl_ssh_allreg_jul.27804,1.61000001
vbl_ssh_allreg_jul.27805,1.61000001
vbl_ssh_allreg_jul.27806,1.61000001
vbl_ssh_allreg_jul.27807,1.62
vbl_ssh_allreg_jul.27808,1.62
vbl_ssh_allreg_jul.27809,1.62
vbl_ssh_allreg_jul.27810,1.62
vbl_ssh_allreg_jul.27811,1.62
vbl_ssh_allreg_jul.27812,1.62
vbl_ssh_allreg_jul.27813,1.62
vbl_ssh_allreg_jul.27814,1.62
vbl_ssh_allreg_jul.27815,1.62
vbl_ssh_allreg_jul.27816,1.62
vbl_ssh_allreg_jul.27817,1.62
vbl_ssh_allreg_jul.27818,1.62
vbl_ssh_allreg_jul.27819,1.62
vbl_ssh_allreg_jul.27820,1.62
vbl_ssh_allreg_jul.27821,1.61000001
vbl_ssh_allreg_jul.27822,1.61000001
vbl_ssh_allreg_jul.27823,1.61000001
vbl_ssh_allreg_jul.27824,1.61000001
vbl_ssh_allreg_jul.27825,1.61000001
vbl_ssh_allreg_jul.27826,1.60000002
vbl_ssh_allreg_jul.27827,1.60000002
vbl_ssh_allreg_jul.27828,1.59000003
vbl_ssh_allreg_jul.27829,1.58000004
vbl_ssh_allreg_jul.27830,1.58000004
vbl_ssh_allreg_jul.27831,1.57000005
vbl_ssh_allreg_jul.27832,1.55999994
vbl_ssh_allreg_jul.27833,1.55999994
vbl_ssh_allreg_jul.27834,1.54999995
vbl_ssh_allreg_jul.27835,1.53999996
vbl_ssh_allreg_jul.27836,1.52999997
vbl_ssh_allreg_jul.27837,1.51999998
vbl_ssh_allreg_jul.27838,1.50999999
vbl_ssh_allreg_jul.27839,1.49000001
vbl_ssh_allreg_jul.27840,1.48000002
vbl_ssh_allreg_jul.27841,1.47000003
vbl_ssh_allreg_jul.27842,1.45000005
vbl_ssh_allreg_jul.27843,1.42999995
vbl_ssh_allreg_jul.27844,1.40999997
vbl_ssh_allreg_jul.27845,1.38999999
vbl_ssh_allreg_jul.27846,1.37
vbl_ssh_allreg_jul.27847,1.34000003
vbl_ssh_allreg_jul.27848,1.29999995
vbl_ssh_allreg_jul.27849,1.25999999
vbl_ssh_allreg_jul.27850,1.22000003
vbl_ssh_allreg_jul.27851,1.16999996
vbl_ssh_allreg_jul.27852,1.11000001
vbl_ssh_allreg_jul.27853,1.04999995
vbl_ssh_allreg_jul.27854,1.61000001
vbl_ssh_allreg_jul.27855,1.61000001
vbl_ssh_allreg_jul.27856,1.61000001
vbl_ssh_allreg_jul.27857,1.61000001
vbl_ssh_allreg_jul.27858,1.61000001
vbl_ssh_allreg_jul.27859,1.61000001
vbl_ssh_allreg_jul.27860,1.61000001
vbl_ssh_allreg_jul.27861,1.61000001
vbl_ssh_allreg_jul.27862,1.61000001
vbl_ssh_allreg_jul.27863,1.61000001
vbl_ssh_allreg_jul.27864,1.61000001
vbl_ssh_allreg_jul.27865,1.61000001
vbl_ssh_allreg_jul.27866,1.61000001
vbl_ssh_allreg_jul.27867,1.61000001
vbl_ssh_allreg_jul.27868,1.61000001
vbl_ssh_allreg_jul.27869,1.61000001
vbl_ssh_allreg_jul.27870,1.61000001
vbl_ssh_allreg_jul.27871,1.61000001
vbl_ssh_allreg_jul.27872,1.61000001
